et,brisque
1716563675,48.93123
1716563676,48.36512
1716563677,47.15096
1716563678,46.18226
1716563679,47.84254
1716563680,47.2632
1716563681,46.66009
1716563682,46.47366
1716563683,46.90508
1716563684,48.29532
1716563685,46.47956
1716563686,47.30378
1716563687,46.26127
1716563688,47.03362
1716563689,48.43082
1716563690,47.6441
1716563691,49.06165
1716563692,47.38083
1716563693,47.47194
1716563694,46.61229
1716563695,47.4121
1716563696,47.01689
1716563697,48.75039
1716563698,48.40414
1716563699,47.07259
1716563700,46.56505
1716563701,47.0821
1716563702,48.49891
1716563703,46.18797
1716563704,48.26138
1716563705,48.54462
1716563706,47.89945
1716563707,47.52999
1716563708,46.25678
1716563709,45.65657
1716563710,45.73451
1716563711,45.73235
1716563712,46.51959
1716563713,45.93449
1716563714,45.71275
1716563715,45.84862
1716563716,47.5547
1716563717,48.02032
1716563718,47.36457
1716563719,45.91929
1716563720,46.41791
1716563721,45.61321
1716563722,46.84742
1716563723,47.3141
1716563724,47.01057
1716563725,46.8598
1716563726,47.93143
1716563727,47.50956
1716563728,46.79481
1716563729,46.33561
1716563730,47.73937
1716563731,80.07602
1716563732,46.64722
1716563733,46.87845
1716563734,46.12951
1716563735,47.32791
1716563736,46.71253
1716563737,46.65897
1716563738,46.52785
1716563739,46.65481
1716563740,51.42906
1716563741,45.89044
1716563742,45.04652
1716563743,45.73991
1716563744,45.51167
1716563745,47.75156
1716563746,47.51011
1716563747,47.94475
1716563748,47.59187
1716563749,46.50414
1716563750,105.25234
1716563751,45.77579
1716563752,45.62176
1716563753,47.49663
1716563754,46.14123
1716563755,46.4992
1716563756,46.24662
1716563757,47.44296
1716563758,46.74567
1716563759,47.23023
1716563760,47.31057
1716563761,47.67377
1716563762,47.96058
1716563763,47.37774
1716563764,47.50303
1716563765,47.21414
1716563766,46.74706
1716563767,46.50354
1716563768,46.20651
1716563769,46.58953
1716563770,46.81409
1716563771,48.13603
1716563772,46.89468
1716563773,47.0076
1716563774,48.3999
1716563775,48.08728
1716563776,45.60363
1716563777,45.87762
1716563778,46.75947
1716563779,46.23374
1716563780,46.1783
1716563781,46.18215
1716563782,47.30457
1716563783,46.26141
1716563784,46.17885
1716563785,45.25598
1716563786,46.6359
1716563787,46.85739
1716563788,47.6155
1716563789,47.95759
1716563790,47.88994
1716563791,48.10216
1716563792,47.00473
1716563793,46.3721
1716563794,46.71594
1716563795,47.5453
1716563796,47.55158
1716563797,47.71411
1716563798,48.83087
1716563799,48.1068
1716563800,47.60945
1716563801,47.85524
1716563802,47.03026
1716563803,46.88796
1716563804,48.2313
1716563805,49.00044
1716563806,48.51744
1716563807,47.68011
1716563808,46.52222
1716563809,47.24109
1716563810,46.35338
1716563811,46.53768
1716563812,46.62813
1716563813,46.40038
1716563814,47.95609
1716563815,47.60413
1716563816,47.65004
1716563817,48.34964
1716563818,48.69235
1716563819,47.31292
1716563820,46.88216
1716563821,48.12402
1716563822,47.04885
1716563823,46.78655
1716563824,47.41417
1716563825,45.66442
1716563826,46.50293
1716563827,46.5306
1716563828,46.04289
1716563829,45.35468
1716563830,47.33303
1716563831,46.65724
1716563832,49.44852
1716563833,49.53308
1716563834,48.27665
1716563835,46.97967
1716563836,48.93925
1716563837,46.5041
1716563838,46.37776
1716563839,46.4184
1716563840,46.63425
1716563841,47.59983
1716563842,47.9946
1716563843,47.38463
1716563844,45.73152
1716563845,45.86359
1716563846,46.61234
1716563847,47.74787
1716563848,48.2716
1716563849,47.29056
1716563850,45.89221
1716563851,47.1089
1716563852,46.9889
1716563853,46.93802
1716563854,47.99611
1716563855,47.99595
1716563856,47.37087
1716563857,46.27832
1716563858,104.43563
1716563859,45.6281
1716563860,46.50954
1716563861,46.76985
1716563862,46.06714
1716563863,45.87193
1716563864,46.08248
1716563865,46.26392
1716563866,47.0945
1716563867,48.47527
1716563868,47.84296
1716563869,46.85734
1716563870,46.20405
1716563871,46.68727
1716563872,46.04354
1716563873,45.75064
1716563874,46.85465
1716563875,47.14715
1716563876,46.91861
1716563877,46.42426
1716563878,47.46034
1716563879,46.78821
1716563880,46.26763
1716563881,46.48327
1716563882,47.14221
1716563883,45.96804
1716563884,47.73457
1716563885,51.91052
1716563886,46.98554
1716563887,45.7943
1716563888,46.18083
1716563889,46.24415
1716563890,46.55618
1716563891,46.26189
1716563892,48.2553
1716563893,46.58935
1716563894,47.55829
1716563895,48.30933
1716563896,46.80956
1716563897,47.54005
1716563898,47.95631
1716563899,47.67921
1716563900,47.66668
1716563901,79.83081
1716563902,47.31459
1716563903,47.72601
1716563904,47.51308
1716563905,46.70648
1716563906,46.48349
1716563907,45.59326
1716563908,46.97306
1716563909,47.78554
1716563910,46.74719
1716563911,45.45513
1716563912,47.54819
1716563913,47.69383
1716563914,47.8654
1716563915,47.13287
1716563916,48.40905
