et,brisque,piqe
1716563675,48.93123,31.57992
1716563676,48.36512,33.63956
1716563677,47.15096,31.13146
1716563678,46.18226,31.45387
1716563679,47.84254,30.94977
1716563680,47.2632,31.11423
1716563681,46.66009,29.8998
1716563682,46.47366,31.68758
1716563683,46.90508,31.69802
1716563684,48.29532,31.71373
1716563685,46.47956,30.69206
1716563686,47.30378,31.23358
1716563687,46.26127,31.846
1716563688,47.03362,30.83432
1716563689,48.43082,30.20885
1716563690,47.6441,30.47559
1716563691,49.06165,30.8932
1716563692,47.38083,30.24738
1716563693,47.47194,29.14748
1716563694,46.61229,29.20048
1716563695,47.4121,31.33931
1716563696,47.01689,28.89653
1716563697,48.75039,31.31699
1716563698,48.40414,31.51748
1716563699,47.07259,29.13598
1716563700,46.56505,30.04548
1716563701,47.0821,28.59509
1716563702,48.49891,30.5154
1716563703,46.18797,29.84847
1716563704,48.26138,30.43567
1716563705,48.54462,31.14396
1716563706,47.89945,31.23726
1716563707,47.52999,30.54359
1716563708,46.25678,31.71898
1716563709,45.65657,29.67868
1716563710,45.73451,29.80574
1716563711,45.73235,30.23594
1716563712,46.51959,30.60584
1716563713,45.93449,30.57398
1716563714,45.71275,30.44279
1716563715,45.84862,31.1148
1716563716,47.5547,30.42089
1716563717,48.02032,31.27577
1716563718,47.36457,32.2404
1716563719,45.91929,29.38205
1716563720,46.41791,29.34793
1716563721,45.61321,29.96201
1716563722,46.84742,31.17077
1716563723,47.3141,31.50241
1716563724,47.01057,29.86168
1716563725,46.8598,30.76387
1716563726,47.93143,33.32819
1716563727,47.50956,31.34709
1716563728,46.79481,32.63886
1716563729,46.33561,30.40254
1716563730,47.73937,31.90893
1716563731,80.07602,20.59547
1716563732,46.64722,30.91314
1716563733,46.87845,31.47994
1716563734,46.12951,29.68771
1716563735,47.32791,31.1168
1716563736,46.71253,30.8176
1716563737,46.65897,30.67513
1716563738,46.52785,31.05199
1716563739,46.65481,28.99578
1716563740,51.42906,18.62669
1716563741,45.89044,29.27242
1716563742,45.04652,30.07737
1716563743,45.73991,31.13449
1716563744,45.51167,31.15865
1716563745,47.75156,31.88868
1716563746,47.51011,30.00127
1716563747,47.94475,31.96397
1716563748,47.59187,30.55916
1716563749,46.50414,30.16973
1716563750,105.25234,19.85359
1716563751,45.77579,30.25587
1716563752,45.62176,28.27248
1716563753,47.49663,31.43979
1716563754,46.14123,30.32115
1716563755,46.4992,30.63464
1716563756,46.24662,30.86067
1716563757,47.44296,30.68311
1716563758,46.74567,32.86469
1716563759,47.23023,31.88818
1716563760,47.31057,31.55662
1716563761,47.67377,32.83098
1716563762,47.96058,30.12573
1716563763,47.37774,30.18694
1716563764,47.50303,32.10103
1716563765,47.21414,30.75375
1716563766,46.74706,31.17393
1716563767,46.50354,29.17743
1716563768,46.20651,29.50053
1716563769,46.58953,27.42555
1716563770,46.81409,30.46472
1716563771,48.13603,32.0517
1716563772,46.89468,29.43778
1716563773,47.0076,31.87234
1716563774,48.3999,31.35563
1716563775,48.08728,30.9493
1716563776,45.60363,30.75559
1716563777,45.87762,30.55397
1716563778,46.75947,31.13025
1716563779,46.23374,29.0148
1716563780,46.1783,30.95227
1716563781,46.18215,30.53346
1716563782,47.30457,30.9001
1716563783,46.26141,29.60581
1716563784,46.17885,30.31822
1716563785,45.25598,28.50335
1716563786,46.6359,31.05591
1716563787,46.85739,28.83764
1716563788,47.6155,32.76264
1716563789,47.95759,31.12408
1716563790,47.88994,31.75868
1716563791,48.10216,31.3818
1716563792,47.00473,31.71231
1716563793,46.3721,28.91248
1716563794,46.71594,30.54968
1716563795,47.5453,30.8985
1716563796,47.55158,29.89644
1716563797,47.71411,30.95094
1716563798,48.83087,31.67746
1716563799,48.1068,31.45309
1716563800,47.60945,31.33477
1716563801,47.85524,29.96712
1716563802,47.03026,30.13234
1716563803,46.88796,29.05682
1716563804,48.2313,31.84228
1716563805,49.00044,32.27699
1716563806,48.51744,29.40943
1716563807,47.68011,30.00107
1716563808,46.52222,29.17185
1716563809,47.24109,31.71871
1716563810,46.35338,31.33915
1716563811,46.53768,31.41197
1716563812,46.62813,29.11211
1716563813,46.40038,29.42348
1716563814,47.95609,30.655
1716563815,47.60413,30.806
1716563816,47.65004,30.96621
1716563817,48.34964,31.68765
1716563818,48.69235,31.81324
1716563819,47.31292,29.53554
1716563820,46.88216,29.8948
1716563821,48.12402,31.2855
1716563822,47.04885,31.35509
1716563823,46.78655,30.26699
