fps,et,screenshots_num
6,1718549783,11
21,1718549784,37
18,1718549785,42
16,1718549786,41
17,1718549787,43
16,1718549788,44
17,1718549789,43
20,1718549790,41
22,1718549791,41
20,1718549792,42
20,1718549793,41
20,1718549794,40
21,1718549795,44
19,1718549796,40
15,1718549797,47
11,1718549798,49
14,1718549799,44
21,1718549800,43
18,1718549801,43
17,1718549802,42
22,1718549803,41
22,1718549804,41
22,1718549805,38
22,1718549806,40
21,1718549807,42
20,1718549808,40
20,1718549809,41
18,1718549810,41
21,1718549811,42
17,1718549812,44
15,1718549813,43
15,1718549814,44
17,1718549815,41
16,1718549816,42
17,1718549817,43
16,1718549818,43
14,1718549819,44
17,1718549820,43
19,1718549821,36
22,1718549822,40
17,1718549823,41
19,1718549824,44
19,1718549825,41
21,1718549826,41
20,1718549827,41
18,1718549828,41
15,1718549829,45
16,1718549830,45
6,1718549831,53
26,1718549832,35
18,1718549833,44
17,1718549834,42
16,1718549835,44
16,1718549836,43
14,1718549837,45
15,1718549838,43
16,1718549839,45
17,1718549840,44
21,1718549841,40
20,1718549842,42
18,1718549843,45
20,1718549844,40
21,1718549845,43
19,1718549846,41
19,1718549847,41
15,1718549848,42
14,1718549849,48
3,1718549850,55
20,1718549851,42
16,1718549852,42
15,1718549853,46
15,1718549854,44
15,1718549855,44
19,1718549856,41
22,1718549857,40
21,1718549858,42
18,1718549859,42
19,1718549860,41
20,1718549861,41
19,1718549862,40
19,1718549863,39
20,1718549864,42
18,1718549865,41
13,1718549866,47
10,1718549867,51
18,1718549868,40
21,1718549869,39
16,1718549870,42
17,1718549871,45
15,1718549872,43
18,1718549873,42
22,1718549874,39
20,1718549875,42
19,1718549876,43
18,1718549877,44
19,1718549878,41
19,1718549879,40
21,1718549880,43
18,1718549881,36
17,1718549882,43
14,1718549883,48
16,1718549884,44
17,1718549885,42
16,1718549886,44
19,1718549887,39
21,1718549888,40
22,1718549889,40
22,1718549890,41
20,1718549891,41
19,1718549892,41
17,1718549893,46
20,1718549894,41
20,1718549895,43
19,1718549896,41
19,1718549897,42
19,1718549898,39
20,1718549899,40
16,1718549900,43
16,1718549901,46
16,1718549902,45
16,1718549903,43
16,1718549904,43
16,1718549905,43
18,1718549906,43
21,1718549907,42
22,1718549908,40
18,1718549909,39
16,1718549910,45
21,1718549911,43
20,1718549912,41
20,1718549913,39
19,1718549914,41
20,1718549915,42
14,1718549916,44
13,1718549917,48
13,1718549918,45
21,1718549919,39
17,1718549920,44
17,1718549921,43
18,1718549922,39
20,1718549923,42
22,1718549924,39
20,1718549925,40
21,1718549926,42
22,1718549927,39
21,1718549928,42
20,1718549929,38
20,1718549930,40
18,1718549931,41
13,1718549932,45
15,1718549933,46
17,1718549934,45
17,1718549935,43
17,1718549936,42
20,1718549937,43
21,1718549938,42
22,1718549939,43
21,1718549940,42
16,1718549941,42
20,1718549942,42
19,1718549943,41
20,1718549944,40
20,1718549945,44
20,1718549946,44
19,1718549947,41
15,1718549948,48
13,1718549949,48
11,1718549950,50
17,1718549951,41
17,1718549952,43
17,1718549953,44
22,1718549954,39
22,1718549955,37
22,1718549956,39
22,1718549957,35
22,1718549958,38
20,1718549959,38
21,1718549960,41
21,1718549961,40
20,1718549962,43
20,1718549963,42
20,1718549964,43
19,1718549965,41
16,1718549966,45
15,1718549967,44
16,1718549968,46
18,1718549969,41
16,1718549970,42
17,1718549971,45
17,1718549972,42
20,1718549973,42
22,1718549974,40
20,1718549975,41
20,1718549976,44
17,1718549977,46
21,1718549978,41
18,1718549979,40
20,1718549980,39
20,1718549981,41
20,1718549982,40
16,1718549983,45
15,1718549984,44
15,1718549985,45
19,1718549986,44
16,1718549987,41
17,1718549988,44
17,1718549989,41
19,1718549990,42
21,1718549991,37
21,1718549992,41
17,1718549993,43
20,1718549994,44
21,1718549995,41
19,1718549996,43
20,1718549997,39
20,1718549998,40
21,1718549999,40
17,1718550000,44
15,1718550001,42
12,1718550002,47
14,1718550003,47
19,1718550004,41
16,1718550005,43
17,1718550006,42
19,1718550007,38
22,1718550008,39
21,1718550009,38
21,1718550010,40
21,1718550011,38
21,1718550012,41
23,1718550013,39
20,1718550014,39
19,1718550015,41
20,1718550016,39
15,1718550017,46
16,1718550018,45
8,1718550019,52
20,1718550020,35
21,1718550021,36
21,1718550022,35
21,1718550023,38
21,1718550024,39
