et,brisque,piqe
1718532489,71.77809,55.64757
1718532490,71.49077,56.43546
1718532491,71.13903,56.39346
1718532492,46.86695,40.01739
1718532493,45.56125,38.38753
1718532494,45.58651,38.36802
1718532495,45.16079,38.48338
1718532496,44.45359,37.73731
1718532497,45.4818,38.20718
1718532498,44.65769,38.36605
1718532499,72.19432,56.14148
1718532500,71.2523,55.59985
1718532501,71.32055,54.86943
1718532502,71.35016,55.30057
1718532503,71.17384,54.28401
1718532504,71.09867,55.55942
1718532505,70.75506,54.85465
1718532506,70.65766,56.5018
1718532507,70.83202,54.64834
1718532508,70.41183,55.60216
1718532509,70.57179,56.07563
1718532510,70.37467,56.89817
1718532511,45.61015,38.99796
1718532512,45.36175,39.97591
1718532513,45.18512,38.50099
1718532514,44.11893,38.57127
1718532515,44.53853,37.41328
1718532516,44.682,37.66702
1718532517,44.05789,36.95759
1718532518,72.48515,56.05112
1718532519,71.62131,55.91064
1718532520,71.55815,55.39253
1718532521,71.29071,55.16646
1718532522,71.50293,55.653
1718532523,70.93751,57.11
1718532524,70.9232,56.85071
1718532525,70.76678,56.94789
1718532526,70.99639,56.97197
1718532527,70.65784,55.93338
1718532528,71.15607,56.47763
1718532529,47.09366,40.28235
1718532530,46.0457,38.75545
1718532531,45.42036,38.66676
1718532532,45.03705,38.38793
1718532533,44.92262,37.63408
1718532534,45.39491,38.09987
1718532535,45.17921,37.64905
1718532536,45.25509,38.62276
1718532537,44.96277,39.21473
1718532538,71.91917,56.91666
1718532539,71.58114,56.35966
1718532540,71.28247,57.50381
1718532541,71.30082,56.20112
1718532542,71.26089,56.62505
1718532543,71.19693,56.48417
1718532544,71.24962,55.89215
1718532545,70.87832,56.00773
1718532546,70.96372,57.06921
1718532547,70.8888,56.73969
1718532548,70.6482,57.73095
1718532549,46.3021,39.27361
1718532550,45.3805,38.91773
1718532551,45.60889,38.98493
1718532552,45.28592,38.69015
1718532553,44.36639,37.71291
1718532554,44.95318,38.81574
1718532555,44.66533,37.87544
1718532556,44.84588,37.48502
1718532557,71.41729,56.0347
1718532558,70.86241,55.97765
1718532559,70.71499,56.15809
1718532560,71.11695,55.04337
1718532561,71.22026,53.82423
1718532562,70.98096,54.41908
1718532563,70.79781,55.10689
1718532564,70.95985,55.44278
1718532565,70.7797,57.06314
1718532566,70.40331,55.30275
1718532567,47.50481,38.94379
1718532568,45.80667,38.9005
1718532569,44.76952,36.9079
1718532570,45.32686,37.88461
1718532571,45.17679,38.16156
1718532572,44.09421,37.77355
1718532573,45.20953,38.64072
1718532574,44.48257,37.98697
1718532575,44.67113,38.08507
1718532576,72.2889,55.46182
1718532577,71.93239,56.55913
1718532578,71.65681,55.04064
1718532579,71.55462,54.80613
1718532580,71.36592,55.96636
1718532581,71.1232,56.90543
1718532582,71.07648,55.9387
1718532583,71.12597,55.86704
1718532584,70.86275,56.35619
1718532585,70.9066,55.80228
1718532586,70.78758,55.71405
1718532587,47.53167,37.9254
1718532588,46.51154,37.68852
1718532589,46.05286,39.32361
1718532590,45.75653,39.13943
1718532591,45.65032,38.16886
1718532592,45.49213,38.02482
1718532593,45.22341,37.94863
1718532594,72.66558,56.08971
1718532595,71.74101,55.91686
1718532596,71.49993,56.85172
1718532597,71.53006,54.35966
1718532598,71.2343,55.18456
1718532599,71.16255,55.98633
1718532600,71.27793,55.74991
1718532601,71.22725,56.05801
1718532602,70.84506,55.97893
1718532603,70.90756,57.02165
1718532604,70.82564,56.58243
1718532605,47.67693,40.44924
1718532606,46.44167,38.74489
1718532607,46.08384,39.27312
1718532608,45.71152,38.79401
1718532609,45.79416,38.54132
1718532610,45.19178,38.41293
1718532611,45.24174,38.34491
1718532612,45.44236,37.86956
1718532613,72.24515,56.28196
1718532614,71.56594,55.58679
1718532615,71.63729,57.27706
1718532616,71.24807,54.20498
1718532617,71.4388,56.00908
1718532618,71.31467,56.16333
1718532619,71.52934,56.42877
1718532620,71.20439,56.5356
1718532621,71.04319,56.53624
1718532622,70.83957,56.19617
1718532623,70.53636,55.36304
1718532624,46.44357,37.75449
1718532625,46.30051,39.00518
1718532626,45.67082,37.24636
1718532627,46.38964,37.53142
1718532628,45.80561,37.89721
1718532629,45.28113,37.17038
1718532630,45.53725,37.59937
1718532631,45.62834,37.63038
1718532632,73.17629,55.86352
1718532633,72.89793,55.81292
1718532634,72.65143,55.26456
1718532635,71.99819,55.51328
1718532636,71.70434,55.12266
1718532637,71.99983,55.29534
1718532638,71.30577,55.96841
1718532639,71.37767,55.7367
1718532640,71.45784,54.74029
1718532641,70.82981,55.11851
1718532642,70.58254,55.17629
1718532643,45.92756,40.4331
1718532644,45.05022,38.80257
1718532645,46.05118,39.01351
1718532646,46.85508,37.53735
1718532647,45.62055,37.67258
1718532648,45.20375,38.3877
1718532649,44.74893,37.75397
1718532650,45.47094,37.28241
1718532651,45.27412,38.1624
1718532652,73.45735,55.7312
1718532653,72.52709,56.11445
1718532654,72.25368,56.27042
1718532655,71.90343,56.61742
1718532656,71.70705,55.74657
1718532657,71.35472,56.50981
1718532658,71.48403,56.28405
1718532659,71.21762,55.83064
1718532660,71.33523,56.42399
1718532661,71.1403,56.35325
1718532662,71.09137,56.25232
1718532663,48.01275,38.86344
1718532664,46.78869,38.64588
1718532665,45.10451,39.73837
1718532666,45.39553,39.35592
1718532667,45.07765,39.56472
1718532668,45.1764,38.5275
1718532669,46.51268,39.42883
1718532670,73.09409,56.1842
1718532671,72.40661,55.89397
1718532672,72.00876,55.31244
1718532673,71.65095,55.39809
1718532674,71.39276,56.7177
1718532675,71.42484,55.34152
1718532676,71.08349,55.05177
1718532677,71.04504,55.34708
1718532678,70.92316,56.19107
1718532679,71.02252,55.61581
1718532680,47.739,39.63059
1718532681,46.19898,38.96677
1718532682,45.70848,37.44579
1718532683,45.54184,38.86508
1718532684,45.41951,38.50743
1718532685,45.62189,37.12876
1718532686,45.28647,37.90437
1718532687,46.00987,37.93959
1718532688,72.99542,54.57198
1718532689,72.00745,56.27375
1718532690,71.56878,55.36768
1718532691,71.7058,56.14582
1718532692,71.45852,55.78258
1718532693,71.47793,56.10135
1718532694,71.56747,55.96584
1718532695,71.36216,55.31836
1718532696,71.20079,56.17702
1718532697,70.97882,56.59785
1718532698,70.86439,56.43567
1718532699,46.25208,39.71237
1718532700,43.29225,39.03715
1718532701,43.55042,39.25387
1718532702,46.35483,40.05262
1718532703,46.23977,38.55313
1718532704,45.99278,39.4392
1718532705,45.58875,38.96851
1718532706,73.719,56.20023
1718532707,72.98204,54.48626
1718532708,72.39117,55.47863
1718532709,72.49143,55.03449
1718532710,72.18655,56.32317
1718532711,71.94564,55.26423
1718532712,71.92477,56.09272
1718532713,71.93807,54.79714
1718532714,71.78188,55.55581
1718532715,71.29537,56.54369
1718532716,71.53495,57.25855
1718532717,48.07766,39.71509
1718532718,46.79115,39.37296
1718532719,46.38661,39.07158
1718532720,46.0833,38.7986
1718532721,45.94563,39.65269
1718532722,45.76016,38.63979
1718532723,45.86917,37.42255
1718532724,45.51158,37.75555
1718532725,45.32261,39.04419
1718532726,73.15663,56.45626
1718532727,72.33171,56.82469
1718532728,71.62999,56.08398
1718532729,71.8385,55.56328
1718532730,71.7477,55.10594
