et,brisque,piqe
1719221844,43.42402,24.80293
1719221845,42.91652,22.74659
1719221846,43.18998,25.14455
1719221847,43.1929,22.01394
1719221848,42.94574,22.27094
1719221849,43.31667,22.14395
1719221850,42.95488,25.14969
1719221851,43.14052,24.67724
1719221852,42.69882,22.91846
1719221853,42.88034,24.09719
1719221854,42.54052,23.07889
1719221855,43.16486,24.59766
1719221856,43.34912,23.92293
1719221857,43.06512,24.58474
1719221858,43.18312,24.13774
1719221859,43.47179,24.84986
1719221860,43.6438,24.23708
1719221861,42.90716,22.65553
1719221862,43.14217,22.84087
1719221863,43.04519,23.60028
1719221864,42.83852,23.2675
1719221865,42.87067,24.39366
1719221866,42.98354,22.96343
1719221867,43.09726,22.34269
1719221868,43.0958,22.57087
1719221869,42.34633,23.92533
1719221870,42.99085,23.64662
1719221871,43.21491,23.41894
1719221872,42.9794,23.80978
1719221873,43.15338,24.07375
1719221874,45.90288,27.53341
1719221875,45.41431,27.26964
1719221876,44.32137,24.92318
1719221877,44.67235,25.367
1719221878,44.3029,24.98543
1719221879,43.44881,26.72792
1719221880,44.1989,26.65165
1719221881,44.15105,26.77124
1719221882,44.59261,26.2345
1719221883,45.99994,27.46396
1719221884,43.11492,25.40242
1719221885,42.28701,25.39397
1719221886,43.67112,26.21483
1719221887,44.31393,25.65146
1719221888,44.15608,26.67008
1719221889,44.13306,23.69262
1719221890,43.0318,24.47249
1719221891,42.71067,23.38818
1719221892,44.67137,25.9608
1719221893,44.59406,26.42769
1719221894,44.91625,26.96653
1719221895,44.17012,25.42887
1719221896,44.15789,25.43563
1719221897,43.05841,23.73618
1719221898,43.72059,22.58573
1719221899,43.09604,24.72947
1719221900,43.62294,25.37901
1719221901,43.83394,25.74794
1719221902,48.13303,36.43938
1719221903,69.45388,55.04451
1719221904,68.94763,58.29196
1719221905,68.78751,57.31694
1719221906,68.403,58.5204
1719221907,68.45696,57.44739
1719221908,49.58582,39.03334
1719221909,47.90503,37.94034
1719221910,47.85777,35.47965
