et,brisque
1719221844,43.42402
1719221845,42.91652
1719221846,43.18998
1719221847,43.1929
1719221848,42.94574
1719221849,43.31667
1719221850,42.95488
1719221851,43.14052
1719221852,42.69882
1719221853,42.88034
1719221854,42.54052
1719221855,43.16486
1719221856,43.34912
1719221857,43.06512
1719221858,43.18312
1719221859,43.47179
1719221860,43.6438
1719221861,42.90716
1719221862,43.14217
1719221863,43.04519
1719221864,42.83852
1719221865,42.87067
1719221866,42.98354
1719221867,43.09726
1719221868,43.0958
1719221869,42.34633
1719221870,42.99085
1719221871,43.21491
1719221872,42.9794
1719221873,43.15338
1719221874,45.90288
1719221875,45.41431
1719221876,44.32137
1719221877,44.67235
1719221878,44.3029
1719221879,43.44881
1719221880,44.1989
1719221881,44.15105
1719221882,44.59261
1719221883,45.99994
1719221884,43.11492
1719221885,42.28701
1719221886,43.67112
1719221887,44.31393
1719221888,44.15608
1719221889,44.13306
1719221890,43.0318
1719221891,42.71067
1719221892,44.67137
1719221893,44.59406
1719221894,44.91625
1719221895,44.17012
1719221896,44.15789
1719221897,43.05841
1719221898,43.72059
1719221899,43.09604
1719221900,43.62294
1719221901,43.83394
1719221902,48.13303
1719221903,69.45388
1719221904,68.94763
1719221905,68.78751
1719221906,68.403
1719221907,68.45696
1719221908,49.58582
1719221909,47.90503
1719221910,47.85777
1719221911,47.44634
1719221912,46.66937
1719221913,47.69594
1719221914,48.10358
1719221915,46.48486
1719221916,46.38319
1719221917,46.68297
1719221918,45.27464
1719221919,44.99685
1719221920,44.54117
1719221921,44.50207
1719221922,44.46195
1719221923,43.74546
1719221924,43.80331
1719221925,43.69163
1719221926,44.12564
1719221927,43.56545
1719221928,43.77341
1719221929,44.04916
1719221930,43.95955
1719221931,44.18026
1719221932,44.70795
1719221933,44.01681
1719221934,43.68572
1719221935,44.21714
1719221936,42.91931
1719221937,43.74487
1719221938,51.22066
1719221939,49.5175
1719221940,48.4434
1719221941,49.05397
1719221942,48.3262
1719221943,47.8572
1719221944,48.8783
1719221945,48.03394
1719221946,48.20443
1719221947,48.05982
1719221948,49.04297
1719221949,47.58234
1719221950,46.74363
1719221951,47.02924
1719221952,46.32924
1719221953,46.85558
1719221954,46.86728
1719221955,50.67274
1719221956,48.46978
1719221957,48.7237
1719221958,48.42801
1719221959,48.55299
1719221960,48.26425
1719221961,47.79672
1719221962,47.32238
1719221963,46.85162
1719221964,46.03497
1719221965,45.92917
1719221966,45.94171
1719221967,46.30786
1719221968,46.06792
1719221969,46.141
1719221970,45.72509
1719221971,45.82964
1719221972,46.05459
1719221973,45.73947
1719221974,45.69792
1719221975,47.19199
1719221976,46.73357
1719221977,46.41619
1719221978,47.0196
1719221979,46.68996
1719221980,46.78318
1719221981,46.81906
1719221982,46.45891
1719221983,47.08453
1719221984,46.78384
1719221985,46.63941
1719221986,46.8237
1719221987,46.66842
1719221988,46.12815
1719221989,46.41201
1719221990,46.44538
1719221991,46.65321
1719221992,50.26042
1719221993,48.01572
1719221994,47.53986
1719221995,47.90843
1719221996,47.47242
1719221997,47.93842
1719221998,49.2333
1719221999,48.60027
1719222000,47.99747
1719222001,47.57746
1719222002,47.86285
1719222003,47.28269
1719222004,47.96211
1719222005,47.5698
1719222006,47.13278
1719222007,47.25036
1719222008,47.84204
1719222009,47.51298
1719222010,48.07172
1719222011,47.32628
1719222012,47.23333
1719222013,47.09281
1719222014,47.5058
1719222015,47.50127
1719222016,50.63009
1719222017,48.38729
1719222018,47.42281
1719222019,47.64231
1719222020,46.82047
1719222021,46.99815
1719222022,46.98599
1719222023,47.19046
1719222024,47.29011
1719222025,46.43328
1719222026,47.09077
1719222027,47.16456
1719222028,46.84649
1719222029,48.8819
1719222030,50.82353
1719222031,48.69371
1719222032,48.15964
1719222033,46.04974
1719222034,47.13944
1719222035,45.27527
1719222036,45.52029
1719222037,45.01558
1719222038,46.03521
1719222039,46.46093
1719222040,45.66884
1719222041,44.54752
1719222042,44.91077
1719222043,44.57491
1719222044,44.46354
1719222045,44.57552
1719222046,44.75702
1719222047,44.66756
1719222048,44.69257
1719222049,45.34694
1719222050,46.20615
1719222051,48.07528
1719222052,45.47968
1719222053,44.71387
1719222054,44.48266
1719222055,46.51698
1719222056,45.93169
1719222057,45.81359
1719222058,45.42862
1719222059,46.13766
1719222060,45.2202
1719222061,45.44528
1719222062,45.23573
1719222063,45.93698
1719222064,45.39593
1719222065,45.38452
1719222066,45.49884
1719222067,44.8526
1719222068,45.68763
1719222069,44.85083
1719222070,45.2577
1719222071,45.02853
1719222072,45.50132
1719222073,45.63125
1719222074,44.73399
1719222075,45.79844
1719222076,45.6324
1719222077,46.86219
1719222078,46.55659
1719222079,45.92443
1719222080,45.37194
1719222081,45.40241
1719222082,45.20553
1719222083,45.26946
1719222084,45.53792
1719222085,45.82231
