et,brisque,piqe
1718632248,49.57411,28.24995
1718632249,49.22329,27.47811
1718632250,49.70172,26.55648
1718632251,53.76047,28.0485
1718632252,53.64178,30.69274
1718632253,51.53664,27.90004
1718632254,48.57064,28.46337
1718632255,46.96118,27.64768
1718632256,48.26315,27.75345
1718632257,47.13883,28.33474
1718632258,47.00453,27.95304
1718632259,46.65476,27.62019
1718632260,48.06853,26.91653
1718632261,46.87882,26.91766
1718632262,47.39471,26.75807
1718632263,48.32338,27.42875
1718632264,48.45994,27.49528
1718632265,47.43568,27.81281
1718632266,47.02504,27.25665
1718632267,47.71942,28.7237
1718632268,48.84363,26.95378
1718632269,48.54863,28.37681
1718632270,48.23944,27.6802
1718632271,48.01199,27.56648
1718632272,50.60602,27.75641
1718632273,48.98354,26.96611
1718632274,50.77543,26.62089
1718632275,49.74188,27.91541
1718632276,50.58221,27.73179
1718632277,49.32771,27.86969
1718632278,48.48143,28.21829
1718632279,48.78931,28.50368
1718632280,48.95302,28.34271
1718632281,50.39616,29.00845
1718632282,47.34924,28.41842
1718632283,49.06394,28.60774
1718632284,47.96357,28.28438
1718632285,48.99522,25.40388
1718632286,47.58883,28.70406
1718632287,46.79182,27.08532
1718632288,47.39936,28.63747
1718632289,48.46375,28.88149
1718632290,48.55034,27.7831
1718632291,47.15767,28.25972
1718632292,48.03119,27.94965
1718632293,47.70014,29.1316
1718632294,46.55859,28.15942
1718632295,47.19766,29.08889
1718632296,47.66575,28.05282
1718632297,47.793,29.24501
1718632298,47.69552,28.27872
1718632299,47.57743,27.75503
1718632300,46.8031,26.66939
1718632301,47.23227,28.31875
1718632302,46.85434,27.52298
1718632303,46.62656,27.30993
1718632304,46.56713,27.53236
1718632305,49.44754,29.08201
1718632306,47.76837,28.77993
1718632307,48.05488,28.79187
1718632308,47.74824,27.47062
1718632309,48.6365,28.31807
1718632310,47.93472,27.551
1718632311,47.10253,27.10634
1718632312,47.07569,26.71189
1718632313,47.40391,27.8915
1718632314,46.81663,28.12778
1718632315,48.22294,28.32763
1718632316,48.00582,29.30629
1718632317,49.45362,29.69411
1718632318,51.89209,29.89842
1718632319,49.77354,28.09959
1718632320,50.3256,29.42206
1718632321,49.98963,30.67601
1718632322,50.69607,29.25096
1718632323,48.97911,29.38733
1718632324,48.31402,29.16294
1718632325,48.07191,29.43182
1718632326,48.01055,28.9589
1718632327,49.79291,29.91818
1718632328,49.66695,28.80581
1718632329,48.51507,28.51703
1718632330,49.18766,30.17074
1718632331,49.69972,29.10599
1718632332,49.29435,28.94565
1718632333,49.29151,30.26668
1718632334,49.0164,28.81161
1718632335,52.05195,30.89883
1718632336,53.78865,31.78566
1718632337,53.031,30.50574
