fps,et,screenshots_num
17,1718632247,33
20,1718632248,48
19,1718632249,40
19,1718632250,40
20,1718632251,44
19,1718632252,46
20,1718632253,48
20,1718632254,42
20,1718632255,43
20,1718632256,43
20,1718632257,44
19,1718632258,44
20,1718632259,44
20,1718632260,44
20,1718632261,31
20,1718632262,49
19,1718632263,47
20,1718632264,47
20,1718632265,42
19,1718632266,43
20,1718632267,44
20,1718632268,46
20,1718632269,47
19,1718632270,46
19,1718632271,38
19,1718632272,33
19,1718632273,32
17,1718632274,29
19,1718632275,38
20,1718632276,38
20,1718632277,44
20,1718632278,44
20,1718632279,46
20,1718632280,40
19,1718632281,44
19,1718632282,44
19,1718632283,44
21,1718632284,42
20,1718632285,43
20,1718632286,44
20,1718632287,42
19,1718632288,42
19,1718632289,41
18,1718632290,41
19,1718632291,46
21,1718632292,40
20,1718632293,39
20,1718632294,42
18,1718632295,39
20,1718632296,41
19,1718632297,43
19,1718632298,42
20,1718632299,43
20,1718632300,40
20,1718632301,44
19,1718632302,44
20,1718632303,38
20,1718632304,37
20,1718632305,40
20,1718632306,42
20,1718632307,43
19,1718632308,39
20,1718632309,45
20,1718632310,46
20,1718632311,46
20,1718632312,42
19,1718632313,41
20,1718632314,43
20,1718632315,45
19,1718632316,43
19,1718632317,45
20,1718632318,41
19,1718632319,42
20,1718632320,41
19,1718632321,31
21,1718632322,41
21,1718632323,44
19,1718632324,40
20,1718632325,41
20,1718632326,46
20,1718632327,43
19,1718632328,43
20,1718632329,40
19,1718632330,43
20,1718632331,46
20,1718632332,44
20,1718632333,45
19,1718632334,43
21,1718632335,42
20,1718632336,44
20,1718632337,42
20,1718632338,42
20,1718632339,45
19,1718632340,47
20,1718632341,44
20,1718632342,47
20,1718632343,42
20,1718632344,41
19,1718632345,43
21,1718632346,40
20,1718632347,45
19,1718632348,45
20,1718632349,43
20,1718632350,42
20,1718632351,44
20,1718632352,41
20,1718632353,43
20,1718632354,43
20,1718632355,39
19,1718632356,43
19,1718632357,39
19,1718632358,37
19,1718632359,38
20,1718632360,41
20,1718632361,42
20,1718632362,42
20,1718632363,41
20,1718632364,47
20,1718632365,42
20,1718632366,44
20,1718632367,43
20,1718632368,43
19,1718632369,42
20,1718632370,42
19,1718632371,41
20,1718632372,43
20,1718632373,46
19,1718632374,44
20,1718632375,41
20,1718632376,44
20,1718632377,38
20,1718632378,43
20,1718632379,39
20,1718632380,48
20,1718632381,33
20,1718632382,39
19,1718632383,44
20,1718632384,42
19,1718632385,42
20,1718632386,40
19,1718632387,45
19,1718632388,43
20,1718632389,39
20,1718632390,40
19,1718632391,46
20,1718632392,43
19,1718632393,42
20,1718632394,44
21,1718632395,44
20,1718632396,42
19,1718632397,40
21,1718632398,42
20,1718632399,46
19,1718632400,39
19,1718632401,43
19,1718632402,42
19,1718632403,45
19,1718632404,40
20,1718632405,41
20,1718632406,44
20,1718632407,45
19,1718632408,45
19,1718632409,42
19,1718632410,42
19,1718632411,41
19,1718632412,43
19,1718632413,39
20,1718632414,40
20,1718632415,41
20,1718632416,44
19,1718632417,45
19,1718632418,42
20,1718632419,42
20,1718632420,44
20,1718632421,44
20,1718632422,44
20,1718632423,48
18,1718632424,48
20,1718632425,41
20,1718632426,46
19,1718632427,43
20,1718632428,42
20,1718632429,47
19,1718632430,49
19,1718632431,41
20,1718632432,44
20,1718632433,48
20,1718632434,47
20,1718632435,44
20,1718632436,45
19,1718632437,44
20,1718632438,47
19,1718632439,44
20,1718632440,41
19,1718632441,33
21,1718632442,42
18,1718632443,41
21,1718632444,43
20,1718632445,43
20,1718632446,44
20,1718632447,41
20,1718632448,45
19,1718632449,41
18,1718632450,45
20,1718632451,44
20,1718632452,41
20,1718632453,45
19,1718632454,43
21,1718632455,42
20,1718632456,43
20,1718632457,45
19,1718632458,44
18,1718632459,47
22,1718632460,41
20,1718632461,45
19,1718632462,43
20,1718632463,46
20,1718632464,44
20,1718632465,41
19,1718632466,45
19,1718632467,44
20,1718632468,45
21,1718632469,41
20,1718632470,47
20,1718632471,45
20,1718632472,45
19,1718632473,44
20,1718632474,44
19,1718632475,42
20,1718632476,44
19,1718632477,43
20,1718632478,39
20,1718632479,40
20,1718632480,40
20,1718632481,45
18,1718632482,40
19,1718632483,45
20,1718632484,43
19,1718632485,44
20,1718632486,43
19,1718632487,46
20,1718632488,44
