et,brisque,piqe
1718613625,84.0756,48.28919
1718613626,82.24707,46.51674
1718613627,81.24814,48.09076
1718613628,80.63732,45.92108
1718613629,83.65278,48.00489
1718613630,81.20168,48.05429
1718613631,80.48483,49.35847
1718613632,79.69025,48.8121
1718613633,80.6683,49.18159
1718613634,78.97491,48.98956
1718613635,79.09548,47.00492
1718613636,78.90129,49.20847
1718613637,79.12091,47.11623
1718613638,83.25775,49.54606
1718613639,81.91519,49.73822
1718613640,80.86404,48.75722
1718613641,85.30564,48.73261
1718613642,83.04221,47.54281
1718613643,81.59252,47.95533
1718613644,80.44161,47.37905
1718613645,81.37614,49.40318
1718613646,79.51349,47.26399
1718613647,78.75553,47.33225
1718613648,78.54247,47.46508
1718613649,82.56523,46.68599
1718613650,81.13151,47.20137
1718613651,81.61465,45.67469
1718613652,81.68211,46.28161
1718613653,86.41656,48.14764
1718613654,84.41559,46.87493
1718613655,82.81112,48.01553
1718613656,81.59477,46.55024
1718613657,82.5691,45.70024
1718613658,80.53153,46.51483
1718613659,79.85566,49.35547
1718613660,79.90085,50.33
1718613661,79.75269,47.95315
1718613662,82.70684,48.22329
1718613663,82.15328,50.31894
1718613664,81.27378,46.68267
1718613665,81.14656,46.86596
1718613666,83.44929,48.32589
1718613667,82.3224,49.71431
1718613668,80.63183,49.34698
1718613669,84.05494,47.28956
1718613670,80.80712,47.77018
1718613671,79.32002,47.68146
1718613672,78.5803,47.12342
1718613673,78.48501,48.18187
1718613674,79.93159,47.80822
1718613675,79.78576,49.40138
1718613676,79.72335,49.65126
1718613677,79.58541,49.04549
1718613678,81.7989,48.98419
1718613679,80.84978,48.51513
1718613680,80.35962,48.82006
1718613681,83.16172,48.06173
1718613682,79.91027,48.96198
1718613683,79.49474,49.90435
1718613684,78.93845,49.93157
1718613685,78.68006,47.82533
1718613686,80.71151,47.74802
1718613687,79.558,47.31077
1718613688,79.74664,48.95988
1718613689,79.30264,49.18589
1718613690,83.15963,45.6314
1718613691,81.64159,48.4088
1718613692,80.17118,47.01984
1718613693,79.70945,47.97744
1718613694,81.15295,47.28027
1718613695,79.89432,49.77466
1718613696,79.60909,46.88496
1718613697,79.05727,49.98633
1718613698,79.8001,45.97731
1718613699,78.70064,46.93615
1718613700,78.75462,48.54144
1718613701,78.77539,46.29754
1718613702,83.52774,48.43214
1718613703,81.36563,49.52723
1718613704,80.62429,47.45511
1718613705,79.92297,47.62419
1718613706,81.54319,48.33403
1718613707,79.8616,47.25122
1718613708,78.92982,48.84345
1718613709,78.74962,46.73338
1718613710,80.12585,46.53721
1718613711,79.50577,48.63553
1718613712,79.04903,49.05919
1718613713,79.17657,47.95209
1718613714,85.85196,46.45974
1718613715,82.27407,48.19255
1718613716,81.03637,47.37312
1718613717,80.3495,47.74425
1718613718,83.14523,47.16197
1718613719,81.24151,48.47958
1718613720,80.31427,47.94322
1718613721,80.17731,49.12195
1718613722,82.19877,49.42695
1718613723,80.18841,50.49529
1718613724,80.27591,47.27454
1718613725,80.07968,47.37243
1718613726,79.82489,50.11077
1718613727,82.80474,49.50392
1718613728,81.10031,47.72646
1718613729,80.85129,48.38217
1718613730,84.96248,49.53246
1718613731,81.76432,47.9794
1718613732,80.4939,47.73842
1718613733,79.61211,47.63074
1718613734,82.37231,46.47088
1718613735,79.50106,46.38744
1718613736,79.09741,47.69476
1718613737,78.80564,48.90573
1718613738,78.79505,48.56782
1718613739,82.28599,48.95552
