fps,et,screenshots_num
15,1718613625,33
16,1718613626,41
15,1718613627,42
17,1718613628,39
16,1718613629,42
16,1718613630,42
17,1718613631,41
17,1718613632,41
15,1718613633,43
13,1718613634,45
9,1718613635,50
10,1718613636,48
13,1718613637,44
17,1718613638,42
16,1718613639,41
17,1718613640,42
16,1718613641,42
16,1718613642,41
17,1718613643,43
16,1718613644,41
17,1718613645,42
16,1718613646,44
15,1718613647,43
9,1718613648,49
10,1718613649,47
17,1718613650,43
16,1718613651,41
17,1718613652,41
17,1718613653,42
16,1718613654,43
16,1718613655,41
17,1718613656,41
15,1718613657,44
15,1718613658,45
15,1718613659,42
9,1718613660,49
7,1718613661,41
17,1718613662,41
16,1718613663,42
16,1718613664,41
17,1718613665,42
16,1718613666,42
16,1718613667,42
16,1718613668,42
17,1718613669,43
17,1718613670,40
15,1718613671,42
14,1718613672,42
10,1718613673,48
11,1718613674,48
17,1718613675,42
16,1718613676,41
16,1718613677,42
17,1718613678,43
16,1718613679,41
17,1718613680,42
16,1718613681,41
15,1718613682,43
16,1718613683,43
14,1718613684,44
7,1718613685,51
9,1718613686,48
15,1718613687,43
16,1718613688,41
17,1718613689,41
17,1718613690,42
16,1718613691,41
17,1718613692,42
16,1718613693,41
16,1718613694,42
17,1718613695,40
16,1718613696,42
16,1718613697,43
10,1718613698,48
10,1718613699,49
16,1718613700,42
16,1718613701,42
17,1718613702,39
16,1718613703,41
17,1718613704,41
16,1718613705,41
16,1718613706,43
15,1718613707,43
15,1718613708,43
14,1718613709,43
10,1718613710,48
8,1718613711,49
15,1718613712,43
16,1718613713,43
17,1718613714,41
15,1718613715,44
17,1718613716,42
16,1718613717,42
16,1718613718,40
17,1718613719,40
16,1718613720,42
16,1718613721,35
12,1718613722,46
10,1718613723,49
11,1718613724,47
16,1718613725,42
17,1718613726,41
15,1718613727,41
17,1718613728,42
16,1718613729,42
17,1718613730,41
16,1718613731,42
16,1718613732,43
16,1718613733,42
15,1718613734,43
13,1718613735,46
10,1718613736,48
14,1718613737,44
16,1718613738,41
15,1718613739,42
17,1718613740,41
16,1718613741,42
17,1718613742,42
16,1718613743,41
16,1718613744,41
15,1718613745,42
14,1718613746,44
13,1718613747,44
10,1718613748,48
11,1718613749,46
17,1718613750,41
17,1718613751,44
16,1718613752,41
16,1718613753,41
17,1718613754,42
16,1718613755,42
17,1718613756,41
16,1718613757,41
14,1718613758,40
13,1718613759,42
9,1718613760,48
12,1718613761,43
17,1718613762,41
16,1718613763,42
16,1718613764,40
17,1718613765,42
16,1718613766,43
17,1718613767,41
16,1718613768,42
16,1718613769,42
14,1718613770,44
15,1718613771,42
14,1718613772,46
9,1718613773,50
10,1718613774,47
16,1718613775,43
16,1718613776,43
15,1718613777,41
17,1718613778,42
17,1718613779,42
16,1718613780,42
16,1718613781,34
17,1718613782,43
16,1718613783,41
15,1718613784,42
9,1718613785,49
13,1718613786,46
16,1718613787,42
17,1718613788,40
16,1718613789,42
16,1718613790,43
16,1718613791,42
16,1718613792,41
15,1718613793,44
13,1718613794,45
9,1718613795,49
12,1718613796,45
17,1718613797,42
16,1718613798,41
17,1718613799,43
16,1718613800,40
17,1718613801,41
16,1718613802,42
16,1718613803,41
17,1718613804,42
14,1718613805,43
15,1718613806,44
9,1718613807,46
12,1718613808,47
16,1718613809,42
17,1718613810,41
16,1718613811,42
16,1718613812,41
17,1718613813,41
16,1718613814,40
16,1718613815,42
15,1718613816,43
15,1718613817,42
15,1718613818,44
16,1718613819,44
11,1718613820,47
11,1718613821,47
14,1718613822,45
16,1718613823,42
17,1718613824,42
16,1718613825,42
16,1718613826,41
16,1718613827,41
17,1718613828,41
14,1718613829,44
15,1718613830,43
15,1718613831,43
12,1718613832,47
9,1718613833,49
12,1718613834,46
17,1718613835,41
16,1718613836,42
16,1718613837,42
16,1718613838,41
17,1718613839,42
16,1718613840,42
16,1718613841,35
16,1718613842,41
13,1718613843,44
9,1718613844,51
13,1718613845,45
16,1718613846,42
17,1718613847,42
16,1718613848,42
16,1718613849,41
16,1718613850,43
17,1718613851,44
17,1718613852,42
15,1718613853,44
12,1718613854,46
12,1718613855,47
16,1718613856,43
17,1718613857,40
16,1718613858,43
17,1718613859,45
15,1718613860,43
14,1718613861,44
16,1718613862,43
14,1718613863,44
10,1718613864,48
13,1718613865,48
17,1718613866,45
