fps,et,screenshots_num
2,1718550120,5
16,1718550121,37
15,1718550122,45
16,1718550123,44
15,1718550124,42
14,1718550125,45
11,1718550126,48
11,1718550127,51
11,1718550128,48
16,1718550129,43
17,1718550130,44
17,1718550131,41
16,1718550132,46
16,1718550133,42
17,1718550134,42
16,1718550135,43
14,1718550136,45
15,1718550137,43
15,1718550138,46
11,1718550139,47
10,1718550140,49
9,1718550141,49
16,1718550142,44
16,1718550143,44
16,1718550144,43
17,1718550145,42
16,1718550146,41
17,1718550147,41
16,1718550148,43
17,1718550149,44
14,1718550150,45
16,1718550151,43
14,1718550152,44
10,1718550153,51
10,1718550154,49
10,1718550155,48
13,1718550156,44
15,1718550157,41
17,1718550158,39
15,1718550159,38
16,1718550160,39
17,1718550161,45
16,1718550162,43
17,1718550163,43
16,1718550164,42
15,1718550165,43
15,1718550166,45
16,1718550167,42
11,1718550168,47
10,1718550169,51
10,1718550170,52
15,1718550171,43
16,1718550172,44
17,1718550173,42
16,1718550174,43
17,1718550175,42
16,1718550176,43
16,1718550177,43
17,1718550178,44
14,1718550179,45
15,1718550180,44
15,1718550181,41
15,1718550182,45
11,1718550183,47
9,1718550184,49
10,1718550185,49
11,1718550186,49
16,1718550187,43
16,1718550188,43
16,1718550189,42
17,1718550190,43
16,1718550191,45
17,1718550192,43
16,1718550193,43
17,1718550194,46
15,1718550195,43
16,1718550196,43
17,1718550197,43
14,1718550198,46
15,1718550199,44
10,1718550200,52
10,1718550201,48
8,1718550202,50
15,1718550203,43
17,1718550204,43
16,1718550205,43
16,1718550206,42
17,1718550207,44
16,1718550208,42
16,1718550209,43
18,1718550210,41
15,1718550211,43
16,1718550212,44
15,1718550213,43
14,1718550214,44
14,1718550215,43
11,1718550216,47
10,1718550217,50
11,1718550218,46
15,1718550219,43
17,1718550220,44
15,1718550221,43
17,1718550222,42
16,1718550223,45
16,1718550224,43
17,1718550225,42
15,1718550226,44
15,1718550227,43
16,1718550228,45
13,1718550229,45
10,1718550230,48
9,1718550231,50
10,1718550232,47
16,1718550233,44
17,1718550234,43
16,1718550235,43
17,1718550236,44
15,1718550237,44
17,1718550238,44
16,1718550239,43
16,1718550240,43
16,1718550241,41
15,1718550242,42
16,1718550243,43
16,1718550244,42
16,1718550245,44
10,1718550246,48
10,1718550247,48
10,1718550248,47
16,1718550249,44
16,1718550250,41
16,1718550251,42
17,1718550252,43
17,1718550253,45
16,1718550254,41
17,1718550255,43
16,1718550256,43
14,1718550257,44
15,1718550258,43
15,1718550259,47
13,1718550260,45
10,1718550261,46
9,1718550262,49
11,1718550263,48
16,1718550264,43
16,1718550265,44
17,1718550266,43
16,1718550267,42
17,1718550268,43
16,1718550269,46
16,1718550270,42
16,1718550271,45
16,1718550272,44
15,1718550273,43
15,1718550274,44
13,1718550275,48
11,1718550276,49
10,1718550277,49
8,1718550278,50
14,1718550279,44
15,1718550280,42
17,1718550281,43
16,1718550282,42
17,1718550283,42
16,1718550284,43
17,1718550285,44
17,1718550286,45
15,1718550287,44
16,1718550288,43
15,1718550289,44
14,1718550290,44
12,1718550291,48
10,1718550292,48
9,1718550293,51
15,1718550294,43
16,1718550295,42
16,1718550296,43
17,1718550297,45
17,1718550298,42
16,1718550299,42
16,1718550300,45
16,1718550301,40
16,1718550302,43
16,1718550303,45
14,1718550304,43
15,1718550305,46
11,1718550306,45
10,1718550307,49
8,1718550308,52
14,1718550309,43
17,1718550310,45
16,1718550311,44
16,1718550312,43
17,1718550313,42
16,1718550314,42
17,1718550315,42
16,1718550316,43
15,1718550317,45
16,1718550318,42
16,1718550319,43
14,1718550320,46
13,1718550321,46
9,1718550322,48
11,1718550323,49
11,1718550324,47
14,1718550325,43
17,1718550326,48
15,1718550327,40
17,1718550328,40
17,1718550329,43
16,1718550330,46
17,1718550331,42
16,1718550332,41
15,1718550333,43
15,1718550334,45
15,1718550335,42
15,1718550336,44
10,1718550337,50
10,1718550338,49
10,1718550339,51
11,1718550340,49
16,1718550341,43
16,1718550342,45
17,1718550343,47
16,1718550344,44
16,1718550345,42
17,1718550346,44
16,1718550347,43
17,1718550348,44
16,1718550349,44
16,1718550350,42
15,1718550351,43
16,1718550352,43
14,1718550353,48
10,1718550354,48
10,1718550355,50
9,1718550356,48
14,1718550357,42
16,1718550358,42
16,1718550359,43
16,1718550360,44
17,1718550361,43
