fps,et,screenshots_num
5,1718637052,7
20,1718637053,27
20,1718637054,35
20,1718637055,40
19,1718637056,37
20,1718637057,38
18,1718637058,37
20,1718637059,37
20,1718637060,34
18,1718637061,28
19,1718637062,32
20,1718637063,39
19,1718637064,36
20,1718637065,38
20,1718637066,37
20,1718637067,37
19,1718637068,36
20,1718637069,38
20,1718637070,34
19,1718637071,37
20,1718637072,39
19,1718637073,35
20,1718637074,38
20,1718637075,37
19,1718637076,38
19,1718637077,36
21,1718637078,39
19,1718637079,37
19,1718637080,37
20,1718637081,38
19,1718637082,36
20,1718637083,37
19,1718637084,38
20,1718637085,39
20,1718637086,35
18,1718637087,29
19,1718637088,37
20,1718637089,39
19,1718637090,38
19,1718637091,34
20,1718637092,38
20,1718637093,38
21,1718637094,36
19,1718637095,36
20,1718637096,38
19,1718637097,38
18,1718637098,39
19,1718637099,37
20,1718637100,39
20,1718637101,39
20,1718637102,36
19,1718637103,37
20,1718637104,36
19,1718637105,37
20,1718637106,38
20,1718637107,38
19,1718637108,38
20,1718637109,39
19,1718637110,37
20,1718637111,38
20,1718637112,38
20,1718637113,38
20,1718637114,38
20,1718637115,39
18,1718637116,36
19,1718637117,38
21,1718637118,39
21,1718637119,38
19,1718637120,37
19,1718637121,26
19,1718637122,34
20,1718637123,39
20,1718637124,38
21,1718637125,38
20,1718637126,38
19,1718637127,36
20,1718637128,38
20,1718637129,36
20,1718637130,38
20,1718637131,37
20,1718637132,39
20,1718637133,36
20,1718637134,39
19,1718637135,37
19,1718637136,38
19,1718637137,38
20,1718637138,37
20,1718637139,39
19,1718637140,38
19,1718637141,38
19,1718637142,36
20,1718637143,36
19,1718637144,39
20,1718637145,37
18,1718637146,38
20,1718637147,38
19,1718637148,37
19,1718637149,38
20,1718637150,36
20,1718637151,40
19,1718637152,37
19,1718637153,37
20,1718637154,38
19,1718637155,38
20,1718637156,38
17,1718637157,24
17,1718637158,27
18,1718637159,28
19,1718637160,31
20,1718637161,38
19,1718637162,37
20,1718637163,38
20,1718637164,36
20,1718637165,38
20,1718637166,39
20,1718637167,39
20,1718637168,38
20,1718637169,37
19,1718637170,39
19,1718637171,39
19,1718637172,36
21,1718637173,38
19,1718637174,36
20,1718637175,37
20,1718637176,39
20,1718637177,38
20,1718637178,36
21,1718637179,39
19,1718637180,38
19,1718637181,28
19,1718637182,37
20,1718637183,37
20,1718637184,40
19,1718637185,38
21,1718637186,37
19,1718637187,37
20,1718637188,38
19,1718637189,37
20,1718637190,38
19,1718637191,38
20,1718637192,39
19,1718637193,38
20,1718637194,37
19,1718637195,37
19,1718637196,38
19,1718637197,38
19,1718637198,37
20,1718637199,39
18,1718637200,37
20,1718637201,37
20,1718637202,39
20,1718637203,40
19,1718637204,37
19,1718637205,37
19,1718637206,38
20,1718637207,38
20,1718637208,38
20,1718637209,37
20,1718637210,38
19,1718637211,38
20,1718637212,39
20,1718637213,37
20,1718637214,38
20,1718637215,36
20,1718637216,38
20,1718637217,37
19,1718637218,38
20,1718637219,38
19,1718637220,37
20,1718637221,36
21,1718637222,38
19,1718637223,36
19,1718637224,37
20,1718637225,39
20,1718637226,38
20,1718637227,36
19,1718637228,36
20,1718637229,38
19,1718637230,37
20,1718637231,38
20,1718637232,38
20,1718637233,36
20,1718637234,39
19,1718637235,39
19,1718637236,36
21,1718637237,38
19,1718637238,38
20,1718637239,36
20,1718637240,38
18,1718637241,29
18,1718637242,36
20,1718637243,37
20,1718637244,39
20,1718637245,37
19,1718637246,36
19,1718637247,38
19,1718637248,38
21,1718637249,38
18,1718637250,38
20,1718637251,38
20,1718637252,38
20,1718637253,37
20,1718637254,38
20,1718637255,38
19,1718637256,37
20,1718637257,38
19,1718637258,36
20,1718637259,39
20,1718637260,38
20,1718637261,37
20,1718637262,37
19,1718637263,36
20,1718637264,38
20,1718637265,37
20,1718637266,37
20,1718637267,38
19,1718637268,38
20,1718637269,38
20,1718637270,38
19,1718637271,37
17,1718637272,40
10,1718637273,48
22,1718637274,36
20,1718637275,39
20,1718637276,39
19,1718637277,37
18,1718637278,36
20,1718637279,39
20,1718637280,38
19,1718637281,38
20,1718637282,38
19,1718637283,37
20,1718637284,38
19,1718637285,39
20,1718637286,37
20,1718637287,37
19,1718637288,39
19,1718637289,32
19,1718637290,29
19,1718637291,33
19,1718637292,33
20,1718637293,39
