et,brisque,piqe
1719155878,52.81716,29.86874
1719155879,52.75903,29.4204
1719155880,53.03237,30.70175
1719155881,52.78609,29.42064
1719155882,53.2252,32.33583
1719155883,52.69278,29.56291
1719155884,52.98179,30.713
1719155885,53.32666,30.02362
1719155886,53.19722,31.45347
1719155887,52.46265,30.47459
1719155888,52.8435,29.63526
1719155889,52.88786,30.67795
1719155890,53.10573,30.17285
1719155891,52.52477,30.74055
1719155892,51.96794,30.72789
1719155893,52.53572,30.50564
1719155894,53.26305,31.77786
1719155895,53.08849,29.90598
1719155896,54.29558,30.99526
1719155897,52.57711,30.74691
1719155898,53.79245,30.9763
1719155899,51.96538,29.44674
1719155900,51.33172,28.90056
1719155901,50.59717,28.36307
1719155902,51.17785,27.84409
1719155903,51.80065,28.85376
1719155904,51.78686,28.73412
1719155905,51.78472,29.03981
1719155906,53.50046,30.02808
1719155907,52.54768,32.01941
1719155908,55.46642,32.14354
1719155909,54.93026,33.48324
1719155910,59.51614,43.05001
1719155911,56.99243,41.92012
1719155912,55.87041,40.68315
1719155913,55.29889,41.516
1719155914,54.89524,39.35879
1719155915,55.02325,40.37439
1719155916,56.27391,42.58669
1719155917,56.3346,41.14
1719155918,55.03775,41.39418
1719155919,56.51228,36.21504
1719155920,54.81648,34.4185
1719155921,54.19761,32.8212
1719155922,53.0147,32.41384
1719155923,53.70003,33.47748
1719155924,53.81601,33.11586
1719155925,56.22869,41.30269
1719155926,55.72972,42.54859
1719155927,55.51162,40.69771
1719155928,55.37757,42.41841
1719155929,56.47163,42.88243
1719155930,55.12831,41.68765
1719155931,54.8101,40.07211
1719155932,54.24872,40.34077
1719155933,54.49225,41.20881
1719155934,55.50548,41.90166
1719155935,55.98932,42.47934
1719155936,58.08839,37.09088
1719155937,57.03343,36.64065
1719155938,55.57903,35.63827
1719155939,55.99139,36.72825
1719155940,57.78253,34.40603
1719155941,56.68533,35.09661
1719155942,56.72983,35.37595
1719155943,55.35902,34.07688
1719155944,54.90737,33.43373
1719155945,55.28126,33.33461
1719155946,54.80401,34.32421
1719155947,54.702,34.54452
1719155948,55.00762,33.76982
1719155949,56.06097,34.96003
1719155950,56.1133,34.63912
1719155951,55.65117,34.34052
1719155952,55.03898,33.96355
1719155953,54.92149,33.96605
1719155954,53.47298,34.23664
1719155955,54.64614,32.69609
1719155956,53.5339,32.32185
1719155957,54.03776,33.10502
1719155958,53.31606,32.22218
1719155959,55.44736,35.54297
1719155960,53.53915,34.53281
1719155961,52.78444,33.94046
1719155962,62.47105,44.21295
1719155963,58.72284,43.50977
1719155964,57.37488,43.39654
