et,brisque
1719155878,52.81716
1719155879,52.75903
1719155880,53.03237
1719155881,52.78609
1719155882,53.2252
1719155883,52.69278
1719155884,52.98179
1719155885,53.32666
1719155886,53.19722
1719155887,52.46265
1719155888,52.8435
1719155889,52.88786
1719155890,53.10573
1719155891,52.52477
1719155892,51.96794
1719155893,52.53572
1719155894,53.26305
1719155895,53.08849
1719155896,54.29558
1719155897,52.57711
1719155898,53.79245
1719155899,51.96538
1719155900,51.33172
1719155901,50.59717
1719155902,51.17785
1719155903,51.80065
1719155904,51.78686
1719155905,51.78472
1719155906,53.50046
1719155907,52.54768
1719155908,55.46642
1719155909,54.93026
1719155910,59.51614
1719155911,56.99243
1719155912,55.87041
1719155913,55.29889
1719155914,54.89524
1719155915,55.02325
1719155916,56.27391
1719155917,56.3346
1719155918,55.03775
1719155919,56.51228
1719155920,54.81648
1719155921,54.19761
1719155922,53.0147
1719155923,53.70003
1719155924,53.81601
1719155925,56.22869
1719155926,55.72972
1719155927,55.51162
1719155928,55.37757
1719155929,56.47163
1719155930,55.12831
1719155931,54.8101
1719155932,54.24872
1719155933,54.49225
1719155934,55.50548
1719155935,55.98932
1719155936,58.08839
1719155937,57.03343
1719155938,55.57903
1719155939,55.99139
1719155940,57.78253
1719155941,56.68533
1719155942,56.72983
1719155943,55.35902
1719155944,54.90737
1719155945,55.28126
1719155946,54.80401
1719155947,54.702
1719155948,55.00762
1719155949,56.06097
1719155950,56.1133
1719155951,55.65117
1719155952,55.03898
1719155953,54.92149
1719155954,53.47298
1719155955,54.64614
1719155956,53.5339
1719155957,54.03776
1719155958,53.31606
1719155959,55.44736
1719155960,53.53915
1719155961,52.78444
1719155962,62.47105
1719155963,58.72284
1719155964,57.37488
1719155965,57.42956
1719155966,57.3916
1719155967,57.28756
1719155968,56.42856
1719155969,54.81542
1719155970,54.54425
1719155971,57.01224
1719155972,55.39376
1719155973,54.87726
1719155974,55.24898
1719155975,55.9234
1719155976,55.27364
1719155977,57.17994
1719155978,58.41515
1719155979,60.11699
1719155980,59.65906
1719155981,58.25441
1719155982,61.69295
1719155983,58.08795
1719155984,57.86987
1719155985,57.25522
1719155986,56.73597
1719155987,55.92406
1719155988,56.96277
1719155989,56.9061
1719155990,55.93894
1719155991,55.55638
1719155992,54.31576
1719155993,55.10334
1719155994,56.5899
1719155995,55.29883
1719155996,54.81976
1719155997,54.60678
1719155998,53.97537
1719155999,53.85171
1719156000,53.54772
1719156001,53.65666
1719156002,54.3428
1719156003,53.79198
1719156004,54.16061
1719156005,54.60634
1719156006,53.92471
1719156007,54.09751
1719156008,54.46753
1719156009,53.67885
1719156010,53.46659
1719156011,53.04278
1719156012,51.67414
1719156013,54.69297
1719156014,54.41882
1719156015,52.80183
1719156016,51.7821
1719156017,51.79959
1719156018,53.88746
1719156019,52.07892
1719156020,52.25646
1719156021,51.42393
1719156022,50.83913
1719156023,50.80006
1719156024,50.79057
1719156025,54.82751
1719156026,50.74464
1719156027,52.61281
1719156028,51.13709
1719156029,51.81189
1719156030,52.095
1719156031,52.69789
1719156032,54.04871
1719156033,53.84403
1719156034,52.34093
1719156035,55.03531
1719156036,55.50595
1719156037,51.55382
1719156038,49.87506
1719156039,48.94079
1719156040,49.5845
1719156041,49.54464
1719156042,52.08919
1719156043,50.09684
1719156044,50.32599
1719156045,50.08455
1719156046,54.48275
1719156047,51.71884
1719156048,49.98604
1719156049,50.15493
1719156050,53.38376
1719156051,53.2372
1719156052,57.96372
1719156053,55.18928
1719156054,54.47997
1719156055,54.6929
1719156056,53.31478
1719156057,52.68522
1719156058,54.437
1719156059,53.2303
1719156060,56.44694
1719156061,54.68556
1719156062,56.05289
1719156063,57.19995
1719156064,56.28137
1719156065,54.6819
1719156066,54.08107
1719156067,53.13419
1719156068,52.21503
1719156069,52.51362
1719156070,52.9689
1719156071,53.34195
1719156072,52.44183
1719156073,55.77298
1719156074,55.18312
1719156075,56.85825
1719156076,56.65138
1719156077,55.01446
1719156078,57.99015
1719156079,57.66525
1719156080,56.68727
1719156081,52.76297
1719156082,57.29299
1719156083,52.67185
1719156084,54.16594
1719156085,52.78463
1719156086,51.64011
1719156087,52.47856
1719156088,51.39611
1719156089,51.44577
1719156090,51.54995
1719156091,52.20371
1719156092,50.91585
1719156093,51.00151
1719156094,51.45843
1719156095,51.63784
1719156096,50.71096
1719156097,51.77678
1719156098,50.09088
1719156099,49.31958
1719156100,51.03188
1719156101,53.08619
1719156102,54.61599
1719156103,54.55364
1719156104,55.99217
1719156105,55.22797
1719156106,54.67641
1719156107,54.85342
1719156108,54.00913
1719156109,53.53271
1719156110,53.00835
1719156111,52.17098
1719156112,56.37647
1719156113,53.5349
1719156114,52.83192
1719156115,52.67222
1719156116,52.44878
1719156117,51.81656
1719156118,52.25116
1719156119,53.72874
