et,brisque,piqe
1718531772,38.63145,29.69056
1718531773,38.46835,30.86523
1718531774,38.03742,29.7067
1718531775,37.96523,29.43262
1718531776,37.7592,28.01327
1718531777,38.03153,29.21563
1718531778,37.47278,29.35237
1718531779,37.3199,29.32843
1718531780,36.58194,29.65705
1718531781,36.43977,29.3974
1718531782,37.10377,29.31354
1718531783,36.13315,29.70839
1718531784,36.73135,30.1369
1718531785,36.4512,29.671
1718531786,36.57728,28.4077
1718531787,35.53761,30.00871
1718531788,36.76562,29.56792
1718531789,36.71485,28.69347
1718531790,36.45283,29.14794
1718531791,36.44484,28.77325
1718531792,36.70422,29.52615
1718531793,36.53634,28.06167
1718531794,36.53387,28.7434
1718531795,36.8116,29.94186
1718531796,36.58941,28.69898
1718531797,38.15039,28.98903
1718531798,37.4596,28.85955
1718531799,37.70731,28.05531
1718531800,36.98332,27.70276
1718531801,37.35094,28.31302
1718531802,37.25899,29.60577
1718531803,39.43144,30.33487
1718531804,38.69832,29.0915
1718531805,38.69757,30.06204
1718531806,38.97509,28.33911
1718531807,37.82126,30.25273
1718531808,37.28121,29.31972
1718531809,37.69549,29.09495
1718531810,40.81077,29.15597
1718531811,41.7703,31.76644
1718531812,39.12722,28.26079
1718531813,38.45497,28.09554
1718531814,39.04936,28.84137
1718531815,36.97148,27.86205
1718531816,36.92194,29.45852
1718531817,36.95964,28.98494
1718531818,37.72892,29.16772
1718531819,37.74766,29.0027
1718531820,39.19305,28.02295
1718531821,39.32433,28.95155
1718531822,38.98081,29.00093
1718531823,40.90861,29.88493
1718531824,38.95812,28.70971
1718531825,38.6537,29.3745
1718531826,37.34952,28.85797
1718531827,40.10474,30.01986
1718531828,39.86462,30.99493
1718531829,38.41632,30.57904
1718531830,36.81256,29.08189
1718531831,37.10887,27.82642
1718531832,36.75093,28.79697
1718531833,38.50493,28.95754
1718531834,42.82996,30.87271
1718531835,42.51637,29.99486
1718531836,40.02807,29.5192
1718531837,37.52192,28.60655
1718531838,36.80834,29.86473
1718531839,35.49926,28.57568
1718531840,35.74444,28.66329
1718531841,35.21701,29.28289
1718531842,36.30966,28.09085
1718531843,36.14263,27.32498
1718531844,35.34333,28.39653
1718531845,35.30392,27.5282
1718531846,36.06756,28.59337
1718531847,35.8832,28.97249
1718531848,35.90327,27.74659
1718531849,38.02249,29.42093
1718531850,37.03468,29.27887
1718531851,35.92519,27.72956
1718531852,35.99573,29.38282
1718531853,35.84261,28.26722
1718531854,35.62561,28.29982
1718531855,35.37392,28.41981
1718531856,35.99602,28.47471
1718531857,35.67636,28.28334
1718531858,35.56259,28.78208
1718531859,34.46275,28.95262
1718531860,34.75897,29.36349
1718531861,35.47484,27.84585
1718531862,36.893,29.04138
1718531863,36.34464,28.93613
1718531864,37.74627,30.71579
1718531865,38.3312,29.21479
1718531866,39.98298,30.9068
1718531867,39.58216,30.18805
1718531868,39.55223,29.12772
1718531869,39.49155,29.85905
1718531870,38.3206,30.31306
1718531871,38.6136,29.95228
1718531872,39.69603,28.51745
1718531873,37.75564,29.64565
1718531874,37.99015,29.4401
1718531875,37.20214,28.86427
1718531876,37.42,28.28744
1718531877,38.58392,28.50362
1718531878,38.25472,29.94649
1718531879,38.28567,31.14076
1718531880,38.52288,30.13089
1718531881,39.1398,29.59045
1718531882,41.24879,29.24002
1718531883,45.86995,31.37574
1718531884,43.32925,32.39953
1718531885,43.94581,32.62853
1718531886,43.97289,32.44383
1718531887,43.98467,32.96986
1718531888,43.45011,32.39294
1718531889,44.23467,32.04169
1718531890,38.06609,30.36649
1718531891,36.3404,29.92056
1718531892,37.42212,29.97707
1718531893,38.06223,29.70378
1718531894,40.46455,30.09834
1718531895,42.24747,29.75589
1718531896,39.56696,29.58851
1718531897,38.27254,30.83974
1718531898,38.63654,29.59508
