et,brisque,piqe
1718627888,75.79985,52.20157
1718627889,75.96953,51.75895
1718627890,75.93184,53.98271
1718627891,75.23841,54.81768
1718627892,74.7487,55.38871
1718627893,53.73865,39.96741
1718627894,53.2187,38.53846
1718627895,52.95663,37.90927
1718627896,52.37394,39.80367
1718627897,51.41828,39.21289
1718627898,51.60052,38.46754
1718627899,76.96842,54.17772
1718627900,76.03062,54.19313
1718627901,75.79027,54.17861
1718627902,75.2109,54.03688
1718627903,75.82627,54.21824
1718627904,75.61962,54.2114
1718627905,75.38212,53.94321
1718627906,75.19234,54.91175
1718627907,54.90414,40.11319
1718627908,53.2854,38.65646
1718627909,53.252,38.21932
1718627910,53.18737,38.1367
1718627911,52.84569,38.83611
1718627912,52.91883,39.49508
1718627913,52.88221,37.54576
1718627914,53.17064,39.87344
1718627915,54.20288,39.90633
1718627916,53.58982,38.64557
1718627917,53.58573,38.76346
1718627918,53.56873,38.44966
1718627919,53.53471,38.8747
1718627920,53.60783,38.72118
1718627921,75.61017,52.99037
1718627922,78.27355,53.99854
1718627923,78.30109,54.34498
1718627924,78.32892,54.29045
1718627925,78.64814,53.04936
1718627926,76.17423,52.19774
1718627927,75.8114,53.84264
1718627928,76.34258,52.87543
1718627929,76.11806,51.91855
1718627930,74.9019,50.47629
1718627931,74.40752,48.85585
1718627932,75.16136,51.55811
1718627933,74.9647,50.5764
1718627934,74.66078,52.801
1718627935,74.73404,50.7683
1718627936,77.58725,51.76521
1718627937,76.93738,51.15938
1718627938,75.89371,52.55208
1718627939,74.28239,51.19916
1718627940,74.20549,49.90866
1718627941,74.65296,52.18742
1718627942,75.08094,52.736
1718627943,74.38114,52.18039
1718627944,73.88486,50.73576
1718627945,77.45739,50.85273
1718627946,76.29589,48.89842
1718627947,76.06045,51.89958
1718627948,78.49305,52.808
1718627949,78.79107,52.59577
1718627950,77.85209,54.1392
1718627951,77.71503,54.62762
1718627952,76.29046,53.50778
1718627953,76.34125,54.23366
1718627954,76.02571,53.75617
1718627955,76.18692,52.94337
1718627956,76.09268,54.50862
1718627957,76.14893,53.37754
1718627958,76.50305,53.16957
1718627959,75.7686,53.22219
1718627960,75.24918,53.76057
1718627961,75.4244,53.17881
1718627962,75.45573,53.34278
1718627963,75.27684,54.13348
1718627964,75.19648,54.29455
1718627965,75.21778,53.68048
1718627966,78.06837,53.81063
1718627967,78.02792,53.73544
1718627968,76.99802,54.30308
1718627969,76.30549,53.45337
1718627970,76.33821,53.98232
1718627971,76.35199,54.97458
1718627972,78.44936,53.79832
1718627973,78.42444,53.23938
1718627974,78.49894,52.94238
1718627975,77.51966,53.6783
1718627976,76.0328,53.91405
1718627977,55.73397,40.9784
1718627978,54.3052,39.42001
1718627979,53.30058,39.66194
1718627980,53.33091,39.16687
1718627981,53.33501,38.73757
1718627982,78.01366,54.70266
1718627983,78.03898,51.38783
1718627984,76.84832,54.1969
1718627985,75.71715,53.93081
1718627986,75.35314,53.17312
1718627987,74.87315,55.09889
1718627988,74.84201,54.21874
1718627989,74.84977,53.87254
1718627990,74.82901,54.67555
1718627991,74.83308,53.2874
1718627992,76.394,54.57096
1718627993,75.30785,53.78655
1718627994,74.94082,55.08875
1718627995,75.03966,54.31839
1718627996,75.00275,53.09614
1718627997,75.05806,54.08853
1718627998,77.1966,54.65261
1718627999,76.04337,54.5013
1718628000,74.63841,53.81843
1718628001,74.24755,50.87684
1718628002,74.24474,51.07579
1718628003,74.34998,50.8633
1718628004,77.80668,51.2802
1718628005,77.7598,51.39941
1718628006,76.55861,50.20765
1718628007,75.45648,50.30358
1718628008,75.51148,49.38617
1718628009,77.00491,51.27601
1718628010,78.01515,52.01174
1718628011,54.72268,38.86415
1718628012,53.41884,38.05886
1718628013,53.42766,38.20324
1718628014,77.44749,50.85985
1718628015,77.37526,51.39868
1718628016,77.42996,50.51309
1718628017,75.08097,50.67137
1718628018,75.14185,51.32954
1718628019,75.1466,51.64852
1718628020,74.97047,51.67712
1718628021,75.06526,51.51875
1718628022,74.73526,48.44188
1718628023,74.92383,51.11985
1718628024,74.77528,51.03766
1718628025,74.92016,49.13866
1718628026,77.85192,51.42635
1718628027,77.54188,52.35494
1718628028,75.78117,52.00341
1718628029,75.16676,52.61456
1718628030,74.84004,53.52978
1718628031,74.84016,52.95711
1718628032,74.76326,51.99382
1718628033,74.90676,51.07017
1718628034,76.13051,53.52461
1718628035,76.24201,53.71933
1718628036,74.98711,52.85696
1718628037,74.48622,52.94813
1718628038,74.43089,53.38508
1718628039,77.37444,53.23054
1718628040,77.39311,51.48774
1718628041,76.19807,53.77962
1718628042,76.27403,53.65609
1718628043,75.35081,52.5462
1718628044,74.99006,54.69981
1718628045,56.17161,40.10845
1718628046,52.86462,39.46755
1718628047,53.00409,38.87886
1718628048,53.02531,38.82678
1718628049,78.05905,52.67447
1718628050,78.06533,52.24149
1718628051,78.0247,51.5223
1718628052,77.69901,51.68005
1718628053,77.68649,50.97195
1718628054,78.35255,51.80365
1718628055,75.82709,51.14077
1718628056,56.54308,38.62764
1718628057,54.0214,37.98294
1718628058,53.65914,38.07771
1718628059,53.19686,38.06114
1718628060,53.31708,38.13005
1718628061,53.17898,37.94728
1718628062,53.0925,37.65343
1718628063,53.13109,37.7651
1718628064,53.15212,37.89755
1718628065,53.13988,38.23267
1718628066,53.13391,37.38867
1718628067,53.12305,37.83255
1718628068,53.07735,38.02959
1718628069,55.59426,39.5334
1718628070,54.15778,39.47023
1718628071,54.07901,38.54721
1718628072,54.01397,39.24728
1718628073,54.38741,38.39497
1718628074,56.9586,40.90722
1718628075,56.09977,40.25292
1718628076,56.25678,39.4823
1718628077,53.72052,40.24132
1718628078,76.66441,53.76772
1718628079,75.81082,55.12164
1718628080,75.65137,53.41781
1718628081,75.59267,54.18163
1718628082,75.29844,52.11881
1718628083,75.30972,55.06921
1718628084,77.72166,54.11433
1718628085,76.00716,54.89572
1718628086,75.52975,55.14904
1718628087,75.25082,55.69499
1718628088,75.10346,53.86397
1718628089,74.8423,52.95657
1718628090,74.85432,52.40311
1718628091,74.65239,53.57626
1718628092,74.73274,53.40589
1718628093,74.7837,53.18974
1718628094,74.80298,53.03735
1718628095,74.52593,53.67788
1718628096,74.56429,55.10688
1718628097,74.52183,53.99535
1718628098,74.47354,53.86837
1718628099,74.41929,54.35981
1718628100,55.07673,40.60918
1718628101,53.13579,40.00978
1718628102,53.39851,38.53934
1718628103,52.81813,38.82345
1718628104,77.84609,53.75135
1718628105,77.22754,52.93008
1718628106,77.13934,54.01563
1718628107,75.93499,52.90296
1718628108,75.73906,53.29793
1718628109,75.78646,54.44839
1718628110,78.61971,52.83486
1718628111,78.18575,53.24456
1718628112,76.83757,53.90168
1718628113,77.4778,53.83202
1718628114,75.36912,53.69656
1718628115,75.46263,54.83518
1718628116,75.40177,53.2004
1718628117,77.13529,52.74127
1718628118,75.86708,52.22978
1718628119,76.06646,54.05263
1718628120,77.79011,54.31567
1718628121,75.65516,54.1299
1718628122,78.12923,54.27518
1718628123,78.08505,53.73262
1718628124,56.07217,39.84898
1718628125,53.14144,39.30014
1718628126,54.22939,38.35263
1718628127,52.50359,38.28729
1718628128,76.96589,53.86065
1718628129,75.47773,54.81366
