bps,et
1996400,1716566776
2005600,1716566777
2013680,1716566778
2017680,1716566779
2017360,1716566780
2014640,1716566781
2018080,1716566782
2008800,1716566783
2005040,1716566784
1996400,1716566785
2001200,1716566786
1988800,1716566787
1988160,1716566788
1988160,1716566789
1991280,1716566790
1982960,1716566791
1991200,1716566792
1996560,1716566793
2008560,1716566794
2000480,1716566795
2005280,1716566796
2022800,1716566797
2009200,1716566798
2017040,1716566799
2010960,1716566800
2017120,1716566801
2009920,1716566802
2037920,1716566803
2011120,1716566804
2007040,1716566805
2030160,1716566806
2014480,1716566807
2010720,1716566808
2005920,1716566809
1972800,1716566810
1951920,1716566811
1942000,1716566812
1949760,1716566813
2022560,1716566814
2053920,1716566815
2052320,1716566816
2032000,1716566817
2051679,1716566818
2056960,1716566819
2096159,1716566820
2072800,1716566821
1998880,1716566822
1976800,1716566823
1992400,1716566824
2012960,1716566825
2064080,1716566826
2014160,1716566827
2017280,1716566828
2022080,1716566829
2016640,1716566830
2012960,1716566831
2012400,1716566832
2026560,1716566833
1981600,1716566834
2027680,1716566835
2024000,1716566836
2019760,1716566837
2018560,1716566838
2018560,1716566839
2026880,1716566840
2024560,1716566841
2022000,1716566842
2018960,1716566843
2023600,1716566844
2016320,1716566845
2029360,1716566846
2026960,1716566847
2024400,1716566848
2024880,1716566849
2012800,1716566850
2023920,1716566851
2015760,1716566852
2024400,1716566853
2013120,1716566854
2014960,1716566855
2020720,1716566856
2036160,1716566857
2010000,1716566858
2016080,1716566859
2008160,1716566860
2008160,1716566861
2007920,1716566862
2013680,1716566863
2006240,1716566864
1993200,1716566865
2021120,1716566866
2009520,1716566867
2013120,1716566868
2016240,1716566869
2015200,1716566870
2009200,1716566871
2017600,1716566872
2009280,1716566873
2006720,1716566874
2017920,1716566875
2016400,1716566876
2018960,1716566877
2017360,1716566878
2013040,1716566879
2013360,1716566880
2013600,1716566881
2023040,1716566882
2006160,1716566883
2018160,1716566884
2008960,1716566885
2015840,1716566886
2021680,1716566887
2003360,1716566888
2003680,1716566889
2006320,1716566890
2015360,1716566891
2015360,1716566892
1997600,1716566893
1996640,1716566894
1993200,1716566895
1992880,1716566896
2031040,1716566897
2010560,1716566898
2014880,1716566899
1994240,1716566900
2007280,1716566901
2013760,1716566902
2014400,1716566903
2019440,1716566904
2017440,1716566905
2007920,1716566906
1998240,1716566907
2019680,1716566908
2017760,1716566909
2017200,1716566910
2017920,1716566911
2002800,1716566912
1985840,1716566913
2013200,1716566914
2016800,1716566915
2001200,1716566916
2022720,1716566917
2009600,1716566918
2017040,1716566919
2022480,1716566920
2013040,1716566921
2011440,1716566922
2008480,1716566923
2022240,1716566924
1994800,1716566925
1994800,1716566926
2002400,1716566927
1994880,1716566928
1995760,1716566929
2010960,1716566930
2011440,1716566931
2015440,1716566932
2016160,1716566933
2016160,1716566934
2017440,1716566935
2025760,1716566936
2025200,1716566937
2007520,1716566938
2015040,1716566939
2015040,1716566940
2017120,1716566941
2022640,1716566942
2024880,1716566943
2023920,1716566944
2009840,1716566945
2015440,1716566946
2009520,1716566947
2000320,1716566948
1999760,1716566949
1998720,1716566950
1998720,1716566951
2004560,1716566952
1996720,1716566953
2024160,1716566954
2007280,1716566955
2016560,1716566956
2012320,1716566957
2012080,1716566958
2008720,1716566959
1997920,1716566960
2003920,1716566961
1990880,1716566962
2009840,1716566963
1992000,1716566964
2013040,1716566965
2004160,1716566966
1972240,1716566967
1948160,1716566968
1948720,1716566969
1949840,1716566970
1952000,1716566971
1950480,1716566972
1952000,1716566973
1964000,1716566974
1988400,1716566975
2012320,1716566976
2000560,1716566977
2002640,1716566978
1998800,1716566979
2026000,1716566980
1988880,1716566981
1981520,1716566982
1995680,1716566983
1994480,1716566984
1998240,1716566985
2003600,1716566986
1990320,1716566987
1970640,1716566988
2001120,1716566989
2000480,1716566990
2000160,1716566991
2002400,1716566992
1998080,1716566993
1991520,1716566994
1998800,1716566995
1994800,1716566996
1996800,1716566997
2009200,1716566998
1992480,1716566999
1999680,1716567000
2001360,1716567001
2028720,1716567002
2005520,1716567003
2012480,1716567004
2008560,1716567005
2008560,1716567006
2000720,1716567007
2015680,1716567008
2017520,1716567009
1968320,1716567010
1943200,1716567011
1960480,1716567012
1949040,1716567013
1947600,1716567014
1947840,1716567015
1939360,1716567016
1937120,1716567017
1988480,1716567018
