fps,et,screenshots_num
1,1718627569,41
0,1718627570,57
8,1718627571,49
20,1718627572,39
20,1718627573,44
20,1718627574,44
19,1718627575,45
19,1718627576,46
15,1718627577,47
12,1718627578,52
15,1718627579,48
20,1718627580,42
18,1718627581,35
19,1718627582,42
20,1718627583,47
23,1718627584,49
22,1718627585,42
19,1718627586,42
21,1718627587,42
22,1718627588,45
21,1718627589,38
20,1718627590,44
15,1718627591,47
15,1718627592,49
0,1718627593,57
24,1718627594,38
18,1718627595,46
16,1718627596,47
17,1718627597,44
17,1718627598,46
20,1718627599,46
20,1718627600,40
17,1718627601,47
20,1718627602,46
19,1718627603,41
21,1718627604,44
20,1718627605,43
16,1718627606,46
14,1718627607,48
8,1718627608,53
22,1718627609,41
20,1718627610,47
17,1718627611,45
15,1718627612,44
14,1718627613,44
16,1718627614,48
16,1718627615,45
18,1718627616,43
22,1718627617,41
19,1718627618,45
19,1718627619,44
19,1718627620,40
20,1718627621,42
20,1718627622,45
18,1718627623,46
14,1718627624,47
14,1718627625,48
21,1718627626,41
21,1718627627,43
21,1718627628,44
21,1718627629,43
22,1718627630,44
21,1718627631,42
20,1718627632,45
16,1718627633,47
20,1718627634,42
20,1718627635,43
20,1718627636,43
18,1718627637,45
16,1718627638,43
15,1718627639,44
3,1718627640,55
23,1718627641,35
17,1718627642,45
17,1718627643,42
15,1718627644,45
16,1718627645,48
14,1718627646,49
16,1718627647,45
18,1718627648,44
21,1718627649,43
20,1718627650,42
19,1718627651,44
20,1718627652,44
18,1718627653,44
19,1718627654,43
19,1718627655,43
17,1718627656,43
15,1718627657,49
15,1718627658,44
22,1718627659,47
18,1718627660,45
16,1718627661,44
18,1718627662,49
20,1718627663,41
22,1718627664,41
21,1718627665,42
18,1718627666,43
19,1718627667,44
20,1718627668,44
21,1718627669,42
19,1718627670,43
18,1718627671,47
15,1718627672,45
12,1718627673,51
14,1718627674,44
21,1718627675,44
17,1718627676,44
15,1718627677,42
15,1718627678,44
16,1718627679,39
17,1718627680,37
22,1718627681,40
22,1718627682,43
17,1718627683,44
19,1718627684,43
21,1718627685,41
20,1718627686,44
19,1718627687,41
20,1718627688,43
14,1718627689,46
14,1718627690,48
6,1718627691,56
22,1718627692,39
15,1718627693,48
17,1718627694,44
21,1718627695,47
21,1718627696,44
18,1718627697,39
21,1718627698,38
20,1718627699,32
18,1718627700,42
19,1718627701,31
20,1718627702,39
19,1718627703,40
20,1718627704,38
18,1718627705,49
15,1718627706,57
16,1718627707,47
4,1718627708,55
22,1718627709,42
19,1718627710,47
17,1718627711,43
21,1718627712,42
21,1718627713,39
21,1718627714,43
22,1718627715,39
19,1718627716,42
19,1718627717,44
20,1718627718,43
20,1718627719,41
20,1718627720,41
18,1718627721,45
15,1718627722,45
14,1718627723,48
11,1718627724,50
21,1718627725,48
17,1718627726,48
17,1718627727,48
17,1718627728,45
19,1718627729,43
21,1718627730,44
21,1718627731,41
21,1718627732,44
21,1718627733,45
20,1718627734,44
21,1718627735,40
20,1718627736,44
19,1718627737,43
16,1718627738,46
14,1718627739,45
9,1718627740,51
22,1718627741,36
17,1718627742,43
16,1718627743,46
17,1718627744,45
16,1718627745,42
20,1718627746,41
22,1718627747,42
20,1718627748,44
17,1718627749,46
19,1718627750,42
18,1718627751,37
22,1718627752,41
19,1718627753,43
19,1718627754,44
17,1718627755,45
15,1718627756,47
18,1718627757,43
21,1718627758,46
22,1718627759,44
20,1718627760,43
21,1718627761,40
22,1718627762,43
20,1718627763,43
20,1718627764,44
18,1718627765,43
19,1718627766,46
20,1718627767,47
20,1718627768,42
15,1718627769,46
14,1718627770,47
9,1718627771,53
21,1718627772,40
22,1718627773,41
21,1718627774,42
21,1718627775,44
21,1718627776,44
21,1718627777,43
22,1718627778,44
20,1718627779,45
21,1718627780,42
21,1718627781,42
20,1718627782,41
15,1718627783,48
16,1718627784,44
10,1718627785,52
20,1718627786,44
17,1718627787,44
17,1718627788,47
16,1718627789,46
18,1718627790,48
21,1718627791,42
22,1718627792,44
18,1718627793,42
22,1718627794,42
22,1718627795,40
20,1718627796,45
18,1718627797,42
15,1718627798,48
12,1718627799,47
15,1718627800,45
19,1718627801,43
17,1718627802,45
19,1718627803,45
20,1718627804,46
21,1718627805,42
22,1718627806,45
21,1718627807,43
20,1718627808,40
21,1718627809,41
20,1718627810,46
