fps,et,screenshots_num
2,1718637970,5
17,1718637971,32
16,1718637972,41
15,1718637973,41
15,1718637974,44
10,1718637975,47
11,1718637976,46
8,1718637977,50
15,1718637978,41
17,1718637979,42
16,1718637980,41
16,1718637981,41
17,1718637982,42
16,1718637983,42
17,1718637984,41
14,1718637985,43
15,1718637986,38
12,1718637987,37
9,1718637988,31
11,1718637989,45
12,1718637990,46
15,1718637991,41
17,1718637992,41
17,1718637993,41
16,1718637994,40
16,1718637995,42
17,1718637996,42
16,1718637997,41
16,1718637998,41
15,1718637999,44
12,1718638000,45
9,1718638001,50
15,1718638002,41
16,1718638003,42
17,1718638004,41
16,1718638005,40
17,1718638006,40
16,1718638007,42
14,1718638008,43
15,1718638009,42
10,1718638010,47
9,1718638011,48
14,1718638012,44
16,1718638013,41
17,1718638014,41
17,1718638015,40
16,1718638016,40
17,1718638017,42
16,1718638018,41
16,1718638019,41
9,1718638020,49
11,1718638021,33
15,1718638022,40
16,1718638023,41
16,1718638024,41
17,1718638025,42
15,1718638026,41
15,1718638027,44
15,1718638028,43
13,1718638029,44
14,1718638030,45
8,1718638031,50
12,1718638032,45
15,1718638033,41
17,1718638034,41
16,1718638035,41
17,1718638036,41
16,1718638037,41
17,1718638038,42
11,1718638039,46
12,1718638040,47
12,1718638041,44
16,1718638042,41
16,1718638043,42
16,1718638044,42
16,1718638045,40
17,1718638046,42
15,1718638047,42
12,1718638048,46
13,1718638049,43
11,1718638050,48
9,1718638051,49
15,1718638052,42
17,1718638053,42
16,1718638054,42
15,1718638055,42
17,1718638056,40
16,1718638057,41
17,1718638058,41
14,1718638059,42
12,1718638060,46
11,1718638061,46
13,1718638062,45
14,1718638063,42
17,1718638064,41
16,1718638065,41
17,1718638066,41
16,1718638067,41
16,1718638068,42
15,1718638069,43
12,1718638070,45
13,1718638071,44
9,1718638072,46
10,1718638073,48
15,1718638074,42
16,1718638075,40
17,1718638076,41
16,1718638077,41
17,1718638078,41
16,1718638079,40
16,1718638080,40
14,1718638081,32
15,1718638082,41
11,1718638083,47
10,1718638084,48
15,1718638085,41
16,1718638086,42
17,1718638087,41
16,1718638088,42
16,1718638089,40
17,1718638090,41
16,1718638091,42
15,1718638092,42
12,1718638093,45
15,1718638094,42
13,1718638095,45
10,1718638096,48
8,1718638097,48
14,1718638098,44
17,1718638099,42
16,1718638100,40
17,1718638101,40
16,1718638102,41
16,1718638103,41
17,1718638104,40
16,1718638105,41
17,1718638106,42
16,1718638107,40
15,1718638108,43
7,1718638109,50
11,1718638110,46
16,1718638111,41
16,1718638112,37
16,1718638113,40
17,1718638114,40
16,1718638115,43
15,1718638116,41
9,1718638117,49
13,1718638118,45
11,1718638119,47
13,1718638120,45
16,1718638121,41
16,1718638122,41
16,1718638123,41
16,1718638124,42
16,1718638125,41
17,1718638126,40
16,1718638127,42
15,1718638128,42
14,1718638129,44
13,1718638130,44
11,1718638131,47
10,1718638132,47
11,1718638133,45
16,1718638134,43
16,1718638135,42
17,1718638136,41
16,1718638137,41
16,1718638138,40
17,1718638139,41
16,1718638140,41
14,1718638141,30
10,1718638142,46
10,1718638143,48
13,1718638144,45
15,1718638145,42
16,1718638146,40
16,1718638147,41
17,1718638148,39
16,1718638149,39
17,1718638150,42
16,1718638151,40
13,1718638152,44
12,1718638153,31
10,1718638154,45
12,1718638155,36
16,1718638156,38
16,1718638157,41
17,1718638158,41
16,1718638159,41
17,1718638160,42
16,1718638161,40
14,1718638162,43
8,1718638163,49
15,1718638164,42
16,1718638165,42
16,1718638166,40
17,1718638167,40
14,1718638168,43
15,1718638169,42
13,1718638170,45
15,1718638171,41
11,1718638172,45
9,1718638173,49
12,1718638174,45
16,1718638175,41
16,1718638176,41
17,1718638177,42
16,1718638178,41
16,1718638179,41
17,1718638180,41
16,1718638181,40
14,1718638182,43
13,1718638183,43
10,1718638184,34
13,1718638185,34
15,1718638186,36
17,1718638187,37
16,1718638188,41
17,1718638189,38
17,1718638190,41
15,1718638191,40
15,1718638192,40
13,1718638193,44
15,1718638194,41
10,1718638195,48
11,1718638196,46
16,1718638197,41
17,1718638198,42
16,1718638199,41
17,1718638200,41
16,1718638201,28
15,1718638202,40
15,1718638203,42
13,1718638204,44
13,1718638205,44
10,1718638206,49
11,1718638207,47
14,1718638208,42
17,1718638209,42
16,1718638210,41
16,1718638211,41
