et,brisque
1716744512,44.45612
1716744513,45.07802
1716744514,45.21109
1716744515,45.36276
1716744516,45.0932
1716744517,45.09172
1716744518,45.5272
1716744519,45.09692
1716744520,44.86401
1716744521,45.13453
1716744522,44.33071
1716744523,44.69777
1716744524,43.68836
1716744525,44.09545
1716744526,43.37886
1716744527,43.05578
1716744528,42.21926
1716744529,42.63171
1716744530,43.07956
1716744531,42.65223
1716744532,44.50858
1716744533,42.98353
1716744534,43.23842
1716744535,42.34202
1716744536,42.93221
1716744537,42.12675
1716744538,42.67255
1716744539,41.96714
1716744540,42.83363
1716744541,43.51856
1716744542,42.5409
1716744543,42.48092
1716744544,45.09374
1716744545,43.72538
1716744546,43.89211
1716744547,43.32741
1716744548,43.19598
1716744549,42.77922
1716744550,44.80398
1716744551,43.06232
1716744552,42.67082
1716744553,42.91152
1716744554,43.45445
1716744555,45.15006
1716744556,43.79977
1716744557,43.80975
1716744558,42.91659
1716744559,43.6486
1716744560,44.00706
1716744561,45.77818
1716744562,45.62364
1716744563,45.52365
1716744564,46.34106
1716744565,45.54133
1716744566,45.4579
1716744567,45.42011
1716744568,44.82213
1716744569,44.9173
1716744570,44.82684
1716744571,43.5637
1716744572,44.20877
1716744573,45.20484
1716744574,45.88021
1716744575,45.93269
1716744576,45.01651
1716744577,44.62799
1716744578,44.59599
1716744579,44.61071
1716744580,44.64162
1716744581,43.93012
1716744582,44.9531
1716744583,45.01182
1716744584,44.977
1716744585,45.7668
1716744586,46.12215
1716744587,45.48424
1716744588,45.48056
1716744589,45.35702
1716744590,45.41324
1716744591,44.15315
1716744592,45.59869
1716744593,44.15094
1716744594,44.60792
1716744595,45.44318
1716744596,44.40141
1716744597,43.82353
1716744598,44.1628
1716744599,45.91196
1716744600,43.91892
1716744601,43.70269
1716744602,43.73881
1716744603,46.5511
1716744604,46.72192
1716744605,44.80246
1716744606,44.79035
1716744607,45.32556
1716744608,44.74854
1716744609,44.39232
1716744610,44.3978
1716744611,44.80328
1716744612,44.33356
1716744613,45.40871
1716744614,45.41546
1716744615,45.4573
1716744616,47.11216
1716744617,46.31362
1716744618,45.77375
1716744619,44.70378
1716744620,45.68707
1716744621,44.74306
1716744622,44.64652
1716744623,44.63635
1716744624,45.81723
1716744625,44.69529
1716744626,44.75376
1716744627,45.43315
1716744628,45.08332
1716744629,45.0697
1716744630,45.11148
1716744631,45.10259
1716744632,47.34907
1716744633,44.95424
1716744634,44.61868
1716744635,45.53906
1716744636,44.12027
1716744637,44.86763
1716744638,44.82285
1716744639,44.81403
1716744640,44.85325
1716744641,46.57987
1716744642,43.92043
1716744643,43.8648
1716744644,43.90075
1716744645,44.24125
1716744646,44.12278
1716744647,43.85376
1716744648,43.91182
1716744649,45.9812
1716744650,44.97921
1716744651,44.578
1716744652,44.587
1716744653,44.57265
1716744654,44.58267
1716744655,43.68913
1716744656,43.5438
1716744657,43.60701
1716744658,45.00001
1716744659,43.59484
1716744660,43.66313
1716744661,45.19507
1716744662,43.86144
1716744663,44.23075
1716744664,45.45278
1716744665,45.40352
1716744666,45.50529
1716744667,45.23
1716744668,44.18607
1716744669,44.26922
1716744670,44.03655
1716744671,43.88122
1716744672,43.4528
1716744673,43.37306
1716744674,46.05926
1716744675,43.46376
1716744676,43.32547
1716744677,42.85417
1716744678,45.59287
1716744679,43.32588
1716744680,42.84987
1716744681,42.94038
1716744682,42.87012
1716744683,42.96706
1716744684,43.98861
1716744685,44.13887
1716744686,45.20497
1716744687,44.57194
1716744688,46.14019
1716744689,44.62331
1716744690,44.26252
1716744691,43.28276
1716744692,43.0294
1716744693,42.9772
1716744694,56.11945
1716744695,44.52994
1716744696,43.75877
1716744697,44.22139
1716744698,43.18664
1716744699,45.42044
1716744700,44.9777
1716744701,43.71245
1716744702,43.7142
1716744703,44.48354
1716744704,45.49336
1716744705,43.89985
1716744706,43.58034
1716744707,43.39063
1716744708,43.43077
1716744709,43.3497
1716744710,44.0632
1716744711,45.75804
1716744712,45.87991
1716744713,43.9482
1716744714,43.30342
1716744715,45.12222
1716744716,46.2107
1716744717,44.44982
1716744718,44.38109
1716744719,43.93819
1716744720,45.41169
1716744721,45.84944
1716744722,43.58635
1716744723,43.11753
1716744724,42.87265
1716744725,46.31356
1716744726,43.96246
1716744727,42.64969
1716744728,43.18118
1716744729,43.47517
1716744730,42.91067
1716744731,43.93146
1716744732,43.97471
1716744733,45.39811
1716744734,43.21929
1716744735,43.17729
1716744736,43.67679
1716744737,45.55218
1716744738,43.49019
1716744739,43.06195
1716744740,43.98906
1716744741,43.86922
1716744742,43.86123
1716744743,56.74501
1716744744,43.35781
1716744745,42.61445
1716744746,45.76264
1716744747,43.86034
1716744748,43.61379
1716744749,45.55925
1716744750,46.75509
1716744751,46.82906
1716744752,93.26163
1716744753,44.44208
