et,brisque
1719217524,44.90877
1719217525,45.30981
1719217526,45.08391
1719217527,45.09795
1719217528,45.46773
1719217529,44.52326
1719217530,45.41328
1719217531,45.38503
1719217532,45.07181
1719217533,45.72739
1719217534,45.50212
1719217535,45.52729
1719217536,44.92097
1719217537,45.05061
1719217538,45.63064
1719217539,45.6756
1719217540,45.49839
1719217541,45.12465
1719217542,45.33093
1719217543,45.63999
1719217544,44.96282
1719217545,45.43966
1719217546,45.19569
1719217547,44.54692
1719217548,44.75864
1719217549,45.19201
1719217550,45.07841
1719217551,45.11652
1719217552,45.29894
1719217553,46.95307
1719217554,44.70938
1719217555,44.01536
1719217556,45.01672
1719217557,45.26713
1719217558,44.74505
1719217559,44.74848
1719217560,44.84012
1719217561,44.34973
1719217562,45.29885
1719217563,45.39587
1719217564,44.736
1719217565,45.36618
1719217566,45.22503
1719217567,45.29006
1719217568,44.47808
1719217569,46.2535
1719217570,45.29995
1719217571,45.50735
1719217572,45.59226
1719217573,45.46569
1719217574,45.15718
1719217575,44.99697
1719217576,44.37577
1719217577,45.65018
1719217578,45.61114
1719217579,46.47789
1719217580,46.15951
1719217581,46.01681
1719217582,45.82994
1719217583,45.31383
1719217584,45.20001
1719217585,45.24817
1719217586,46.08462
1719217587,44.76305
1719217588,47.17441
1719217589,47.80982
1719217590,47.87603
1719217591,74.28214
1719217592,70.85695
1719217593,71.73882
1719217594,71.14166
1719217595,70.66915
1719217596,70.46978
1719217597,71.07181
1719217598,71.54963
1719217599,51.01921
1719217600,49.22775
1719217601,49.99348
1719217602,48.70046
1719217603,49.59822
1719217604,49.23303
1719217605,48.93219
1719217606,50.58548
1719217607,47.81823
1719217608,47.45147
1719217609,47.62569
1719217610,46.29693
1719217611,45.8302
1719217612,45.29071
1719217613,44.83817
1719217614,43.7013
1719217615,43.42324
1719217616,43.84737
1719217617,43.68687
1719217618,44.46262
1719217619,43.21513
1719217620,43.00113
1719217621,42.75817
1719217622,44.40967
1719217623,43.62445
1719217624,44.34525
1719217625,44.28062
1719217626,43.66719
1719217627,44.06757
1719217628,43.66926
1719217629,43.8728
1719217630,44.0552
1719217631,44.11096
1719217632,44.29388
1719217633,43.25623
1719217634,44.92388
1719217635,44.05899
1719217636,45.37531
1719217637,45.20044
1719217638,45.3511
1719217639,73.79754
1719217640,71.89023
1719217641,71.12127
1719217642,70.34266
1719217643,70.77419
1719217644,70.24236
1719217645,70.81307
1719217646,51.01852
1719217647,50.80642
1719217648,48.88993
1719217649,48.3784
1719217650,48.01844
1719217651,48.6147
1719217652,48.08984
1719217653,47.94447
1719217654,48.43203
1719217655,48.26411
1719217656,48.12249
1719217657,49.12139
1719217658,48.19567
1719217659,48.2289
1719217660,48.53134
1719217661,48.24594
1719217662,48.71107
1719217663,49.33599
1719217664,48.91896
1719217665,48.45237
1719217666,48.37525
1719217667,48.77816
1719217668,48.14261
1719217669,48.59342
1719217670,48.84353
1719217671,48.34915
1719217672,48.65417
1719217673,47.82751
1719217674,47.76285
1719217675,46.9191
1719217676,47.20052
1719217677,48.69259
1719217678,47.55905
1719217679,48.93486
1719217680,48.11015
1719217681,48.80563
1719217682,48.40534
1719217683,48.40215
1719217684,48.03501
1719217685,48.70042
1719217686,48.34631
1719217687,48.62129
1719217688,49.01789
1719217689,48.78597
1719217690,49.03109
1719217691,48.26979
1719217692,48.90493
1719217693,47.907
1719217694,48.51627
1719217695,48.13299
1719217696,48.1356
1719217697,47.78672
1719217698,47.37071
1719217699,48.01399
1719217700,47.70066
1719217701,47.65789
1719217702,47.34137
1719217703,47.25068
1719217704,47.27808
1719217705,47.41589
1719217706,48.53386
1719217707,47.97464
1719217708,48.07791
1719217709,47.64277
1719217710,47.63555
1719217711,47.87449
1719217712,47.63313
1719217713,47.57457
1719217714,47.94015
1719217715,47.27527
1719217716,47.79913
1719217717,47.7763
1719217718,47.44288
1719217719,48.59549
1719217720,48.34864
1719217721,48.09725
1719217722,47.90124
1719217723,47.19616
1719217724,47.23141
1719217725,47.67313
1719217726,48.51813
1719217727,48.26844
1719217728,47.96848
1719217729,48.47289
1719217730,47.83061
1719217731,48.13194
1719217732,47.91521
1719217733,47.51395
1719217734,47.84951
1719217735,47.96476
1719217736,48.23708
1719217737,48.2193
1719217738,48.78649
1719217739,48.65829
1719217740,48.43211
1719217741,48.17512
1719217742,47.8823
1719217743,47.85637
1719217744,47.95671
1719217745,47.67128
1719217746,47.77218
1719217747,48.77835
1719217748,51.35194
1719217749,50.77035
1719217750,51.26882
1719217751,48.59312
1719217752,47.90825
1719217753,47.71476
1719217754,48.53983
1719217755,47.94438
1719217756,47.38357
1719217757,48.00316
1719217758,48.69628
1719217759,48.34025
1719217760,48.14459
1719217761,46.95118
1719217762,48.09808
1719217763,50.43363
1719217764,51.03371
1719217765,50.36904
