fps,et,screenshots_num
14,1719217524,25
20,1719217525,41
20,1719217526,42
20,1719217527,45
19,1719217528,41
21,1719217529,42
20,1719217530,44
19,1719217531,42
21,1719217532,43
20,1719217533,41
20,1719217534,46
19,1719217535,44
20,1719217536,43
20,1719217537,42
20,1719217538,44
20,1719217539,43
20,1719217540,42
20,1719217541,44
20,1719217542,44
19,1719217543,41
20,1719217544,41
20,1719217545,46
20,1719217546,42
20,1719217547,42
19,1719217548,49
19,1719217549,46
20,1719217550,43
20,1719217551,42
20,1719217552,45
20,1719217553,44
20,1719217554,47
19,1719217555,43
20,1719217556,49
20,1719217557,44
20,1719217558,45
20,1719217559,41
20,1719217560,43
19,1719217561,40
20,1719217562,39
19,1719217563,29
20,1719217564,44
20,1719217565,43
19,1719217566,46
20,1719217567,44
19,1719217568,46
21,1719217569,47
20,1719217570,42
20,1719217571,43
20,1719217572,43
20,1719217573,45
20,1719217574,45
18,1719217575,43
21,1719217576,46
21,1719217577,43
20,1719217578,44
19,1719217579,42
19,1719217580,43
20,1719217581,43
18,1719217582,44
18,1719217583,45
21,1719217584,40
22,1719217585,43
20,1719217586,47
13,1719217587,49
5,1719217588,56
0,1719217589,58
6,1719217590,54
22,1719217591,38
16,1719217592,45
16,1719217593,45
17,1719217594,47
16,1719217595,49
16,1719217596,45
16,1719217597,46
14,1719217598,46
15,1719217599,45
14,1719217600,46
15,1719217601,44
15,1719217602,44
17,1719217603,43
21,1719217604,46
19,1719217605,46
19,1719217606,45
19,1719217607,42
20,1719217608,40
20,1719217609,44
20,1719217610,44
20,1719217611,43
21,1719217612,41
20,1719217613,45
18,1719217614,43
20,1719217615,43
20,1719217616,42
20,1719217617,43
20,1719217618,43
20,1719217619,44
19,1719217620,41
20,1719217621,40
19,1719217622,47
20,1719217623,42
20,1719217624,41
20,1719217625,43
20,1719217626,44
19,1719217627,44
19,1719217628,43
20,1719217629,44
20,1719217630,44
20,1719217631,43
19,1719217632,45
19,1719217633,41
21,1719217634,44
16,1719217635,48
5,1719217636,55
1,1719217637,57
4,1719217638,54
15,1719217639,46
12,1719217640,50
16,1719217641,44
17,1719217642,45
16,1719217643,42
17,1719217644,44
13,1719217645,48
16,1719217646,46
15,1719217647,45
14,1719217648,46
16,1719217649,43
15,1719217650,44
14,1719217651,46
15,1719217652,45
15,1719217653,46
16,1719217654,44
14,1719217655,46
16,1719217656,44
15,1719217657,44
15,1719217658,46
14,1719217659,50
15,1719217660,44
16,1719217661,46
15,1719217662,47
14,1719217663,46
16,1719217664,43
15,1719217665,47
14,1719217666,46
16,1719217667,46
14,1719217668,47
15,1719217669,45
15,1719217670,45
15,1719217671,44
16,1719217672,45
14,1719217673,46
16,1719217674,45
14,1719217675,44
16,1719217676,44
14,1719217677,45
16,1719217678,42
14,1719217679,44
16,1719217680,44
14,1719217681,45
15,1719217682,43
16,1719217683,45
14,1719217684,44
16,1719217685,45
14,1719217686,51
16,1719217687,47
14,1719217688,47
16,1719217689,44
14,1719217690,46
15,1719217691,45
16,1719217692,44
14,1719217693,45
16,1719217694,45
14,1719217695,43
16,1719217696,45
14,1719217697,45
16,1719217698,45
14,1719217699,46
15,1719217700,43
16,1719217701,44
14,1719217702,45
16,1719217703,43
14,1719217704,45
15,1719217705,45
15,1719217706,45
16,1719217707,49
14,1719217708,48
15,1719217709,45
16,1719217710,43
14,1719217711,44
16,1719217712,47
14,1719217713,46
16,1719217714,47
14,1719217715,46
15,1719217716,46
15,1719217717,48
15,1719217718,42
16,1719217719,45
14,1719217720,44
16,1719217721,44
15,1719217722,46
14,1719217723,45
15,1719217724,43
20,1719217725,44
21,1719217726,42
21,1719217727,44
19,1719217728,44
20,1719217729,44
19,1719217730,45
21,1719217731,44
20,1719217732,44
20,1719217733,44
20,1719217734,41
20,1719217735,44
21,1719217736,45
19,1719217737,42
20,1719217738,46
20,1719217739,45
19,1719217740,43
19,1719217741,39
19,1719217742,45
21,1719217743,43
20,1719217744,40
20,1719217745,40
19,1719217746,39
20,1719217747,50
20,1719217748,44
20,1719217749,45
19,1719217750,46
20,1719217751,42
20,1719217752,44
19,1719217753,43
20,1719217754,44
20,1719217755,41
20,1719217756,43
20,1719217757,46
20,1719217758,46
20,1719217759,41
20,1719217760,43
19,1719217761,43
19,1719217762,42
19,1719217763,40
20,1719217764,41
20,1719217765,45
