et,brisque,piqe
1719217524,44.90877,25.33528
1719217525,45.30981,24.12792
1719217526,45.08391,25.12677
1719217527,45.09795,24.90858
1719217528,45.46773,25.01163
1719217529,44.52326,24.26521
1719217530,45.41328,25.93351
1719217531,45.38503,23.51581
1719217532,45.07181,25.86934
1719217533,45.72739,24.9538
1719217534,45.50212,24.58085
1719217535,45.52729,25.21863
1719217536,44.92097,25.88031
1719217537,45.05061,23.96912
1719217538,45.63064,26.27111
1719217539,45.6756,26.83696
1719217540,45.49839,25.73318
1719217541,45.12465,25.47515
1719217542,45.33093,25.72468
1719217543,45.63999,24.61108
1719217544,44.96282,24.49999
1719217545,45.43966,25.72948
1719217546,45.19569,24.45401
1719217547,44.54692,25.1045
1719217548,44.75864,24.63214
1719217549,45.19201,26.22082
1719217550,45.07841,25.19451
1719217551,45.11652,23.31715
1719217552,45.29894,23.03443
1719217553,46.95307,24.51297
1719217554,44.70938,23.51175
1719217555,44.01536,22.79042
1719217556,45.01672,26.08294
1719217557,45.26713,25.37341
1719217558,44.74505,24.7122
1719217559,44.74848,23.80481
1719217560,44.84012,24.84372
1719217561,44.34973,25.24616
1719217562,45.29885,24.84165
1719217563,45.39587,24.39246
1719217564,44.736,25.22266
1719217565,45.36618,25.43609
1719217566,45.22503,25.43618
1719217567,45.29006,24.29646
1719217568,44.47808,24.62953
1719217569,46.2535,25.14686
1719217570,45.29995,25.45317
1719217571,45.50735,24.53922
1719217572,45.59226,25.43286
1719217573,45.46569,25.85081
1719217574,45.15718,25.94085
1719217575,44.99697,25.70809
1719217576,44.37577,24.99646
1719217577,45.65018,24.92707
1719217578,45.61114,24.97455
1719217579,46.47789,25.37722
1719217580,46.15951,26.2697
1719217581,46.01681,26.37432
1719217582,45.82994,24.35762
1719217583,45.31383,24.17898
1719217584,45.20001,23.55224
1719217585,45.24817,23.84024
1719217586,46.08462,25.24434
1719217587,44.76305,26.1615
1719217588,47.17441,28.19655
1719217589,47.80982,27.97834
1719217590,47.87603,28.06376
1719217591,74.28214,56.17283
1719217592,70.85695,54.42433
1719217593,71.73882,55.37993
1719217594,71.14166,55.49909
1719217595,70.66915,55.50117
1719217596,70.46978,55.50515
1719217597,71.07181,55.71438
1719217598,71.54963,56.18624
1719217599,51.01921,37.70674
1719217600,49.22775,37.95057
1719217601,49.99348,37.85476
1719217602,48.70046,37.33384
1719217603,49.59822,37.44235
1719217604,49.23303,38.63449
1719217605,48.93219,37.79395
1719217606,50.58548,30.13508
1719217607,47.81823,26.91536
1719217608,47.45147,28.17396
1719217609,47.62569,28.51118
1719217610,46.29693,26.70172
1719217611,45.8302,27.54026
1719217612,45.29071,25.7717
1719217613,44.83817,27.26744
1719217614,43.7013,23.09115
1719217615,43.42324,24.1844
1719217616,43.84737,24.30132
1719217617,43.68687,23.88341
1719217618,44.46262,23.18168
1719217619,43.21513,25.11971
1719217620,43.00113,23.98166
1719217621,42.75817,22.39593
1719217622,44.40967,24.93772
1719217623,43.62445,26.26834
1719217624,44.34525,26.49691
1719217625,44.28062,23.1837
1719217626,43.66719,24.17806
1719217627,44.06757,24.92205
1719217628,43.66926,22.91974
1719217629,43.8728,24.86553
1719217630,44.0552,24.4326
1719217631,44.11096,24.95095
1719217632,44.29388,24.34318
1719217633,43.25623,24.39141
1719217634,44.92388,26.22244
1719217635,44.05899,24.22127
1719217636,45.37531,26.46304
1719217637,45.20044,26.82021
1719217638,45.3511,27.39416
1719217639,73.79754,56.89215
1719217640,71.89023,57.23371
1719217641,71.12127,56.22303
1719217642,70.34266,57.37837
1719217643,70.77419,56.60842
1719217644,70.24236,56.46805
1719217645,70.81307,54.96306
1719217646,51.01852,39.9876
1719217647,50.80642,39.79286
1719217648,48.88993,39.87731
1719217649,48.3784,36.55455
1719217650,48.01844,37.79778
1719217651,48.6147,37.26646
1719217652,48.08984,37.87387
1719217653,47.94447,37.93203
1719217654,48.43203,38.68843
1719217655,48.26411,38.64119
1719217656,48.12249,37.35031
1719217657,49.12139,38.87488
1719217658,48.19567,36.62331
1719217659,48.2289,36.82667
1719217660,48.53134,36.1706
1719217661,48.24594,36.3579
1719217662,48.71107,37.8026
1719217663,49.33599,38.18967
1719217664,48.91896,38.14368
1719217665,48.45237,37.1864
1719217666,48.37525,37.44596
1719217667,48.77816,37.64038
1719217668,48.14261,36.85197
1719217669,48.59342,36.61123
1719217670,48.84353,37.1505
1719217671,48.34915,36.67003
1719217672,48.65417,35.94288
1719217673,47.82751,38.1096
1719217674,47.76285,36.34438
1719217675,46.9191,35.21583
1719217676,47.20052,36.76954
1719217677,48.69259,36.78916
1719217678,47.55905,36.88943
1719217679,48.93486,36.95776
1719217680,48.11015,36.73842
1719217681,48.80563,36.33917
1719217682,48.40534,35.74334
1719217683,48.40215,36.84331
1719217684,48.03501,37.16168
1719217685,48.70042,35.51171
1719217686,48.34631,37.68532
1719217687,48.62129,37.47842
1719217688,49.01789,37.35933
