fps,et,screenshots_num
17,1718615217,1
16,1718615218,40
16,1718615219,41
16,1718615220,40
17,1718615221,41
16,1718615222,33
17,1718615223,40
16,1718615224,42
15,1718615225,41
15,1718615226,42
13,1718615227,43
8,1718615228,45
13,1718615229,51
16,1718615230,44
17,1718615231,41
16,1718615232,41
17,1718615233,41
16,1718615234,41
15,1718615235,43
17,1718615236,44
16,1718615237,40
14,1718615238,41
13,1718615239,43
14,1718615240,46
17,1718615241,42
16,1718615242,41
17,1718615243,41
15,1718615244,42
15,1718615245,43
15,1718615246,43
15,1718615247,43
15,1718615248,43
10,1718615249,43
10,1718615250,48
16,1718615251,48
17,1718615252,42
16,1718615253,40
16,1718615254,42
17,1718615255,41
16,1718615256,42
17,1718615257,42
15,1718615258,41
15,1718615259,43
15,1718615260,44
11,1718615261,42
10,1718615262,47
15,1718615263,48
17,1718615264,44
16,1718615265,42
16,1718615266,42
17,1718615267,42
16,1718615268,42
17,1718615269,41
15,1718615270,42
14,1718615271,43
15,1718615272,42
15,1718615273,43
15,1718615274,43
9,1718615275,42
12,1718615276,49
17,1718615277,44
16,1718615278,41
16,1718615279,43
17,1718615280,41
15,1718615281,41
17,1718615282,35
15,1718615283,40
14,1718615284,42
15,1718615285,45
10,1718615286,44
12,1718615287,47
16,1718615288,47
17,1718615289,41
16,1718615290,41
17,1718615291,40
16,1718615292,42
17,1718615293,40
14,1718615294,42
15,1718615295,43
15,1718615296,42
15,1718615297,43
9,1718615298,43
10,1718615299,49
16,1718615300,46
17,1718615301,42
16,1718615302,43
16,1718615303,42
17,1718615304,42
16,1718615305,41
16,1718615306,42
16,1718615307,40
15,1718615308,44
12,1718615309,41
11,1718615310,46
17,1718615311,48
16,1718615312,42
16,1718615313,42
17,1718615314,43
16,1718615315,42
15,1718615316,40
15,1718615317,43
16,1718615318,42
14,1718615319,43
15,1718615320,44
15,1718615321,43
9,1718615322,43
11,1718615323,49
16,1718615324,48
16,1718615325,38
17,1718615326,41
17,1718615327,41
16,1718615328,41
17,1718615329,41
16,1718615330,41
14,1718615331,42
16,1718615332,43
15,1718615333,42
13,1718615334,42
10,1718615335,45
12,1718615336,48
16,1718615337,47
16,1718615338,41
17,1718615339,41
17,1718615340,42
15,1718615341,41
16,1718615342,36
16,1718615343,40
15,1718615344,43
15,1718615345,41
15,1718615346,43
9,1718615347,42
10,1718615348,49
14,1718615349,47
17,1718615350,43
16,1718615351,42
17,1718615352,40
16,1718615353,42
16,1718615354,42
17,1718615355,42
17,1718615356,41
16,1718615357,42
15,1718615358,41
14,1718615359,43
10,1718615360,43
12,1718615361,48
17,1718615362,45
15,1718615363,42
16,1718615364,42
17,1718615365,42
16,1718615366,42
17,1718615367,42
14,1718615368,40
15,1718615369,43
15,1718615370,43
12,1718615371,43
10,1718615372,45
12,1718615373,46
16,1718615374,47
17,1718615375,41
16,1718615376,41
17,1718615377,43
17,1718615378,41
16,1718615379,41
16,1718615380,41
16,1718615381,43
15,1718615382,43
15,1718615383,42
13,1718615384,44
8,1718615385,46
11,1718615386,49
17,1718615387,47
16,1718615388,42
17,1718615389,40
16,1718615390,42
17,1718615391,42
16,1718615392,41
17,1718615393,42
16,1718615394,41
16,1718615395,42
15,1718615396,43
13,1718615397,43
11,1718615398,46
14,1718615399,47
17,1718615400,43
16,1718615401,41
17,1718615402,38
15,1718615403,41
15,1718615404,43
14,1718615405,42
15,1718615406,45
17,1718615407,43
13,1718615408,41
13,1718615409,44
15,1718615410,44
16,1718615411,43
17,1718615412,41
16,1718615413,42
15,1718615414,42
15,1718615415,43
15,1718615416,43
12,1718615417,42
12,1718615418,45
17,1718615419,46
16,1718615420,42
17,1718615421,41
16,1718615422,42
15,1718615423,41
15,1718615424,43
15,1718615425,44
15,1718615426,42
15,1718615427,44
15,1718615428,42
10,1718615429,43
8,1718615430,47
14,1718615431,50
16,1718615432,43
17,1718615433,41
16,1718615434,41
16,1718615435,42
17,1718615436,41
17,1718615437,41
16,1718615438,41
17,1718615439,42
15,1718615440,42
15,1718615441,43
9,1718615442,43
11,1718615443,48
17,1718615444,46
15,1718615445,42
17,1718615446,41
16,1718615447,42
17,1718615448,40
16,1718615449,42
16,1718615450,42
14,1718615451,42
14,1718615452,43
16,1718615453,43
15,1718615454,43
13,1718615455,42
10,1718615456,46
11,1718615457,47
17,1718615458,46
