et,brisque
1719156219,49.43857
1719156220,50.09503
1719156221,50.44205
1719156222,50.35355
1719156223,50.38127
1719156224,50.30777
1719156225,50.30494
1719156226,50.07393
1719156227,50.04301
1719156228,49.79117
1719156229,50.21394
1719156230,50.07342
1719156231,50.35613
1719156232,50.21971
1719156233,50.23786
1719156234,51.00337
1719156235,50.55954
1719156236,49.30758
1719156237,49.64466
1719156238,48.89559
1719156239,49.6929
1719156240,49.50542
1719156241,50.38637
1719156242,50.03797
1719156243,50.20632
1719156244,50.07
1719156245,49.62805
1719156246,49.99936
1719156247,49.34068
1719156248,49.80801
1719156249,50.31509
1719156250,51.85166
1719156251,51.23467
1719156252,50.70152
1719156253,50.28164
1719156254,49.64399
1719156255,49.62822
1719156256,49.97133
1719156257,50.36768
1719156258,50.58136
1719156259,49.87793
1719156260,49.87058
1719156261,51.03553
1719156262,49.52044
1719156263,49.40691
1719156264,50.83327
1719156265,49.87429
1719156266,49.49107
1719156267,49.02792
1719156268,48.61189
1719156269,48.7976
1719156270,50.49755
1719156271,52.39382
1719156272,52.42525
1719156273,57.97141
1719156274,56.64695
1719156275,56.05401
1719156276,55.89198
1719156277,54.05507
1719156278,53.33652
1719156279,52.47046
1719156280,52.11421
1719156281,51.42692
1719156282,56.8274
1719156283,54.80508
1719156284,54.32116
1719156285,53.36202
1719156286,53.36033
1719156287,56.43074
1719156288,53.15981
1719156289,52.5231
1719156290,52.33483
1719156291,52.24614
1719156292,52.34095
1719156293,52.34028
1719156294,52.44432
1719156295,52.36479
1719156296,52.15045
1719156297,57.6623
1719156298,54.195
1719156299,53.34448
1719156300,52.94062
1719156301,52.60863
1719156302,52.36354
1719156303,53.27207
1719156304,52.87999
1719156305,53.95836
1719156306,54.4835
1719156307,53.01828
1719156308,52.51679
1719156309,53.18686
1719156310,52.88557
1719156311,52.38583
1719156312,51.69244
1719156313,55.4344
1719156314,53.90798
1719156315,53.01865
1719156316,52.86241
1719156317,52.29611
1719156318,51.89782
1719156319,51.84411
1719156320,51.59009
1719156321,51.0737
1719156322,51.37662
1719156323,51.08315
1719156324,50.40581
1719156325,50.13096
1719156326,50.41444
1719156327,50.225
1719156328,52.97442
1719156329,52.55635
1719156330,52.47094
1719156331,53.26394
1719156332,52.83142
1719156333,53.11122
1719156334,52.4598
1719156335,53.01571
1719156336,52.57705
1719156337,52.78111
1719156338,52.65276
1719156339,52.7147
1719156340,52.8107
1719156341,52.9476
1719156342,52.40609
1719156343,52.80922
1719156344,52.48043
1719156345,51.64937
1719156346,51.18031
1719156347,51.32241
1719156348,52.09412
1719156349,52.43628
1719156350,52.38331
1719156351,52.25093
1719156352,52.47645
1719156353,52.17658
1719156354,52.60097
1719156355,52.5343
1719156356,52.08872
1719156357,51.30989
1719156358,52.26195
1719156359,52.13474
1719156360,52.08337
1719156361,52.53686
1719156362,52.04104
1719156363,52.32519
1719156364,52.13301
1719156365,51.76168
1719156366,51.57115
1719156367,53.18542
1719156368,52.64211
1719156369,52.25722
1719156370,52.78586
1719156371,52.66881
1719156372,52.20331
1719156373,53.03616
1719156374,52.71706
1719156375,53.09721
1719156376,53.22422
1719156377,53.56097
1719156378,52.4825
1719156379,51.42659
1719156380,49.21895
1719156381,49.58547
1719156382,50.59934
1719156383,49.15413
1719156384,49.518
1719156385,49.52145
1719156386,57.13938
1719156387,55.00959
1719156388,54.99828
1719156389,54.77633
1719156390,53.96581
1719156391,53.57332
1719156392,53.37875
1719156393,53.02653
1719156394,52.43286
1719156395,53.27659
1719156396,56.91809
1719156397,55.40722
1719156398,54.76985
1719156399,53.84554
1719156400,53.28067
1719156401,52.56281
1719156402,55.5461
1719156403,54.32195
1719156404,53.94035
1719156405,54.18438
1719156406,52.87367
1719156407,51.31154
1719156408,51.68013
1719156409,51.80997
1719156410,51.52904
1719156411,51.11854
1719156412,57.72738
1719156413,53.24504
1719156414,53.04133
1719156415,53.03111
1719156416,52.8662
1719156417,53.29289
1719156418,52.58505
1719156419,54.18484
1719156420,54.5369
1719156421,54.19141
1719156422,53.54801
1719156423,53.23327
1719156424,53.54261
1719156425,53.22418
1719156426,53.21454
1719156427,52.95855
1719156428,53.10842
1719156429,52.8324
1719156430,54.73218
1719156431,52.56418
1719156432,52.62883
1719156433,52.66087
1719156434,52.75935
1719156435,52.46415
1719156436,56.37311
1719156437,54.54263
1719156438,53.67155
1719156439,54.49783
1719156440,53.53343
1719156441,52.83184
1719156442,52.40712
1719156443,52.55783
1719156444,53.56016
1719156445,54.16277
1719156446,62.59968
1719156447,57.51463
1719156448,54.44609
1719156449,54.29475
1719156450,53.04342
1719156451,52.97447
1719156452,53.12415
1719156453,56.12384
1719156454,55.63025
1719156455,55.13723
1719156456,54.73898
1719156457,54.91242
1719156458,55.20829
1719156459,55.4307
1719156460,54.57143
