et,brisque
1714919023,47.88009
1714919024,47.47903
1714919025,48.51171
1714919026,48.55307
1714919027,48.83494
1714919028,48.5032
1714919029,48.15399
1714919030,47.47292
1714919031,48.23348
1714919032,48.30036
1714919033,48.2983
1714919034,48.28256
1714919035,48.34068
1714919036,48.52699
1714919037,48.06618
1714919038,83.96988
1714919039,83.91726
1714919040,83.95046
1714919041,83.06293
1714919042,82.78682
1714919043,82.64261
1714919044,82.99282
1714919045,82.4818
1714919046,82.13314
1714919047,80.12791
1714919048,82.57616
1714919049,80.50833
1714919050,82.71669
1714919051,82.17292
1714919052,83.51125
1714919053,80.39457
1714919054,78.85422
1714919055,78.18381
1714919056,82.3653
1714919057,79.42172
1714919058,79.38885
1714919059,81.30846
1714919060,81.88007
1714919061,80.87215
1714919062,80.61461
1714919063,80.20647
1714919064,80.09974
1714919065,81.03863
1714919066,79.66912
1714919067,79.34324
1714919068,83.4795
1714919069,80.94026
1714919070,79.2711
1714919071,79.74863
1714919072,79.66958
1714919073,80.90569
1714919074,80.13565
1714919075,79.72743
1714919076,79.18733
1714919077,80.88473
1714919078,79.81548
1714919079,79.35525
1714919080,79.15647
1714919081,80.48928
1714919082,79.28259
1714919083,78.57723
1714919084,78.62775
1714919085,79.91528
1714919086,79.08383
1714919087,78.86115
1714919088,79.17368
1714919089,80.46938
1714919090,79.53398
1714919091,78.72714
1714919092,78.496
1714919093,80.91742
1714919094,79.37372
1714919095,78.90394
1714919096,78.47873
1714919097,80.95971
1714919098,79.47882
1714919099,79.0106
1714919100,78.46398
1714919101,80.82351
1714919102,78.67619
1714919103,78.59323
1714919104,78.0678
1714919105,80.51658
1714919106,78.796
1714919107,78.8142
1714919108,78.60171
1714919109,80.62869
1714919110,78.82373
1714919111,79.13278
1714919112,78.8952
1714919113,80.91365
1714919114,78.64353
1714919115,78.14638
1714919116,78.3289
1714919117,80.79229
1714919118,78.91251
1714919119,78.77758
1714919120,78.51406
1714919121,81.51944
1714919122,80.31871
1714919123,78.74704
1714919124,78.26758
1714919125,77.86847
1714919126,79.62809
1714919127,78.59263
1714919128,78.06037
1714919129,78.2951
1714919130,79.12485
1714919131,76.31807
1714919132,75.74235
1714919133,75.60134
1714919134,75.23034
1714919135,75.4849
1714919136,75.26001
1714919137,75.88764
1714919138,76.83042
1714919139,73.98258
1714919140,73.1826
1714919141,73.39708
1714919142,76.03483
1714919143,75.93317
1714919144,75.473
1714919145,75.38262
1714919146,75.33041
1714919147,75.19864
1714919148,75.01094
1714919149,74.33233
1714919150,75.20181
1714919151,75.18819
1714919152,75.12916
1714919153,74.77299
1714919154,75.16699
1714919155,75.70375
1714919156,74.97044
1714919157,74.42008
1714919158,74.17667
1714919159,73.96268
1714919160,74.1925
1714919161,74.27931
1714919162,74.42621
1714919163,74.32644
1714919164,74.04517
1714919165,73.96258
1714919166,73.98484
1714919167,73.93295
1714919168,74.08801
1714919169,73.95133
1714919170,83.61841
1714919171,81.32098
1714919172,79.12071
1714919173,78.78798
1714919174,85.07506
1714919175,84.57786
1714919176,83.13989
1714919177,82.09829
1714919178,81.74837
1714919179,84.97824
1714919180,82.90386
1714919181,82.2189
1714919182,80.72619
1714919183,83.76859
1714919184,81.52734
1714919185,80.06982
1714919186,79.57881
1714919187,82.0773
1714919188,80.31686
1714919189,80.00061
1714919190,80.41411
1714919191,82.71613
1714919192,81.0176
1714919193,80.25464
1714919194,79.4203
1714919195,82.25608
1714919196,80.50086
1714919197,79.76777
1714919198,79.429
1714919199,82.84752
1714919200,81.32349
1714919201,80.75139
1714919202,80.07843
1714919203,83.6083
1714919204,82.32533
1714919205,83.40977
1714919206,80.68831
1714919207,83.50322
1714919208,80.50295
1714919209,79.3777
1714919210,79.00317
1714919211,83.35782
1714919212,80.90268
1714919213,79.79002
1714919214,82.20245
1714919215,80.45801
1714919216,81.84285
1714919217,81.63992
1714919218,81.5891
1714919219,80.55866
1714919220,81.95736
1714919221,80.3323
1714919222,79.92008
1714919223,79.68945
1714919224,82.27642
1714919225,80.79802
1714919226,80.24416
1714919227,80.00836
1714919228,81.77479
1714919229,80.4192
1714919230,79.88842
1714919231,79.63933
1714919232,81.7044
1714919233,80.88933
1714919234,82.26784
1714919235,82.41959
1714919236,83.5083
1714919237,81.46545
1714919238,80.9927
1714919239,81.01984
1714919240,84.29075
1714919241,82.58873
1714919242,81.87915
1714919243,81.11613
1714919244,83.54548
1714919245,80.63406
1714919246,80.11947
1714919247,79.24677
1714919248,82.53182
1714919249,80.08986
1714919250,79.22157
1714919251,79.00666
1714919252,82.99471
1714919253,80.15384
1714919254,79.51106
1714919255,79.30687
1714919256,82.60024
1714919257,80.36107
1714919258,79.34381
1714919259,79.2714
1714919260,83.09176
1714919261,80.14821
1714919262,78.84791
1714919263,78.88351
1714919264,82.3536
