et,brisque,piqe
1714919023,47.88009,27.83805
1714919024,47.47903,28.69573
1714919025,48.51171,28.94849
1714919026,48.55307,29.04657
1714919027,48.83494,26.59876
1714919028,48.5032,28.29417
1714919029,48.15399,28.08125
1714919030,47.47292,27.79638
1714919031,48.23348,28.83539
1714919032,48.30036,29.0862
1714919033,48.2983,28.90806
1714919034,48.28256,29.14258
1714919035,48.34068,27.45225
1714919036,48.52699,28.2556
1714919037,48.06618,28.78359
1714919038,83.96988,47.51287
1714919039,83.91726,46.63763
1714919040,83.95046,46.53639
1714919041,83.06293,47.98578
1714919042,82.78682,44.8923
1714919043,82.64261,48.34268
1714919044,82.99282,45.82487
1714919045,82.4818,43.62662
1714919046,82.13314,45.67176
1714919047,80.12791,43.6389
1714919048,82.57616,46.71427
1714919049,80.50833,46.24599
1714919050,82.71669,46.25149
1714919051,82.17292,45.41339
1714919052,83.51125,47.67408
1714919053,80.39457,46.69496
1714919054,78.85422,46.27215
1714919055,78.18381,45.98292
1714919056,82.3653,47.07094
1714919057,79.42172,47.05526
1714919058,79.38885,48.04786
1714919059,81.30846,46.28117
1714919060,81.88007,47.04865
1714919061,80.87215,44.5459
1714919062,80.61461,43.0325
1714919063,80.20647,47.47813
1714919064,80.09974,42.95705
1714919065,81.03863,44.93014
1714919066,79.66912,46.76875
1714919067,79.34324,44.82549
1714919068,83.4795,47.98455
1714919069,80.94026,46.70612
1714919070,79.2711,45.0097
1714919071,79.74863,42.28182
1714919072,79.66958,44.55379
1714919073,80.90569,46.9362
1714919074,80.13565,47.18332
1714919075,79.72743,44.82937
1714919076,79.18733,46.42892
1714919077,80.88473,45.72859
1714919078,79.81548,46.77583
1714919079,79.35525,45.41683
1714919080,79.15647,48.14391
1714919081,80.48928,45.97457
1714919082,79.28259,47.58581
1714919083,78.57723,44.51226
1714919084,78.62775,46.82664
1714919085,79.91528,45.76455
1714919086,79.08383,43.08787
1714919087,78.86115,47.19931
1714919088,79.17368,45.42174
1714919089,80.46938,47.89895
1714919090,79.53398,47.21132
1714919091,78.72714,45.74955
1714919092,78.496,47.28252
1714919093,80.91742,45.54802
1714919094,79.37372,46.91681
1714919095,78.90394,45.27439
1714919096,78.47873,46.19922
1714919097,80.95971,45.08952
1714919098,79.47882,45.71393
1714919099,79.0106,45.74014
1714919100,78.46398,47.07992
1714919101,80.82351,45.09457
1714919102,78.67619,47.89972
1714919103,78.59323,46.22094
1714919104,78.0678,46.44111
1714919105,80.51658,46.04099
1714919106,78.796,45.80389
1714919107,78.8142,47.56851
1714919108,78.60171,45.34383
1714919109,80.62869,47.13675
1714919110,78.82373,46.86064
1714919111,79.13278,46.54821
1714919112,78.8952,46.26301
1714919113,80.91365,44.61038
1714919114,78.64353,44.88323
1714919115,78.14638,45.20316
1714919116,78.3289,46.80859
1714919117,80.79229,45.20142
1714919118,78.91251,45.75105
1714919119,78.77758,45.51809
1714919120,78.51406,45.82722
1714919121,81.51944,46.79085
1714919122,80.31871,47.81569
1714919123,78.74704,45.80822
1714919124,78.26758,46.87651
1714919125,77.86847,45.87318
1714919126,79.62809,47.36496
1714919127,78.59263,46.23928
1714919128,78.06037,46.70494
1714919129,78.2951,47.00697
1714919130,79.12485,45.63299
1714919131,76.31807,53.68419
1714919132,75.74235,55.16248
1714919133,75.60134,53.97036
1714919134,75.23034,54.84992
1714919135,75.4849,53.95897
1714919136,75.26001,53.81346
1714919137,75.88764,54.62551
1714919138,76.83042,51.533
1714919139,73.98258,54.21861
1714919140,73.1826,53.5303
1714919141,73.39708,54.22843
1714919142,76.03483,52.6421
1714919143,75.93317,53.91086
1714919144,75.473,53.85741
1714919145,75.38262,54.33174
1714919146,75.33041,53.9133
1714919147,75.19864,54.25029
1714919148,75.01094,54.70245
1714919149,74.33233,54.32417
1714919150,75.20181,53.16848
1714919151,75.18819,52.62391
1714919152,75.12916,54.23362
1714919153,74.77299,54.58182
