fps,et,screenshots_num
1,1718628703,4
17,1718628704,44
17,1718628705,44
16,1718628706,45
16,1718628707,45
15,1718628708,45
15,1718628709,46
15,1718628710,47
13,1718628711,46
10,1718628712,53
10,1718628713,50
17,1718628714,45
16,1718628715,45
16,1718628716,48
17,1718628717,45
16,1718628718,46
17,1718628719,45
16,1718628720,45
17,1718628721,35
15,1718628722,46
15,1718628723,49
15,1718628724,47
10,1718628725,51
9,1718628726,55
15,1718628727,49
17,1718628728,46
16,1718628729,46
17,1718628730,43
16,1718628731,47
17,1718628732,48
16,1718628733,47
17,1718628734,44
15,1718628735,47
14,1718628736,45
10,1718628737,49
14,1718628738,47
16,1718628739,48
17,1718628740,43
16,1718628741,48
17,1718628742,47
16,1718628743,45
15,1718628744,48
15,1718628745,48
15,1718628746,45
15,1718628747,48
9,1718628748,52
10,1718628749,48
16,1718628750,45
16,1718628751,45
16,1718628752,46
17,1718628753,46
16,1718628754,43
17,1718628755,46
16,1718628756,46
17,1718628757,42
15,1718628758,43
14,1718628759,42
10,1718628760,47
9,1718628761,50
15,1718628762,44
17,1718628763,43
16,1718628764,42
16,1718628765,42
17,1718628766,47
16,1718628767,45
17,1718628768,44
16,1718628769,43
16,1718628770,45
15,1718628771,48
14,1718628772,45
9,1718628773,51
13,1718628774,48
16,1718628775,49
16,1718628776,49
17,1718628777,46
16,1718628778,45
17,1718628779,45
16,1718628780,47
15,1718628781,35
15,1718628782,46
13,1718628783,48
9,1718628784,52
14,1718628785,46
16,1718628786,46
17,1718628787,45
16,1718628788,47
17,1718628789,45
16,1718628790,46
17,1718628791,45
15,1718628792,48
14,1718628793,45
15,1718628794,45
11,1718628795,49
7,1718628796,49
16,1718628797,44
17,1718628798,42
17,1718628799,40
16,1718628800,44
16,1718628801,43
17,1718628802,44
16,1718628803,42
17,1718628804,45
14,1718628805,49
10,1718628806,50
14,1718628807,49
16,1718628808,45
17,1718628809,47
16,1718628810,45
17,1718628811,46
16,1718628812,46
15,1718628813,48
15,1718628814,47
15,1718628815,48
10,1718628816,50
9,1718628817,53
17,1718628818,46
16,1718628819,43
16,1718628820,45
17,1718628821,46
17,1718628822,45
16,1718628823,45
17,1718628824,43
15,1718628825,46
15,1718628826,48
15,1718628827,48
10,1718628828,52
12,1718628829,49
16,1718628830,44
17,1718628831,47
16,1718628832,48
17,1718628833,45
16,1718628834,46
16,1718628835,44
15,1718628836,43
15,1718628837,45
12,1718628838,47
10,1718628839,49
14,1718628840,46
16,1718628841,34
16,1718628842,45
17,1718628843,46
16,1718628844,47
17,1718628845,45
15,1718628846,45
15,1718628847,45
15,1718628848,49
16,1718628849,46
10,1718628850,51
10,1718628851,47
17,1718628852,49
17,1718628853,47
16,1718628854,44
17,1718628855,48
16,1718628856,48
16,1718628857,44
16,1718628858,47
15,1718628859,48
14,1718628860,50
8,1718628861,52
11,1718628862,48
17,1718628863,48
17,1718628864,45
16,1718628865,45
17,1718628866,45
16,1718628867,45
17,1718628868,45
16,1718628869,47
16,1718628870,43
14,1718628871,45
11,1718628872,51
10,1718628873,52
15,1718628874,47
16,1718628875,48
16,1718628876,46
17,1718628877,46
16,1718628878,46
16,1718628879,42
16,1718628880,46
9,1718628881,52
11,1718628882,50
15,1718628883,47
16,1718628884,46
17,1718628885,47
16,1718628886,47
17,1718628887,46
16,1718628888,44
16,1718628889,46
15,1718628890,44
14,1718628891,46
16,1718628892,43
13,1718628893,46
14,1718628894,49
16,1718628895,46
16,1718628896,44
17,1718628897,43
16,1718628898,43
16,1718628899,46
14,1718628900,32
12,1718628901,38
11,1718628902,50
15,1718628903,35
16,1718628904,44
17,1718628905,46
16,1718628906,46
16,1718628907,44
16,1718628908,45
15,1718628909,49
14,1718628910,48
10,1718628911,50
12,1718628912,48
17,1718628913,47
16,1718628914,48
17,1718628915,46
16,1718628916,47
17,1718628917,45
17,1718628918,45
14,1718628919,48
15,1718628920,47
9,1718628921,51
9,1718628922,51
16,1718628923,47
16,1718628924,43
17,1718628925,48
16,1718628926,47
17,1718628927,47
16,1718628928,46
17,1718628929,46
14,1718628930,46
14,1718628931,49
16,1718628932,48
16,1718628933,44
16,1718628934,45
16,1718628935,48
13,1718628936,48
11,1718628937,49
12,1718628938,49
16,1718628939,48
17,1718628940,43
16,1718628941,47
16,1718628942,46
16,1718628943,44
16,1718628944,46
