et,brisque,piqe
1721398103,49.81646,29.76039
1721398104,49.45365,29.00372
1721398105,49.60346,29.27191
1721398106,49.66376,28.82714
1721398107,49.86728,30.56828
1721398108,50.15582,31.23703
1721398109,50.53795,30.67224
1721398110,50.07325,29.96627
1721398111,49.54412,30.77224
1721398112,50.05383,30.34716
1721398113,49.36885,30.59085
1721398114,49.21144,29.88115
1721398115,49.32529,28.5525
1721398116,49.1433,29.8484
1721398117,49.59742,27.93567
1721398118,49.63699,30.08041
1721398119,49.91865,30.10906
1721398120,49.89484,30.78018
1721398121,50.70342,31.54296
1721398122,49.3148,29.89041
1721398123,50.10283,31.14147
1721398124,49.73363,28.12773
1721398125,49.73224,30.05597
1721398126,50.21447,29.10069
1721398127,50.34173,29.71908
1721398128,50.12397,29.80862
1721398129,50.07598,30.65748
1721398130,49.75787,30.05401
1721398131,49.99539,30.0935
1721398132,49.88645,28.86854
1721398133,50.00141,31.07123
1721398134,49.8592,30.52729
1721398135,49.61386,29.81585
1721398136,50.20563,29.69009
1721398137,50.14136,29.60509
1721398138,50.18827,28.18528
1721398139,50.1256,29.73367
1721398140,50.06955,29.07339
1721398141,50.34883,29.66608
1721398142,50.19007,30.58561
1721398143,51.46039,32.92477
1721398144,50.83591,31.32854
1721398145,50.95963,30.12762
1721398146,50.98125,29.99009
1721398147,51.32428,30.07273
1721398148,51.24019,31.10241
1721398149,50.72764,31.19657
1721398150,50.25829,30.47992
1721398151,50.50433,30.48709
1721398152,51.03683,30.00532
1721398153,50.52749,29.57485
1721398154,50.47214,28.66228
1721398155,50.29323,29.49608
1721398156,50.49035,30.60055
1721398157,50.8949,28.8073
1721398158,50.08537,29.12663
1721398159,49.89795,29.60122
1721398160,50.31455,30.08586
1721398161,49.73867,29.86957
1721398162,50.77745,29.00738
1721398163,50.45134,29.15023
1721398164,50.86084,29.58153
1721398165,50.5802,29.74149
1721398166,50.54878,28.62036
1721398167,50.67098,30.19677
1721398168,50.49117,29.92485
1721398169,50.16962,30.46111
1721398170,50.60818,29.68891
1721398171,50.39259,30.79794
1721398172,50.37908,26.82991
1721398173,50.28066,29.83037
1721398174,50.23947,29.40966
1721398175,50.23196,30.04971
1721398176,50.18782,28.5536
1721398177,49.76607,29.21683
1721398178,50.02471,29.55803
1721398179,49.72508,29.53667
1721398180,50.36177,30.30159
1721398181,50.30353,30.61279
1721398182,50.07037,29.79068
1721398183,50.55797,29.79706
1721398184,50.47529,29.74222
1721398185,50.40419,29.91696
1721398186,50.41659,29.66245
1721398187,50.39056,30.00541
1721398188,50.37177,29.45415
1721398189,50.37203,29.95399
1721398190,50.80486,28.84999
1721398191,50.26098,29.01227
1721398192,50.04052,30.03118
1721398193,51.05331,30.47832
1721398194,51.0873,29.77625
1721398195,50.41845,30.49855
1721398196,50.71803,29.50511
1721398197,50.52602,29.33851
1721398198,50.58985,30.08345
1721398199,50.74943,29.65408
1721398200,50.72273,30.61294
1721398201,50.67534,30.00345
1721398202,50.77021,31.24215
1721398203,51.20263,31.11763
1721398204,51.06828,30.52947
1721398205,50.50588,29.3667
1721398206,50.34635,29.50258
1721398207,50.84437,29.32697
1721398208,50.12018,29.33619
1721398209,51.19259,30.51447
