fps,et,screenshots_num
6,1718638249,13
16,1718638250,34
17,1718638251,41
16,1718638252,39
13,1718638253,44
10,1718638254,49
14,1718638255,43
17,1718638256,41
16,1718638257,42
16,1718638258,41
17,1718638259,42
16,1718638260,40
16,1718638261,34
15,1718638262,41
14,1718638263,44
9,1718638264,47
8,1718638265,50
17,1718638266,42
15,1718638267,41
17,1718638268,41
16,1718638269,40
17,1718638270,41
16,1718638271,41
17,1718638272,42
17,1718638273,41
11,1718638274,47
9,1718638275,48
17,1718638276,42
16,1718638277,41
16,1718638278,41
17,1718638279,42
16,1718638280,41
16,1718638281,41
16,1718638282,41
15,1718638283,43
10,1718638284,49
11,1718638285,47
17,1718638286,41
16,1718638287,41
16,1718638288,41
17,1718638289,42
16,1718638290,41
17,1718638291,42
16,1718638292,40
14,1718638293,44
9,1718638294,48
12,1718638295,46
16,1718638296,40
16,1718638297,39
15,1718638298,36
16,1718638299,32
16,1718638300,39
16,1718638301,41
16,1718638302,42
16,1718638303,41
14,1718638304,43
10,1718638305,48
12,1718638306,44
16,1718638307,40
16,1718638308,42
16,1718638309,41
16,1718638310,42
16,1718638311,42
17,1718638312,42
14,1718638313,42
15,1718638314,44
14,1718638315,42
14,1718638316,43
13,1718638317,46
9,1718638318,48
16,1718638319,43
16,1718638320,41
17,1718638321,28
16,1718638322,40
16,1718638323,42
16,1718638324,40
15,1718638325,43
16,1718638326,43
11,1718638327,46
10,1718638328,48
14,1718638329,42
17,1718638330,40
16,1718638331,41
17,1718638332,41
16,1718638333,41
17,1718638334,42
16,1718638335,40
16,1718638336,42
10,1718638337,46
8,1718638338,51
16,1718638339,40
17,1718638340,42
16,1718638341,40
16,1718638342,42
16,1718638343,41
17,1718638344,42
16,1718638345,41
16,1718638346,41
11,1718638347,46
9,1718638348,49
16,1718638349,41
17,1718638350,42
17,1718638351,41
16,1718638352,42
16,1718638353,40
16,1718638354,41
16,1718638355,42
15,1718638356,42
15,1718638357,37
14,1718638358,33
8,1718638359,37
9,1718638360,46
14,1718638361,43
17,1718638362,42
16,1718638363,41
17,1718638364,43
16,1718638365,40
16,1718638366,42
16,1718638367,41
16,1718638368,40
17,1718638369,42
12,1718638370,45
14,1718638371,44
16,1718638372,41
17,1718638373,42
16,1718638374,41
17,1718638375,42
15,1718638376,42
14,1718638377,43
13,1718638378,46
13,1718638379,45
16,1718638380,41
16,1718638381,31
16,1718638382,42
16,1718638383,43
14,1718638384,42
15,1718638385,41
15,1718638386,42
14,1718638387,43
9,1718638388,49
10,1718638389,49
16,1718638390,40
16,1718638391,41
16,1718638392,40
17,1718638393,41
16,1718638394,41
17,1718638395,42
17,1718638396,41
16,1718638397,40
15,1718638398,43
16,1718638399,42
11,1718638400,46
9,1718638401,48
16,1718638402,42
17,1718638403,42
16,1718638404,39
16,1718638405,41
17,1718638406,42
17,1718638407,42
16,1718638408,41
14,1718638409,42
16,1718638410,43
11,1718638411,44
11,1718638412,46
17,1718638413,41
17,1718638414,42
16,1718638415,41
16,1718638416,40
17,1718638417,42
14,1718638418,42
16,1718638419,42
15,1718638420,42
14,1718638421,43
11,1718638422,46
10,1718638423,49
9,1718638424,49
14,1718638425,44
16,1718638426,42
17,1718638427,41
16,1718638428,41
16,1718638429,42
16,1718638430,41
17,1718638431,42
16,1718638432,39
17,1718638433,43
16,1718638434,41
15,1718638435,42
11,1718638436,47
14,1718638437,43
17,1718638438,42
16,1718638439,40
16,1718638440,40
17,1718638441,30
16,1718638442,38
17,1718638443,42
12,1718638444,44
10,1718638445,48
15,1718638446,40
17,1718638447,41
16,1718638448,42
16,1718638449,41
17,1718638450,41
16,1718638451,40
15,1718638452,43
14,1718638453,43
15,1718638454,42
12,1718638455,46
7,1718638456,51
15,1718638457,43
15,1718638458,41
16,1718638459,42
17,1718638460,41
16,1718638461,39
17,1718638462,42
16,1718638463,41
17,1718638464,43
16,1718638465,41
15,1718638466,43
15,1718638467,42
10,1718638468,45
9,1718638469,49
17,1718638470,41
17,1718638471,42
17,1718638472,41
16,1718638473,41
16,1718638474,41
17,1718638475,41
16,1718638476,41
14,1718638477,43
13,1718638478,45
11,1718638479,46
11,1718638480,48
16,1718638481,40
16,1718638482,41
16,1718638483,41
16,1718638484,42
17,1718638485,41
16,1718638486,38
17,1718638487,38
16,1718638488,38
14,1718638489,41
15,1718638490,43
