fps,et,screenshots_num
17,1718546431,40
16,1718546432,43
16,1718546433,42
15,1718546434,45
9,1718546435,49
8,1718546436,52
16,1718546437,42
16,1718546438,43
16,1718546439,41
17,1718546440,43
17,1718546441,41
16,1718546442,42
16,1718546443,42
17,1718546444,42
11,1718546445,47
13,1718546446,46
16,1718546447,41
17,1718546448,42
17,1718546449,40
16,1718546450,41
16,1718546451,42
16,1718546452,43
15,1718546453,44
14,1718546454,43
14,1718546455,45
9,1718546456,50
9,1718546457,51
15,1718546458,42
17,1718546459,41
16,1718546460,41
17,1718546461,39
16,1718546462,42
16,1718546463,42
17,1718546464,42
16,1718546465,44
17,1718546466,42
16,1718546467,43
14,1718546468,43
11,1718546469,48
9,1718546470,49
11,1718546471,46
16,1718546472,43
16,1718546473,42
17,1718546474,42
16,1718546475,43
17,1718546476,41
16,1718546477,42
17,1718546478,41
16,1718546479,45
16,1718546480,41
11,1718546481,50
13,1718546482,45
15,1718546483,43
17,1718546484,42
16,1718546485,43
17,1718546486,40
16,1718546487,44
15,1718546488,43
15,1718546489,44
14,1718546490,45
13,1718546491,46
9,1718546492,49
13,1718546493,45
16,1718546494,42
16,1718546495,45
17,1718546496,44
16,1718546497,42
16,1718546498,41
16,1718546499,42
17,1718546500,41
15,1718546501,44
15,1718546502,45
14,1718546503,44
11,1718546504,46
14,1718546505,46
16,1718546506,44
16,1718546507,42
16,1718546508,41
17,1718546509,44
16,1718546510,42
15,1718546511,44
15,1718546512,43
15,1718546513,44
15,1718546514,44
11,1718546515,46
14,1718546516,45
16,1718546517,43
16,1718546518,43
17,1718546519,44
16,1718546520,42
15,1718546521,43
16,1718546522,43
14,1718546523,45
15,1718546524,43
13,1718546525,45
10,1718546526,49
14,1718546527,46
16,1718546528,42
17,1718546529,43
17,1718546530,42
16,1718546531,42
16,1718546532,43
16,1718546533,41
15,1718546534,44
15,1718546535,43
15,1718546536,42
15,1718546537,45
9,1718546538,48
10,1718546539,47
16,1718546540,43
16,1718546541,42
17,1718546542,44
16,1718546543,42
17,1718546544,41
16,1718546545,43
17,1718546546,42
16,1718546547,42
15,1718546548,44
15,1718546549,44
15,1718546550,42
10,1718546551,49
11,1718546552,46
17,1718546553,43
16,1718546554,42
16,1718546555,41
17,1718546556,42
16,1718546557,41
15,1718546558,35
16,1718546559,41
15,1718546560,42
15,1718546561,43
13,1718546562,46
9,1718546563,52
9,1718546564,49
17,1718546565,43
16,1718546566,45
17,1718546567,41
16,1718546568,44
16,1718546569,42
17,1718546570,41
16,1718546571,43
17,1718546572,41
16,1718546573,44
15,1718546574,46
9,1718546575,50
9,1718546576,50
16,1718546577,43
16,1718546578,43
17,1718546579,42
16,1718546580,42
17,1718546581,41
16,1718546582,43
16,1718546583,43
17,1718546584,42
9,1718546585,49
13,1718546586,46
16,1718546587,43
17,1718546588,41
16,1718546589,42
16,1718546590,42
16,1718546591,42
16,1718546592,41
16,1718546593,43
15,1718546594,43
14,1718546595,47
14,1718546596,45
9,1718546597,49
10,1718546598,47
16,1718546599,44
17,1718546600,42
17,1718546601,44
16,1718546602,42
16,1718546603,42
17,1718546604,41
17,1718546605,45
16,1718546606,43
15,1718546607,45
15,1718546608,43
13,1718546609,46
11,1718546610,47
12,1718546611,45
16,1718546612,42
17,1718546613,41
16,1718546614,42
16,1718546615,44
17,1718546616,42
16,1718546617,41
16,1718546618,43
15,1718546619,44
12,1718546620,48
13,1718546621,45
14,1718546622,46
16,1718546623,43
16,1718546624,42
17,1718546625,41
17,1718546626,41
15,1718546627,42
15,1718546628,43
15,1718546629,46
15,1718546630,43
16,1718546631,42
10,1718546632,49
7,1718546633,52
15,1718546634,44
16,1718546635,44
17,1718546636,44
16,1718546637,43
17,1718546638,43
16,1718546639,43
16,1718546640,43
17,1718546641,45
16,1718546642,41
15,1718546643,43
15,1718546644,43
13,1718546645,46
8,1718546646,51
11,1718546647,49
16,1718546648,42
17,1718546649,42
16,1718546650,41
16,1718546651,43
17,1718546652,42
16,1718546653,44
17,1718546654,42
17,1718546655,39
16,1718546656,45
15,1718546657,43
11,1718546658,47
10,1718546659,50
13,1718546660,45
17,1718546661,45
17,1718546662,42
16,1718546663,41
17,1718546664,43
16,1718546665,45
16,1718546666,42
16,1718546667,42
15,1718546668,44
12,1718546669,47
13,1718546670,48
16,1718546671,43
17,1718546672,43
