et,brisque,piqe
1718546431,76.51309,49.5883
1718546432,75.63037,50.78965
1718546433,78.53243,52.04288
1718546434,76.18806,49.9144
1718546435,75.53666,50.87104
1718546436,75.30858,50.90422
1718546437,75.46729,50.76731
1718546438,80.40997,52.00406
1718546439,77.80197,51.5456
1718546440,77.05002,50.97265
1718546441,76.2959,50.75914
1718546442,77.35513,50.59379
1718546443,76.53789,48.6258
1718546444,75.54518,49.16596
1718546445,75.59036,49.31756
1718546446,79.51801,49.38926
1718546447,77.5882,48.60827
1718546448,76.88908,50.43207
1718546449,76.80501,48.97008
1718546450,79.24591,51.25585
1718546451,77.43209,51.38142
1718546452,76.19622,48.99354
1718546453,79.17748,51.28045
1718546454,77.37741,48.76492
1718546455,75.798,48.54468
1718546456,75.37719,50.99017
1718546457,75.0608,50.28431
1718546458,82.04145,48.47996
1718546459,78.06553,50.69735
1718546460,74.93651,21.30997
1718546461,76.71639,47.89179
1718546462,81.52556,47.0664
1718546463,78.06385,49.99203
1718546464,76.46579,50.40627
1718546465,76.26966,49.9491
1718546466,77.61285,48.95667
1718546467,75.99819,47.92771
1718546468,75.76357,47.3213
1718546469,75.7236,49.72538
1718546470,75.66921,48.30574
1718546471,77.52306,51.07749
1718546472,77.65529,50.71501
1718546473,77.73122,48.19051
1718546474,81.67654,46.0365
1718546475,77.94015,48.90425
1718546476,76.98543,51.03765
1718546477,76.46763,51.61034
1718546478,79.65737,46.75273
1718546479,77.10153,46.90591
1718546480,75.93945,49.02707
1718546481,75.63019,49.6293
1718546482,82.35951,48.06611
1718546483,78.55287,50.14834
1718546484,77.22756,46.44384
1718546485,77.0335,49.75719
1718546486,81.13524,49.7617
1718546487,77.74254,50.53539
1718546488,76.21461,48.68778
1718546489,76.05412,49.98606
1718546490,77.99487,50.52407
1718546491,76.00942,48.43206
1718546492,75.48229,50.58414
1718546493,75.34775,49.1732
1718546494,75.35698,49.6129
1718546495,78.31877,50.11289
1718546496,77.22189,49.30754
1718546497,76.66011,50.50741
1718546498,81.59994,46.6567
1718546499,77.76961,50.87459
1718546500,77.30763,48.07283
1718546501,76.72761,48.80555
1718546502,79.03951,49.11844
1718546503,76.15594,46.89166
1718546504,75.65291,48.13928
1718546505,75.47077,48.19021
1718546506,75.57143,48.16391
1718546507,79.29768,49.06217
1718546508,77.93959,50.03781
1718546509,77.53617,48.0467
1718546510,81.41843,46.57894
1718546511,77.98137,50.25831
1718546512,77.08863,48.7235
1718546513,75.84715,49.21851
1718546514,75.65012,49.52606
1718546515,77.33287,50.63481
1718546516,76.64017,49.56977
1718546517,76.45111,48.97964
1718546518,76.30957,49.47752
1718546519,79.20516,48.22581
1718546520,77.69317,47.65623
1718546521,76.87321,49.15884
1718546522,76.35019,46.45672
1718546523,77.06754,49.10596
1718546524,75.98294,49.16115
1718546525,75.4111,49.08434
1718546526,75.08415,47.45434
1718546527,81.25708,49.49395
1718546528,77.90009,49.58146
1718546529,77.54116,48.91816
1718546530,76.71872,49.23491
1718546531,80.21127,50.54316
1718546532,77.0895,49.4192
1718546533,76.19401,46.17234
1718546534,75.55041,46.43449
1718546535,77.62015,50.69851
1718546536,75.92293,50.63995
1718546537,75.34593,49.70627
1718546538,75.12429,49.58396
1718546539,75.36866,47.79287
1718546540,79.04272,49.71134
1718546541,77.68432,48.8889
1718546542,77.28259,48.33592
1718546543,82.27476,47.99964
1718546544,78.75483,48.97256
1718546545,76.76653,50.9876
1718546546,76.00275,47.5823
1718546547,78.31736,45.8318
1718546548,76.05863,48.77173
1718546549,75.45204,47.77886
1718546550,75.17717,49.05566
1718546551,79.70826,48.56507
1718546552,76.66404,47.33994
1718546553,76.62384,47.82928
1718546554,76.73717,49.40919
1718546555,82.44772,49.62762
1718546556,79.24956,50.23659
1718546557,77.5164,50.78206
1718546558,76.50741,50.51296
1718546559,79.32024,48.2339
1718546560,76.72109,48.21649
1718546561,75.9118,50.05232
1718546562,75.48394,49.38436
1718546563,75.45329,49.6663
1718546564,80.92898,50.59462
1718546565,78.69548,49.0198
1718546566,77.28983,51.81764
1718546567,77.08039,50.6846
1718546568,81.01999,48.41396
1718546569,78.16409,49.19761
1718546570,76.86696,49.82713
1718546571,76.02584,48.07106
1718546572,77.70084,49.34103
1718546573,76.82055,50.18871
1718546574,76.75762,48.80644
1718546575,76.68543,49.52725
1718546576,82.49734,50.38581
1718546577,80.65145,48.47744
1718546578,80.6183,51.01042
1718546579,79.97647,48.9436
1718546580,82.30846,46.47209
1718546581,79.06055,50.76096
1718546582,77.15626,49.22721
1718546583,77.41568,49.98398
1718546584,77.67771,49.17847
1718546585,76.966,49.00065
1718546586,76.87328,50.37739
1718546587,76.68797,51.45449
1718546588,80.59502,49.06525
1718546589,77.26423,50.11543
1718546590,76.41737,50.23874
1718546591,76.0025,49.54329
1718546592,79.21684,50.07049
1718546593,76.44696,49.55165
1718546594,75.76629,49.38066
1718546595,74.97363,49.8612
1718546596,76.72178,50.43821
1718546597,75.77971,46.31782
1718546598,75.1822,48.77282
1718546599,75.35081,49.43534
1718546600,75.39819,50.62551
1718546601,78.38168,47.25275
1718546602,76.71925,50.21933
1718546603,76.23477,48.75438
1718546604,80.30983,49.40559
1718546605,77.95904,49.88122
1718546606,76.3976,48.83588
1718546607,75.17914,47.85595
1718546608,77.64721,48.44669
1718546609,76.1677,51.34949
1718546610,75.45838,50.33159
1718546611,75.31322,47.33951
1718546612,75.35615,48.18255
1718546613,77.97669,49.37065
1718546614,76.62344,50.57454
1718546615,76.22112,46.13917
1718546616,79.68096,49.80061
1718546617,77.01181,49.13016
1718546618,76.38645,49.47212
1718546619,75.52543,49.22169
1718546620,78.74233,49.28517
1718546621,76.42048,50.6201
1718546622,77.06007,49.72862
1718546623,77.13381,51.73366
1718546624,77.5138,50.34807
1718546625,79.56414,50.23941
1718546626,77.79085,48.61964
1718546627,76.3937,46.78283
1718546628,79.85953,48.31653
1718546629,76.75645,50.05343
1718546630,75.39102,46.31289
1718546631,75.14763,47.53372
1718546632,74.66673,48.77705
1718546633,77.58406,49.6922
1718546634,77.00642,47.86956
1718546635,76.82928,49.82614
1718546636,76.38325,48.84472
1718546637,79.66936,48.2589
1718546638,77.50354,49.181
1718546639,76.28269,49.4301
1718546640,75.81197,47.80049
1718546641,76.91546,49.0544
1718546642,75.66423,47.54681
1718546643,75.23656,50.52334
1718546644,75.12341,46.62717
1718546645,76.48068,49.62056
1718546646,75.38216,48.95893
1718546647,75.36621,48.22402
1718546648,75.7316,49.79151
1718546649,82.3302,45.96049
1718546650,78.20541,48.60356
1718546651,77.36616,48.13745
1718546652,77.24755,48.25667
1718546653,80.90908,46.02071
1718546654,77.16844,49.30452
1718546655,76.47109,46.64155
1718546656,76.52835,49.43482
1718546657,77.78959,49.63178
1718546658,76.12487,46.99344
1718546659,75.66643,49.51029
1718546660,76.14831,50.22477
1718546661,76.07394,49.60681
1718546662,78.46837,49.98214
1718546663,76.58912,47.99275
1718546664,76.01295,47.49159
1718546665,80.4453,48.44409
1718546666,77.51161,47.96739
1718546667,75.85839,51.25995
1718546668,75.60192,50.6278
1718546669,78.16676,50.77351
1718546670,76.77379,48.75163
1718546671,76.75749,48.85763
1718546672,76.38992,50.04031
