fps,et,screenshots_num
9,1718546747,16
19,1718546748,36
20,1718546749,37
19,1718546750,38
20,1718546751,39
20,1718546752,41
19,1718546753,39
20,1718546754,41
20,1718546755,41
18,1718546756,38
21,1718546757,38
19,1718546758,39
19,1718546759,38
20,1718546760,41
20,1718546761,37
19,1718546762,41
20,1718546763,40
20,1718546764,40
20,1718546765,41
19,1718546766,40
21,1718546767,40
19,1718546768,39
20,1718546769,38
21,1718546770,38
19,1718546771,39
19,1718546772,38
19,1718546773,39
20,1718546774,37
21,1718546775,39
19,1718546776,38
19,1718546777,38
20,1718546778,39
20,1718546779,39
19,1718546780,38
19,1718546781,40
20,1718546782,38
19,1718546783,39
20,1718546784,38
21,1718546785,38
20,1718546786,40
19,1718546787,37
20,1718546788,38
20,1718546789,38
20,1718546790,36
20,1718546791,40
20,1718546792,39
20,1718546793,36
20,1718546794,38
21,1718546795,40
18,1718546796,38
21,1718546797,38
19,1718546798,38
20,1718546799,39
19,1718546800,40
20,1718546801,41
21,1718546802,38
18,1718546803,40
19,1718546804,41
20,1718546805,38
20,1718546806,39
20,1718546807,40
19,1718546808,42
20,1718546809,39
21,1718546810,37
19,1718546811,39
19,1718546812,38
21,1718546813,41
18,1718546814,38
21,1718546815,38
19,1718546816,39
19,1718546817,39
19,1718546818,39
20,1718546819,37
20,1718546820,39
19,1718546821,37
20,1718546822,40
19,1718546823,37
20,1718546824,38
18,1718546825,39
17,1718546826,42
16,1718546827,41
22,1718546828,35
22,1718546829,36
14,1718546830,45
15,1718546831,43
17,1718546832,40
19,1718546833,39
22,1718546834,36
21,1718546835,36
20,1718546836,40
19,1718546837,37
21,1718546838,42
20,1718546839,38
20,1718546840,39
19,1718546841,39
19,1718546842,40
20,1718546843,36
20,1718546844,37
20,1718546845,41
20,1718546846,40
20,1718546847,37
19,1718546848,37
20,1718546849,42
19,1718546850,39
21,1718546851,39
19,1718546852,41
21,1718546853,36
18,1718546854,41
20,1718546855,39
20,1718546856,39
20,1718546857,40
20,1718546858,38
20,1718546859,40
21,1718546860,40
19,1718546861,38
19,1718546862,37
21,1718546863,38
20,1718546864,39
21,1718546865,39
19,1718546866,38
19,1718546867,41
19,1718546868,38
20,1718546869,38
20,1718546870,40
20,1718546871,39
20,1718546872,39
20,1718546873,39
20,1718546874,37
19,1718546875,39
20,1718546876,38
18,1718546877,40
20,1718546878,40
19,1718546879,37
20,1718546880,40
20,1718546881,35
18,1718546882,39
21,1718546883,38
19,1718546884,38
18,1718546885,42
21,1718546886,38
20,1718546887,39
19,1718546888,38
19,1718546889,37
19,1718546890,42
20,1718546891,38
19,1718546892,39
20,1718546893,40
20,1718546894,40
20,1718546895,38
19,1718546896,37
20,1718546897,41
20,1718546898,38
19,1718546899,39
20,1718546900,40
20,1718546901,39
21,1718546902,37
19,1718546903,38
20,1718546904,40
19,1718546905,39
19,1718546906,41
21,1718546907,41
17,1718546908,35
19,1718546909,35
19,1718546910,34
19,1718546911,34
20,1718546912,34
17,1718546913,24
21,1718546914,34
19,1718546915,37
19,1718546916,38
20,1718546917,41
21,1718546918,39
20,1718546919,39
19,1718546920,38
20,1718546921,40
20,1718546922,38
21,1718546923,38
20,1718546924,40
19,1718546925,38
19,1718546926,39
21,1718546927,37
19,1718546928,38
19,1718546929,38
19,1718546930,38
20,1718546931,40
20,1718546932,39
20,1718546933,38
20,1718546934,40
18,1718546935,38
20,1718546936,39
19,1718546937,37
19,1718546938,39
19,1718546939,41
20,1718546940,38
20,1718546941,37
20,1718546942,40
20,1718546943,40
20,1718546944,38
20,1718546945,38
18,1718546946,39
19,1718546947,41
20,1718546948,38
20,1718546949,39
19,1718546950,39
20,1718546951,37
19,1718546952,38
18,1718546953,38
20,1718546954,38
19,1718546955,37
20,1718546956,38
20,1718546957,38
20,1718546958,39
20,1718546959,37
19,1718546960,38
20,1718546961,36
20,1718546962,38
20,1718546963,36
20,1718546964,38
19,1718546965,37
18,1718546966,37
20,1718546967,38
21,1718546968,38
20,1718546969,39
19,1718546970,40
18,1718546971,42
20,1718546972,37
21,1718546973,40
19,1718546974,39
19,1718546975,40
19,1718546976,39
19,1718546977,38
20,1718546978,38
19,1718546979,41
20,1718546980,40
20,1718546981,39
19,1718546982,39
19,1718546983,38
19,1718546984,40
19,1718546985,38
19,1718546986,40
20,1718546987,38
19,1718546988,40
