et,brisque,piqe
1718547065,45.3084,36.53229
1718547066,45.33163,36.68473
1718547067,44.94753,36.20811
1718547068,44.97109,36.11112
1718547069,44.66924,31.72924
1718547070,42.38661,29.73264
1718547071,42.56461,30.58844
1718547072,41.17456,28.68417
1718547073,41.24413,29.77666
1718547074,41.10241,29.01279
1718547075,41.02866,30.11144
1718547076,41.19708,29.02796
1718547077,41.17021,31.37616
1718547078,41.0415,29.84305
1718547079,42.98517,31.75362
1718547080,41.89027,30.5428
1718547081,42.38268,31.61267
1718547082,42.36078,31.95507
1718547083,48.16722,39.85366
1718547084,44.24563,38.08848
1718547085,44.2369,37.51961
1718547086,43.83348,38.55892
1718547087,43.33226,38.81404
1718547088,43.35425,38.70057
1718547089,45.5388,32.56105
1718547090,45.81858,33.68009
1718547091,49.50997,34.05981
1718547092,46.44342,38.37491
1718547093,45.01202,37.82243
1718547094,44.18442,37.79488
1718547095,43.75749,38.84536
1718547096,44.40283,38.18863
1718547097,44.65758,31.92752
1718547098,42.45821,30.92711
1718547099,42.33193,29.86645
1718547100,41.33819,29.7484
1718547101,41.12452,28.86694
1718547102,40.60097,30.57536
1718547103,40.81672,28.53063
1718547104,40.80067,28.58938
1718547105,46.98706,33.12255
1718547106,43.81844,32.13675
1718547107,46.19907,32.61735
1718547108,43.52299,32.09078
1718547109,47.34523,38.5578
1718547110,45.47709,37.65084
1718547111,45.06964,37.54394
1718547112,44.95484,37.26974
1718547113,44.70615,38.31865
1718547114,44.6177,37.23909
1718547115,43.44337,31.83744
1718547116,41.73721,31.03145
1718547117,42.10127,28.27777
1718547118,41.76952,30.67657
1718547119,41.5169,29.67531
1718547120,41.3023,30.10252
1718547121,41.03672,30.88736
1718547122,45.66804,32.66033
1718547123,48.0955,32.8131
1718547124,45.73451,36.73441
1718547125,44.49791,38.14256
1718547126,44.24918,36.89424
1718547127,44.69092,37.03268
1718547128,43.98134,36.26522
1718547129,47.27914,33.04611
1718547130,45.22967,37.05888
1718547131,45.06807,36.41429
1718547132,44.62131,36.57455
1718547133,44.27749,37.17847
1718547134,44.35119,36.51841
1718547135,43.22971,31.86031
1718547136,43.03396,31.64293
1718547137,41.27691,30.7906
1718547138,41.69456,31.05866
1718547139,43.11182,30.73985
1718547140,47.78577,33.95349
1718547141,45.56333,38.35538
1718547142,44.4651,37.0063
1718547143,44.15626,37.33966
1718547144,43.85209,35.66286
1718547145,43.45056,36.40807
1718547146,44.25105,33.12927
1718547147,46.06906,31.97487
1718547148,45.07265,31.642
1718547149,49.24217,38.65052
1718547150,46.03931,37.91613
1718547151,47.82961,38.39175
1718547152,45.91021,37.93624
