et,brisque
1718547065,45.3084
1718547066,45.33163
1718547067,44.94753
1718547068,44.97109
1718547069,44.66924
1718547070,42.38661
1718547071,42.56461
1718547072,41.17456
1718547073,41.24413
1718547074,41.10241
1718547075,41.02866
1718547076,41.19708
1718547077,41.17021
1718547078,41.0415
1718547079,42.98517
1718547080,41.89027
1718547081,42.38268
1718547082,42.36078
1718547083,48.16722
1718547084,44.24563
1718547085,44.2369
1718547086,43.83348
1718547087,43.33226
1718547088,43.35425
1718547089,45.5388
1718547090,45.81858
1718547091,49.50997
1718547092,46.44342
1718547093,45.01202
1718547094,44.18442
1718547095,43.75749
1718547096,44.40283
1718547097,44.65758
1718547098,42.45821
1718547099,42.33193
1718547100,41.33819
1718547101,41.12452
1718547102,40.60097
1718547103,40.81672
1718547104,40.80067
1718547105,46.98706
1718547106,43.81844
1718547107,46.19907
1718547108,43.52299
1718547109,47.34523
1718547110,45.47709
1718547111,45.06964
1718547112,44.95484
1718547113,44.70615
1718547114,44.6177
1718547115,43.44337
1718547116,41.73721
1718547117,42.10127
1718547118,41.76952
1718547119,41.5169
1718547120,41.3023
1718547121,41.03672
1718547122,45.66804
1718547123,48.0955
1718547124,45.73451
1718547125,44.49791
1718547126,44.24918
1718547127,44.69092
1718547128,43.98134
1718547129,47.27914
1718547130,45.22967
1718547131,45.06807
1718547132,44.62131
1718547133,44.27749
1718547134,44.35119
1718547135,43.22971
1718547136,43.03396
1718547137,41.27691
1718547138,41.69456
1718547139,43.11182
1718547140,47.78577
1718547141,45.56333
1718547142,44.4651
1718547143,44.15626
1718547144,43.85209
1718547145,43.45056
1718547146,44.25105
1718547147,46.06906
1718547148,45.07265
1718547149,49.24217
1718547150,46.03931
1718547151,47.82961
1718547152,45.91021
1718547153,46.83475
1718547154,47.60041
1718547155,49.64129
1718547156,47.29123
1718547157,47.13845
1718547158,47.07085
1718547159,47.02091
1718547160,46.49838
1718547161,46.37532
1718547162,44.59402
1718547163,43.27394
1718547164,42.47963
1718547165,42.21373
1718547166,42.29675
1718547167,42.35859
1718547168,42.20234
1718547169,42.23495
1718547170,44.27122
1718547171,46.52388
1718547172,46.39721
1718547173,44.98813
1718547174,45.23427
1718547175,44.55762
1718547176,44.86408
1718547177,46.02517
1718547178,45.27283
1718547179,45.28445
1718547180,45.32772
1718547181,45.23703
1718547182,48.57318
1718547183,47.37821
1718547184,45.48423
1718547185,45.37849
1718547186,44.94316
1718547187,44.98795
1718547188,47.07719
1718547189,46.05205
1718547190,46.00103
1718547191,46.2342
1718547192,45.52876
1718547193,47.86061
1718547194,48.5723
1718547195,46.4383
1718547196,43.79805
1718547197,46.37726
1718547198,45.65796
1718547199,45.21008
1718547200,45.21485
1718547201,44.76093
1718547202,44.71432
1718547203,43.46978
1718547204,43.18497
1718547205,43.15904
1718547206,47.7198
1718547207,44.99316
1718547208,48.53258
1718547209,45.58905
1718547210,45.17475
1718547211,44.72759
1718547212,44.34254
1718547213,48.04721
1718547214,46.0148
1718547215,45.47604
1718547216,44.78902
1718547217,42.89806
1718547218,44.55559
1718547219,42.51804
1718547220,43.5844
1718547221,48.61414
1718547222,47.17802
1718547223,46.08299
1718547224,45.5844
1718547225,45.46004
1718547226,45.25908
1718547227,45.59723
1718547228,47.06052
1718547229,45.08409
1718547230,44.23302
1718547231,44.34407
1718547232,44.81214
1718547233,45.11116
1718547234,48.51928
1718547235,44.44247
1718547236,46.45578
1718547237,46.03416
1718547238,45.35367
1718547239,45.18769
1718547240,44.96336
1718547241,44.74961
1718547242,43.90921
1718547243,43.30136
1718547244,44.89719
1718547245,44.22685
1718547246,44.38948
1718547247,44.41646
1718547248,49.72717
1718547249,46.12386
1718547250,45.64929
1718547251,45.45572
1718547252,45.44926
1718547253,45.15873
1718547254,43.85019
1718547255,42.84356
1718547256,40.93828
1718547257,41.86061
1718547258,39.8489
1718547259,44.47762
1718547260,45.77786
1718547261,44.69704
1718547262,44.93034
1718547263,44.02112
1718547264,44.03711
1718547265,43.90366
1718547266,45.72365
1718547267,44.17379
1718547268,44.06438
1718547269,43.57139
1718547270,43.51877
1718547271,43.21054
1718547272,44.26322
1718547273,43.30469
1718547274,42.97366
1718547275,43.17508
1718547276,43.06252
1718547277,42.92936
1718547278,41.73078
1718547279,42.17355
1718547280,45.67828
1718547281,47.22302
1718547282,45.74593
1718547283,45.47695
1718547284,45.64824
1718547285,45.46357
1718547286,44.36209
1718547287,44.47286
1718547288,47.03566
1718547289,45.01263
1718547290,45.0187
1718547291,44.89838
1718547292,44.46866
1718547293,44.47554
1718547294,44.55145
1718547295,45.49247
1718547296,44.80557
1718547297,44.52346
1718547298,44.52798
1718547299,44.40927
1718547300,44.23673
1718547301,44.02204
1718547302,42.89418
1718547303,43.05676
1718547304,42.77497
1718547305,45.26404
1718547306,44.81212
