fps,et,screenshots_num
5,1719155487,11
19,1719155488,39
20,1719155489,43
19,1719155490,43
20,1719155491,43
16,1719155492,45
7,1719155493,54
1,1719155494,58
25,1719155495,36
21,1719155496,46
20,1719155497,46
19,1719155498,45
20,1719155499,46
20,1719155500,46
20,1719155501,44
18,1719155502,48
19,1719155503,46
21,1719155504,47
20,1719155505,42
20,1719155506,47
14,1719155507,49
13,1719155508,53
13,1719155509,51
20,1719155510,43
17,1719155511,49
17,1719155512,46
16,1719155513,48
21,1719155514,44
23,1719155515,47
22,1719155516,45
22,1719155517,45
20,1719155518,47
20,1719155519,45
20,1719155520,44
21,1719155521,37
20,1719155522,43
20,1719155523,46
19,1719155524,42
19,1719155525,42
20,1719155526,44
20,1719155527,43
20,1719155528,43
20,1719155529,46
19,1719155530,46
21,1719155531,46
19,1719155532,45
20,1719155533,45
19,1719155534,44
21,1719155535,45
20,1719155536,41
19,1719155537,44
20,1719155538,44
20,1719155539,42
21,1719155540,42
19,1719155541,46
20,1719155542,42
18,1719155543,45
20,1719155544,43
20,1719155545,46
19,1719155546,44
19,1719155547,44
20,1719155548,46
19,1719155549,46
20,1719155550,40
20,1719155551,47
20,1719155552,45
11,1719155553,49
2,1719155554,59
19,1719155555,39
21,1719155556,40
20,1719155557,40
21,1719155558,38
19,1719155559,45
20,1719155560,43
20,1719155561,44
19,1719155562,43
18,1719155563,45
21,1719155564,47
19,1719155565,45
21,1719155566,44
19,1719155567,45
19,1719155568,43
15,1719155569,47
15,1719155570,50
10,1719155571,51
24,1719155572,34
18,1719155573,44
18,1719155574,46
22,1719155575,48
21,1719155576,46
21,1719155577,41
20,1719155578,44
19,1719155579,42
20,1719155580,43
19,1719155581,38
19,1719155582,43
20,1719155583,44
17,1719155584,44
15,1719155585,46
21,1719155586,48
21,1719155587,44
20,1719155588,45
22,1719155589,45
21,1719155590,44
20,1719155591,46
19,1719155592,44
20,1719155593,45
20,1719155594,45
19,1719155595,43
20,1719155596,44
20,1719155597,48
18,1719155598,44
21,1719155599,46
20,1719155600,45
19,1719155601,46
20,1719155602,43
20,1719155603,49
19,1719155604,44
19,1719155605,46
20,1719155606,44
19,1719155607,47
20,1719155608,46
20,1719155609,46
19,1719155610,43
19,1719155611,43
20,1719155612,43
19,1719155613,45
20,1719155614,43
19,1719155615,42
20,1719155616,46
19,1719155617,44
20,1719155618,44
21,1719155619,43
19,1719155620,41
20,1719155621,43
20,1719155622,44
20,1719155623,45
19,1719155624,43
20,1719155625,43
19,1719155626,41
20,1719155627,44
20,1719155628,42
20,1719155629,44
19,1719155630,45
19,1719155631,45
20,1719155632,45
19,1719155633,46
11,1719155634,47
1,1719155635,57
18,1719155636,41
22,1719155637,40
21,1719155638,46
18,1719155639,43
19,1719155640,45
21,1719155641,44
19,1719155642,43
17,1719155643,46
20,1719155644,42
19,1719155645,42
19,1719155646,45
19,1719155647,41
20,1719155648,41
20,1719155649,46
19,1719155650,47
19,1719155651,43
19,1719155652,45
19,1719155653,46
20,1719155654,48
20,1719155655,44
19,1719155656,44
20,1719155657,41
20,1719155658,46
20,1719155659,48
20,1719155660,44
21,1719155661,44
18,1719155662,44
20,1719155663,46
20,1719155664,44
20,1719155665,45
20,1719155666,44
19,1719155667,44
21,1719155668,43
20,1719155669,42
20,1719155670,44
19,1719155671,45
20,1719155672,49
19,1719155673,44
20,1719155674,45
20,1719155675,43
20,1719155676,42
20,1719155677,45
19,1719155678,45
19,1719155679,44
20,1719155680,46
20,1719155681,43
20,1719155682,43
19,1719155683,47
19,1719155684,48
19,1719155685,42
21,1719155686,44
19,1719155687,46
19,1719155688,44
20,1719155689,45
21,1719155690,49
21,1719155691,45
19,1719155692,45
21,1719155693,41
19,1719155694,43
20,1719155695,42
19,1719155696,44
20,1719155697,46
20,1719155698,46
20,1719155699,44
20,1719155700,42
20,1719155701,40
19,1719155702,42
20,1719155703,41
20,1719155704,46
19,1719155705,42
20,1719155706,44
19,1719155707,45
20,1719155708,44
19,1719155709,44
19,1719155710,45
20,1719155711,43
20,1719155712,42
20,1719155713,42
20,1719155714,43
20,1719155715,44
19,1719155716,40
20,1719155717,47
21,1719155718,42
19,1719155719,42
19,1719155720,42
18,1719155721,47
11,1719155722,48
1,1719155723,57
22,1719155724,38
21,1719155725,35
19,1719155726,40
20,1719155727,39
18,1719155728,46
