et,brisque,piqe
1719155487,49.62587,30.71446
1719155488,50.0437,30.11482
1719155489,49.21574,30.31701
1719155490,50.2553,31.34144
1719155491,49.73472,31.80985
1719155492,50.38587,32.20252
1719155493,51.2896,32.57478
1719155494,51.23683,32.78502
1719155495,56.7346,42.19865
1719155496,55.83439,42.30745
1719155497,55.7561,42.34992
1719155498,55.53435,41.55374
1719155499,55.1605,41.53344
1719155500,54.57908,41.50155
1719155501,54.28609,41.42457
1719155502,58.0544,37.38316
1719155503,54.84885,34.65511
1719155504,54.19405,32.50197
1719155505,54.01366,34.38419
1719155506,52.82835,33.29971
1719155507,51.58811,33.07857
1719155508,51.69661,31.9391
1719155509,55.21282,41.63826
1719155510,53.74923,41.62748
1719155511,53.37464,41.74559
1719155512,52.80396,39.30623
1719155513,53.02505,40.34937
1719155514,52.90526,39.70181
1719155515,53.00465,40.01108
1719155516,52.65973,39.90779
1719155517,52.64745,40.38326
1719155518,55.95574,35.21395
1719155519,55.5947,35.56324
1719155520,54.68587,34.14856
1719155521,54.35091,33.70433
1719155522,52.90904,33.52101
1719155523,52.60631,32.97047
1719155524,52.48943,33.1712
1719155525,52.10307,32.43329
1719155526,51.39485,31.48406
1719155527,50.94621,31.8789
1719155528,50.48498,31.31432
1719155529,50.75526,30.11419
1719155530,50.50144,32.22607
1719155531,51.84063,32.63236
1719155532,50.92081,32.25586
1719155533,50.7898,32.9048
1719155534,50.61938,32.47798
1719155535,50.94167,33.03562
1719155536,50.7431,32.62278
1719155537,50.5274,31.19895
1719155538,51.09302,32.53222
1719155539,50.98143,31.5968
1719155540,50.80872,31.02451
1719155541,50.55784,30.70538
1719155542,50.21927,31.11528
1719155543,53.49138,35.38398
1719155544,52.10396,33.76662
1719155545,55.51939,35.0083
1719155546,54.97901,33.38053
1719155547,53.82525,32.74184
1719155548,54.27885,34.62528
1719155549,52.62807,33.53528
1719155550,51.4246,33.57026
1719155551,53.026,33.94276
1719155552,54.05379,34.53479
1719155553,53.32226,34.95221
1719155554,52.9511,34.09409
1719155555,57.57053,44.77763
1719155556,55.83953,42.08063
1719155557,55.91778,43.09759
1719155558,56.01712,43.00287
1719155559,55.54141,43.84084
1719155560,58.20655,43.20759
1719155561,57.35438,41.8978
1719155562,56.58881,41.24466
1719155563,58.58702,36.37679
1719155564,57.1814,35.61694
1719155565,56.514,34.31524
1719155566,56.36324,35.19344
1719155567,55.99954,35.3133
1719155568,55.78019,35.71742
1719155569,56.1175,36.27896
1719155570,55.6926,33.44505
1719155571,58.15477,42.47052
1719155572,57.20816,42.70095
1719155573,56.74143,41.7501
1719155574,56.57272,42.61175
1719155575,56.46581,41.55574
1719155576,56.62025,41.77439
1719155577,56.29145,40.89985
1719155578,56.44359,42.79819
1719155579,60.02786,37.57301
1719155580,58.42009,35.86145
1719155581,56.74148,34.93839
1719155582,55.92672,34.3502
1719155583,54.14278,31.71726
1719155584,54.68007,33.30017
1719155585,51.87604,32.5609
1719155586,55.45464,42.42456
1719155587,58.27594,41.2083
1719155588,56.86103,42.40472
1719155589,56.04334,42.42532
1719155590,58.16175,42.73477
1719155591,55.10214,42.23987
1719155592,57.13826,37.17559
1719155593,60.34111,37.59051
1719155594,59.175,37.34867
1719155595,57.49443,34.33435
1719155596,55.93434,34.86463
1719155597,55.15412,34.04635
1719155598,54.69087,34.53186
1719155599,53.6553,33.71133
1719155600,53.84199,33.74321
1719155601,53.73014,34.03058
1719155602,53.3627,31.94273
1719155603,52.82262,31.24035
1719155604,52.79215,33.11545
1719155605,52.60193,33.33552
1719155606,52.00075,31.64526
1719155607,52.65099,30.9115
1719155608,52.2458,30.79699
1719155609,52.17297,32.35711
1719155610,52.21236,31.39154
1719155611,52.93638,32.00128
1719155612,52.94192,30.8935
1719155613,53.22828,31.38829
1719155614,54.12463,32.57917
1719155615,53.16895,32.63292
1719155616,52.73216,31.08934
1719155617,53.03885,32.24162
1719155618,52.81165,31.86833
1719155619,53.16939,31.19726
1719155620,53.45715,32.67201
1719155621,53.0951,31.86457
1719155622,52.52355,31.86879
1719155623,52.04467,31.12766
1719155624,52.26203,31.44072
1719155625,53.25236,33.16151
1719155626,52.01878,30.88693
1719155627,52.48837,32.27883
1719155628,51.95267,31.74239
1719155629,52.38894,31.64749
1719155630,52.14199,29.85611
1719155631,53.22735,32.01918
1719155632,52.21287,32.31948
1719155633,52.42211,33.53962
1719155634,53.6173,32.69551
1719155635,54.34188,33.10531
1719155636,58.19523,42.36512
1719155637,56.71477,41.1022
1719155638,55.91334,40.7736
1719155639,55.67123,40.83805
1719155640,55.19367,42.04772
1719155641,54.86432,41.30872
1719155642,55.24699,39.82137
