fps,et,screenshots_num
16,1719220524,30
21,1719220525,37
19,1719220526,42
19,1719220527,39
20,1719220528,43
20,1719220529,48
20,1719220530,44
20,1719220531,43
20,1719220532,42
20,1719220533,41
20,1719220534,45
12,1719220535,48
8,1719220536,51
25,1719220537,50
18,1719220538,51
16,1719220539,47
16,1719220540,44
17,1719220541,43
21,1719220542,40
20,1719220543,45
15,1719220544,47
20,1719220545,44
20,1719220546,39
19,1719220547,43
20,1719220548,47
20,1719220549,44
21,1719220550,44
14,1719220551,48
9,1719220552,51
17,1719220553,42
22,1719220554,39
20,1719220555,45
20,1719220556,41
19,1719220557,45
18,1719220558,44
19,1719220559,44
20,1719220560,44
20,1719220561,45
18,1719220562,44
19,1719220563,42
20,1719220564,43
20,1719220565,41
18,1719220566,46
14,1719220567,49
5,1719220568,54
23,1719220569,42
19,1719220570,43
21,1719220571,44
20,1719220572,44
18,1719220573,46
20,1719220574,42
20,1719220575,43
20,1719220576,42
18,1719220577,40
20,1719220578,43
21,1719220579,44
19,1719220580,43
19,1719220581,42
21,1719220582,41
19,1719220583,43
21,1719220584,43
19,1719220585,46
20,1719220586,43
20,1719220587,40
20,1719220588,42
18,1719220589,41
19,1719220590,47
20,1719220591,44
21,1719220592,41
19,1719220593,43
20,1719220594,43
19,1719220595,40
20,1719220596,42
21,1719220597,43
20,1719220598,43
20,1719220599,45
20,1719220600,42
18,1719220601,44
21,1719220602,44
20,1719220603,43
19,1719220604,39
20,1719220605,42
20,1719220606,43
18,1719220607,45
20,1719220608,42
20,1719220609,44
20,1719220610,44
20,1719220611,42
20,1719220612,43
18,1719220613,46
21,1719220614,46
20,1719220615,41
18,1719220616,42
15,1719220617,45
6,1719220618,53
23,1719220619,39
21,1719220620,50
19,1719220621,43
21,1719220622,44
20,1719220623,47
16,1719220624,47
21,1719220625,41
18,1719220626,43
21,1719220627,41
19,1719220628,41
18,1719220629,43
20,1719220630,43
20,1719220631,42
20,1719220632,42
20,1719220633,41
20,1719220634,41
19,1719220635,41
19,1719220636,47
21,1719220637,43
20,1719220638,41
20,1719220639,43
19,1719220640,41
21,1719220641,41
20,1719220642,41
20,1719220643,42
19,1719220644,43
21,1719220645,43
19,1719220646,45
20,1719220647,40
18,1719220648,45
20,1719220649,42
21,1719220650,45
20,1719220651,46
20,1719220652,41
20,1719220653,43
19,1719220654,40
21,1719220655,42
18,1719220656,46
20,1719220657,44
20,1719220658,41
20,1719220659,39
20,1719220660,45
19,1719220661,43
19,1719220662,47
20,1719220663,43
20,1719220664,44
20,1719220665,44
20,1719220666,44
20,1719220667,45
20,1719220668,39
20,1719220669,47
20,1719220670,41
19,1719220671,38
21,1719220672,38
20,1719220673,43
20,1719220674,42
20,1719220675,43
19,1719220676,43
21,1719220677,42
19,1719220678,41
18,1719220679,44
19,1719220680,45
20,1719220681,41
20,1719220682,43
20,1719220683,42
20,1719220684,43
19,1719220685,42
21,1719220686,43
20,1719220687,43
19,1719220688,41
19,1719220689,41
20,1719220690,46
18,1719220691,43
21,1719220692,45
20,1719220693,41
20,1719220694,43
20,1719220695,41
19,1719220696,40
20,1719220697,42
20,1719220698,38
18,1719220699,42
21,1719220700,42
19,1719220701,36
20,1719220702,45
20,1719220703,39
20,1719220704,44
20,1719220705,40
20,1719220706,41
20,1719220707,46
20,1719220708,41
19,1719220709,44
19,1719220710,44
19,1719220711,46
20,1719220712,42
20,1719220713,41
19,1719220714,45
20,1719220715,45
19,1719220716,43
19,1719220717,41
19,1719220718,42
21,1719220719,43
20,1719220720,43
20,1719220721,43
20,1719220722,41
19,1719220723,43
19,1719220724,43
20,1719220725,40
20,1719220726,45
20,1719220727,40
20,1719220728,43
20,1719220729,41
20,1719220730,45
19,1719220731,39
20,1719220732,40
20,1719220733,44
21,1719220734,42
20,1719220735,40
20,1719220736,40
20,1719220737,46
18,1719220738,45
20,1719220739,45
20,1719220740,44
20,1719220741,39
20,1719220742,43
19,1719220743,45
20,1719220744,42
20,1719220745,41
20,1719220746,43
20,1719220747,42
20,1719220748,46
19,1719220749,40
18,1719220750,39
19,1719220751,43
21,1719220752,44
20,1719220753,42
18,1719220754,43
21,1719220755,41
18,1719220756,43
18,1719220757,47
20,1719220758,40
18,1719220759,44
21,1719220760,41
22,1719220761,40
21,1719220762,46
19,1719220763,42
20,1719220764,42
20,1719220765,47
