et,brisque,piqe
1719220524,42.63167,24.56498
1719220525,42.38435,25.41546
1719220526,43.05864,24.68072
1719220527,42.58833,25.34652
1719220528,42.99315,26.80959
1719220529,44.19457,26.86327
1719220530,48.7103,28.96788
1719220531,44.94958,26.40876
1719220532,45.21225,26.38202
1719220533,44.8291,23.40829
1719220534,45.01525,24.75319
1719220535,46.92185,25.08697
1719220536,45.87145,26.52276
1719220537,50.34361,37.91746
1719220538,50.17606,35.97662
1719220539,49.72629,36.17762
1719220540,49.13068,34.75992
1719220541,48.7407,35.88283
1719220542,47.13695,35.33317
1719220543,49.59064,36.98561
1719220544,50.88917,30.37331
1719220545,47.26815,29.5742
1719220546,48.12032,25.87267
1719220547,48.2601,26.62676
1719220548,47.15444,26.33001
1719220549,46.14978,25.88254
1719220550,46.88285,26.33033
1719220551,46.33654,24.52558
1719220552,44.85518,24.54201
1719220553,50.01367,36.9778
1719220554,48.99195,35.35613
1719220555,48.57657,36.10486
1719220556,49.36909,35.03144
1719220557,49.49645,34.84622
1719220558,48.96879,35.44291
1719220559,48.79276,28.40155
1719220560,48.41091,27.19881
1719220561,48.0738,27.44529
1719220562,47.32215,26.15059
1719220563,46.89883,26.04834
1719220564,47.16729,26.56251
1719220565,46.3133,27.14536
1719220566,46.3586,27.20087
1719220567,45.81412,25.22996
1719220568,45.12035,24.90399
1719220569,51.14626,36.24264
1719220570,50.38275,36.58268
1719220571,50.50107,36.39738
1719220572,49.98431,35.99509
1719220573,50.0079,36.34539
1719220574,51.40078,30.68926
1719220575,46.28743,28.08953
1719220576,45.83081,27.03043
1719220577,44.64194,25.7068
1719220578,44.83233,26.09589
1719220579,44.05327,26.22178
1719220580,43.7986,24.52405
1719220581,43.54232,26.36809
1719220582,43.37778,24.28174
1719220583,48.1732,27.9662
1719220584,45.45478,28.29634
1719220585,43.12376,27.11527
1719220586,42.38119,28.24719
1719220587,40.29613,25.48109
1719220588,38.99825,24.95403
1719220589,38.80799,26.92476
1719220590,40.04889,26.62192
1719220591,40.62146,25.21786
1719220592,40.74095,26.42035
1719220593,40.95042,27.98418
1719220594,40.93037,26.04412
1719220595,41.08286,25.12586
1719220596,41.02959,24.87423
1719220597,41.06117,23.0872
1719220598,41.02124,24.63295
1719220599,41.8031,24.35528
1719220600,41.83302,25.30424
1719220601,41.89002,23.99719
1719220602,41.62825,24.22836
1719220603,41.16114,23.9163
1719220604,41.6363,25.01738
1719220605,41.68255,23.508
1719220606,41.46705,23.18675
1719220607,41.64639,26.39907
1719220608,40.2815,23.70261
1719220609,41.14427,24.1177
1719220610,46.91502,29.1968
1719220611,46.19788,26.75162
1719220612,44.69397,26.14941
