et,brisque,piqe
1719227135,43.99532,27.3685
1719227136,43.89997,26.50395
1719227137,44.83974,25.9765
1719227138,44.00145,25.28948
1719227139,43.31655,23.80581
1719227140,43.34498,24.03025
1719227141,43.033,24.57732
1719227142,43.34982,26.04653
1719227143,42.76344,26.0917
1719227144,43.4217,24.56745
1719227145,43.67676,25.9709
1719227146,43.18223,25.37258
1719227147,42.8652,24.63951
1719227148,42.91447,24.41722
1719227149,42.77681,24.88318
1719227150,43.26058,26.08522
1719227151,42.56838,24.2988
1719227152,43.35294,24.5315
1719227153,42.78653,23.85714
1719227154,43.17715,24.50837
1719227155,43.19417,25.02652
1719227156,43.38377,24.35335
1719227157,43.50187,25.2922
1719227158,43.31441,24.58062
1719227159,43.6833,23.94533
1719227160,43.06666,24.2756
1719227161,43.57986,25.25559
1719227162,43.84774,25.08935
1719227163,42.89476,24.95209
1719227164,43.00942,27.62796
1719227165,43.00809,25.67322
1719227166,43.5245,25.24802
1719227167,43.10445,25.35223
1719227168,43.63041,25.54307
1719227169,43.9066,24.85276
1719227170,43.80891,26.54536
1719227171,43.49965,26.0327
1719227172,43.35404,26.04011
1719227173,43.16609,26.17324
1719227174,43.65383,27.60584
1719227175,74.7583,56.04661
1719227176,71.6631,54.39538
1719227177,70.97844,55.78411
1719227178,70.77321,55.39201
1719227179,70.37849,57.21714
1719227180,70.2844,56.96399
1719227181,70.07776,57.69497
1719227182,70.05099,55.45183
1719227183,70.11089,56.17071
1719227184,69.90921,56.44601
1719227185,69.80597,56.50044
1719227186,69.93327,56.19927
1719227187,49.93593,37.56225
1719227188,49.48776,36.12734
1719227189,48.54554,36.59288
1719227190,48.94231,35.56897
1719227191,49.16393,36.36469
1719227192,48.52324,36.20983
1719227193,48.51122,35.85795
1719227194,48.37592,36.36074
1719227195,47.99323,34.57078
1719227196,47.03656,28.35442
1719227197,46.02965,27.32102
1719227198,45.02499,26.47869
1719227199,44.93544,24.55308
1719227200,44.87467,25.6805
1719227201,44.16777,24.84597
1719227202,44.14954,25.60792
1719227203,43.20437,24.48316
1719227204,42.95998,24.70653
1719227205,42.78351,24.2872
1719227206,43.28465,24.42561
1719227207,43.19816,24.77956
1719227208,43.19165,24.45874
1719227209,42.75375,24.1428
1719227210,43.55535,23.72793
1719227211,43.52971,26.36818
1719227212,42.90211,24.27905
1719227213,43.6,24.89008
1719227214,43.47216,24.43991
1719227215,42.72772,24.73187
1719227216,43.00844,24.93275
1719227217,42.92166,23.51988
1719227218,42.78349,24.88305
1719227219,42.96073,23.64572
1719227220,43.49489,24.47666
1719227221,43.1463,24.66849
1719227222,43.48855,22.82486
1719227223,42.81425,25.54028
1719227224,43.04089,24.50162
1719227225,43.04013,24.93767
1719227226,43.49376,23.11783
1719227227,43.59511,26.12938
1719227228,43.20308,24.63524
1719227229,43.2116,25.41726
1719227230,42.96591,26.34037
1719227231,43.50777,24.82526
1719227232,75.34427,53.70614
1719227233,72.47043,56.50228
1719227234,70.96301,56.17875
1719227235,70.44226,55.91059
1719227236,70.34067,55.69749
1719227237,69.9519,57.48763
1719227238,69.95354,56.38563
1719227239,69.98508,55.78698
1719227240,69.77508,55.9882
1719227241,70.05276,55.34308
1719227242,69.9727,57.24028
1719227243,70.20691,54.09227
1719227244,70.28688,56.54306
1719227245,69.70009,56.8884
1719227246,69.50688,55.34681
1719227247,69.61108,54.12428
1719227248,69.38306,55.257
1719227249,69.46032,55.0823
1719227250,69.17874,54.15891
1719227251,69.06668,55.86484
1719227252,69.04855,55.33629
1719227253,68.89366,57.27523
1719227254,69.00786,56.65706
1719227255,68.82148,55.86612
1719227256,68.8158,55.97129
1719227257,68.91194,55.13284
1719227258,68.76948,54.51591
1719227259,50.08037,39.50568
1719227260,48.6372,36.44254
1719227261,48.77096,36.90861
1719227262,48.7748,36.45485
1719227263,49.02147,35.69415
1719227264,48.6517,36.20874
1719227265,48.45551,36.5726
1719227266,48.36814,36.78201
1719227267,48.29523,35.81843
1719227268,48.1063,37.05816
1719227269,48.43741,35.98142
1719227270,48.36793,35.27938
1719227271,48.22361,35.46467
1719227272,48.62524,36.39676
1719227273,48.83478,34.85509
1719227274,48.35808,35.61842
1719227275,48.0043,36.2308
1719227276,48.63776,35.50795
1719227277,47.92279,36.39053
1719227278,48.22877,35.59521
1719227279,47.63643,35.50893
1719227280,48.53103,35.33257
1719227281,48.11148,35.96254
1719227282,48.03962,36.09915
1719227283,48.18702,35.21084
1719227284,47.9044,35.94383
1719227285,47.93142,35.47364
1719227286,47.9586,36.31494
1719227287,47.9287,35.42652
1719227288,48.17933,35.92028
1719227289,48.04986,36.23411
1719227290,48.21573,36.1328
1719227291,47.99174,35.21453
1719227292,48.17173,35.93158
1719227293,47.79972,36.51989
1719227294,48.05728,35.13334
1719227295,48.35733,35.83545
1719227296,47.76795,36.97733
1719227297,48.15871,34.8403
1719227298,48.0956,36.99369
1719227299,48.29201,36.77298
1719227300,47.92692,35.96443
1719227301,48.12281,35.02737
1719227302,47.52277,36.50465
1719227303,48.09152,35.97748
1719227304,47.76718,35.5946
1719227305,48.11856,35.45053
1719227306,47.93484,34.78446
1719227307,47.77687,36.12581
1719227308,47.94698,36.90226
1719227309,47.82288,35.44261
1719227310,47.57978,35.10364
1719227311,47.63485,36.70469
1719227312,47.85627,36.10617
1719227313,47.95107,36.28374
1719227314,48.42271,36.37242
1719227315,48.2721,36.05292
1719227316,47.70253,35.49617
1719227317,47.64042,34.85343
1719227318,47.89131,36.31534
1719227319,49.85399,37.81072
1719227320,48.70025,36.55392
1719227321,48.48003,36.1029
1719227322,48.25392,36.53642
1719227323,48.37151,35.75989
1719227324,47.8686,35.53161
1719227325,48.16065,34.79432
1719227326,47.83858,34.96916
1719227327,47.78018,35.61725
1719227328,47.95846,36.04362
1719227329,47.86585,34.25651
1719227330,47.9502,35.41196
1719227331,47.61179,35.30196
1719227332,47.94605,35.93726
1719227333,47.44834,36.5386
1719227334,47.41882,35.65375
1719227335,48.16734,35.15822
1719227336,47.99523,35.65654
1719227337,47.85726,35.90822
1719227338,47.60698,35.78609
1719227339,47.68813,35.14241
1719227340,48.07863,35.04779
1719227341,47.82176,36.36228
1719227342,47.5979,35.73676
1719227343,47.45273,35.8358
1719227344,47.0377,35.45573
1719227345,47.41858,34.69873
1719227346,47.39617,34.75973
1719227347,47.30845,34.54573
1719227348,47.47384,35.40445
1719227349,47.21832,34.86382
1719227350,47.68028,35.66646
1719227351,47.81356,35.85341
1719227352,47.81612,36.60501
1719227353,47.85456,36.04128
1719227354,47.30997,35.23696
1719227355,47.72156,34.80459
1719227356,47.97008,36.44446
1719227357,47.57061,34.98747
1719227358,47.96355,35.25179
1719227359,47.62785,35.78117
1719227360,47.52526,35.64319
1719227361,47.64115,34.98616
1719227362,47.48282,36.16722
1719227363,47.36041,35.58732
1719227364,47.77118,35.4575
1719227365,47.56524,35.32864
1719227366,48.21543,37.46225
1719227367,47.99134,35.22804
1719227368,47.52272,37.23032
1719227369,47.07337,36.5719
1719227370,47.13205,35.68247
1719227371,46.98917,36.55805
1719227372,47.27225,35.55128
1719227373,47.07124,35.68375
1719227374,47.21622,35.97225
1719227375,47.14123,33.71852
1719227376,47.60152,35.69937
