fps,et,screenshots_num
19,1719227135,1
20,1719227136,36
21,1719227137,40
18,1719227138,39
20,1719227139,40
20,1719227140,40
20,1719227141,43
19,1719227142,42
19,1719227143,38
19,1719227144,41
20,1719227145,39
20,1719227146,41
18,1719227147,42
20,1719227148,41
20,1719227149,39
20,1719227150,40
19,1719227151,42
20,1719227152,40
20,1719227153,42
19,1719227154,42
20,1719227155,40
20,1719227156,44
20,1719227157,41
20,1719227158,42
19,1719227159,41
19,1719227160,39
20,1719227161,42
20,1719227162,39
20,1719227163,40
19,1719227164,42
21,1719227165,41
20,1719227166,43
19,1719227167,42
20,1719227168,42
20,1719227169,40
20,1719227170,40
20,1719227171,41
12,1719227172,40
5,1719227173,47
1,1719227174,55
13,1719227175,57
16,1719227176,45
17,1719227177,44
16,1719227178,42
17,1719227179,43
16,1719227180,41
17,1719227181,46
16,1719227182,42
15,1719227183,44
15,1719227184,46
15,1719227185,44
13,1719227186,46
14,1719227187,47
16,1719227188,44
13,1719227189,42
14,1719227190,47
16,1719227191,45
18,1719227192,42
22,1719227193,41
21,1719227194,40
18,1719227195,42
20,1719227196,45
20,1719227197,39
20,1719227198,41
20,1719227199,39
20,1719227200,42
18,1719227201,43
19,1719227202,43
19,1719227203,40
19,1719227204,39
20,1719227205,41
20,1719227206,40
20,1719227207,41
19,1719227208,43
21,1719227209,39
18,1719227210,41
20,1719227211,42
19,1719227212,44
20,1719227213,42
19,1719227214,41
19,1719227215,42
19,1719227216,42
20,1719227217,41
20,1719227218,43
20,1719227219,41
21,1719227220,43
19,1719227221,40
20,1719227222,43
20,1719227223,40
20,1719227224,40
21,1719227225,39
19,1719227226,41
20,1719227227,44
19,1719227228,41
14,1719227229,40
5,1719227230,46
1,1719227231,54
6,1719227232,57
21,1719227233,51
16,1719227234,44
16,1719227235,45
16,1719227236,42
17,1719227237,42
16,1719227238,43
17,1719227239,43
15,1719227240,45
16,1719227241,45
15,1719227242,42
14,1719227243,44
16,1719227244,45
14,1719227245,44
15,1719227246,49
15,1719227247,42
15,1719227248,45
15,1719227249,45
16,1719227250,44
14,1719227251,45
15,1719227252,47
15,1719227253,40
15,1719227254,46
16,1719227255,48
14,1719227256,42
15,1719227257,46
15,1719227258,43
12,1719227259,46
16,1719227260,48
14,1719227261,43
16,1719227262,44
14,1719227263,45
16,1719227264,42
14,1719227265,44
15,1719227266,42
15,1719227267,44
16,1719227268,43
15,1719227269,44
15,1719227270,44
14,1719227271,44
15,1719227272,43
15,1719227273,44
16,1719227274,44
14,1719227275,43
16,1719227276,45
14,1719227277,44
16,1719227278,44
15,1719227279,42
14,1719227280,43
16,1719227281,46
14,1719227282,43
16,1719227283,43
14,1719227284,45
16,1719227285,43
15,1719227286,43
14,1719227287,45
15,1719227288,44
15,1719227289,39
15,1719227290,35
15,1719227291,33
15,1719227292,41
15,1719227293,45
15,1719227294,42
16,1719227295,43
14,1719227296,45
16,1719227297,44
14,1719227298,46
16,1719227299,46
14,1719227300,43
16,1719227301,44
14,1719227302,45
16,1719227303,44
14,1719227304,42
15,1719227305,45
16,1719227306,45
14,1719227307,43
16,1719227308,47
14,1719227309,45
15,1719227310,45
16,1719227311,43
14,1719227312,44
15,1719227313,45
15,1719227314,44
16,1719227315,43
15,1719227316,44
14,1719227317,44
16,1719227318,43
14,1719227319,44
16,1719227320,44
14,1719227321,43
16,1719227322,42
15,1719227323,44
15,1719227324,44
14,1719227325,42
16,1719227326,45
14,1719227327,44
15,1719227328,46
16,1719227329,43
14,1719227330,45
16,1719227331,42
14,1719227332,44
15,1719227333,46
15,1719227334,43
15,1719227335,45
15,1719227336,44
15,1719227337,46
15,1719227338,42
15,1719227339,44
16,1719227340,45
15,1719227341,45
14,1719227342,44
15,1719227343,44
15,1719227344,47
16,1719227345,43
16,1719227346,42
20,1719227347,42
22,1719227348,41
20,1719227349,39
19,1719227350,39
20,1719227351,41
19,1719227352,40
20,1719227353,42
19,1719227354,40
21,1719227355,40
19,1719227356,41
20,1719227357,41
19,1719227358,45
20,1719227359,41
20,1719227360,41
19,1719227361,40
18,1719227362,42
20,1719227363,39
19,1719227364,39
19,1719227365,40
20,1719227366,42
18,1719227367,40
20,1719227368,46
20,1719227369,44
20,1719227370,40
19,1719227371,41
21,1719227372,40
19,1719227373,36
21,1719227374,37
20,1719227375,38
19,1719227376,43
