fps,et,screenshots_num
11,1718614058,20
20,1718614059,35
19,1718614060,38
19,1718614061,37
20,1718614062,38
19,1718614063,38
21,1718614064,37
20,1718614065,38
19,1718614066,39
20,1718614067,37
20,1718614068,39
20,1718614069,38
19,1718614070,38
20,1718614071,37
20,1718614072,40
19,1718614073,39
18,1718614074,41
10,1718614075,46
13,1718614076,44
17,1718614077,43
20,1718614078,39
26,1718614079,32
22,1718614080,35
20,1718614081,33
23,1718614082,35
19,1718614083,38
19,1718614084,37
20,1718614085,39
19,1718614086,37
21,1718614087,36
20,1718614088,38
20,1718614089,38
19,1718614090,38
20,1718614091,39
20,1718614092,39
20,1718614093,38
20,1718614094,37
19,1718614095,37
20,1718614096,38
20,1718614097,38
20,1718614098,39
19,1718614099,38
19,1718614100,38
20,1718614101,38
19,1718614102,37
20,1718614103,38
21,1718614104,36
20,1718614105,39
19,1718614106,39
20,1718614107,36
20,1718614108,38
21,1718614109,38
12,1718614110,45
14,1718614111,43
13,1718614112,43
19,1718614113,39
21,1718614114,36
23,1718614115,34
22,1718614116,34
20,1718614117,37
21,1718614118,35
19,1718614119,38
22,1718614120,37
21,1718614121,38
21,1718614122,36
19,1718614123,38
20,1718614124,39
19,1718614125,38
19,1718614126,38
19,1718614127,38
19,1718614128,39
22,1718614129,36
19,1718614130,37
20,1718614131,39
19,1718614132,38
18,1718614133,37
20,1718614134,39
19,1718614135,38
18,1718614136,37
21,1718614137,37
20,1718614138,39
18,1718614139,38
19,1718614140,38
19,1718614141,37
20,1718614142,36
21,1718614143,38
19,1718614144,38
19,1718614145,40
20,1718614146,38
21,1718614147,38
19,1718614148,38
21,1718614149,37
19,1718614150,37
20,1718614151,40
20,1718614152,38
19,1718614153,39
20,1718614154,38
21,1718614155,38
18,1718614156,38
19,1718614157,35
20,1718614158,37
20,1718614159,37
19,1718614160,39
20,1718614161,39
20,1718614162,39
21,1718614163,37
20,1718614164,38
19,1718614165,39
20,1718614166,36
19,1718614167,38
20,1718614168,39
20,1718614169,37
21,1718614170,41
19,1718614171,39
20,1718614172,36
20,1718614173,38
20,1718614174,38
20,1718614175,38
21,1718614176,40
19,1718614177,37
20,1718614178,39
21,1718614179,37
20,1718614180,40
20,1718614181,39
19,1718614182,38
20,1718614183,39
20,1718614184,38
20,1718614185,41
20,1718614186,38
19,1718614187,38
20,1718614188,39
20,1718614189,38
21,1718614190,38
20,1718614191,39
19,1718614192,39
19,1718614193,39
18,1718614194,38
19,1718614195,39
21,1718614196,39
20,1718614197,39
19,1718614198,38
20,1718614199,39
19,1718614200,39
21,1718614201,33
17,1718614202,40
20,1718614203,40
20,1718614204,37
20,1718614205,38
21,1718614206,38
19,1718614207,38
20,1718614208,38
20,1718614209,38
20,1718614210,39
21,1718614211,37
20,1718614212,39
18,1718614213,39
21,1718614214,37
19,1718614215,38
19,1718614216,38
20,1718614217,41
20,1718614218,38
19,1718614219,38
20,1718614220,40
19,1718614221,39
20,1718614222,37
21,1718614223,39
20,1718614224,39
19,1718614225,39
20,1718614226,38
19,1718614227,38
21,1718614228,37
19,1718614229,39
19,1718614230,39
21,1718614231,39
19,1718614232,37
21,1718614233,40
20,1718614234,39
20,1718614235,38
19,1718614236,39
19,1718614237,38
20,1718614238,39
21,1718614239,37
20,1718614240,38
19,1718614241,38
21,1718614242,38
20,1718614243,37
19,1718614244,39
19,1718614245,39
19,1718614246,38
19,1718614247,38
21,1718614248,38
19,1718614249,38
18,1718614250,37
20,1718614251,40
20,1718614252,39
19,1718614253,38
21,1718614254,38
18,1718614255,38
20,1718614256,41
21,1718614257,37
20,1718614258,38
19,1718614259,39
20,1718614260,38
20,1718614261,33
19,1718614262,37
20,1718614263,38
20,1718614264,38
19,1718614265,39
20,1718614266,38
19,1718614267,39
20,1718614268,40
20,1718614269,39
19,1718614270,39
17,1718614271,38
22,1718614272,38
21,1718614273,36
20,1718614274,38
20,1718614275,39
20,1718614276,39
21,1718614277,38
18,1718614278,39
20,1718614279,39
20,1718614280,40
19,1718614281,38
18,1718614282,39
21,1718614283,37
20,1718614284,38
19,1718614285,38
20,1718614286,38
21,1718614287,39
19,1718614288,39
19,1718614289,38
19,1718614290,39
20,1718614291,38
19,1718614292,37
20,1718614293,40
20,1718614294,36
18,1718614295,35
20,1718614296,38
19,1718614297,36
20,1718614298,38
19,1718614299,38
