fps,et,screenshots_num
15,1718637670,1
13,1718637671,30
16,1718637672,26
14,1718637673,38
10,1718637674,41
12,1718637675,36
16,1718637676,45
17,1718637677,42
16,1718637678,40
16,1718637679,42
17,1718637680,41
16,1718637681,41
16,1718637682,40
13,1718637683,39
15,1718637684,45
15,1718637685,43
14,1718637686,38
14,1718637687,30
9,1718637688,38
9,1718637689,49
17,1718637690,46
15,1718637691,42
15,1718637692,43
17,1718637693,40
16,1718637694,40
17,1718637695,41
17,1718637696,40
16,1718637697,42
15,1718637698,40
16,1718637699,43
14,1718637700,43
15,1718637701,42
11,1718637702,44
10,1718637703,46
13,1718637704,46
15,1718637705,46
16,1718637706,41
17,1718637707,41
16,1718637708,41
17,1718637709,41
16,1718637710,42
14,1718637711,40
15,1718637712,43
15,1718637713,43
15,1718637714,42
14,1718637715,41
10,1718637716,44
9,1718637717,47
12,1718637718,49
16,1718637719,45
16,1718637720,42
17,1718637721,41
16,1718637722,32
16,1718637723,39
17,1718637724,42
16,1718637725,42
15,1718637726,40
16,1718637727,44
16,1718637728,42
11,1718637729,41
10,1718637730,47
12,1718637731,46
15,1718637732,47
16,1718637733,43
16,1718637734,41
16,1718637735,42
17,1718637736,41
16,1718637737,42
16,1718637738,40
15,1718637739,43
16,1718637740,43
15,1718637741,42
11,1718637742,43
10,1718637743,46
9,1718637744,47
16,1718637745,49
16,1718637746,41
16,1718637747,40
16,1718637748,42
16,1718637749,41
17,1718637750,41
16,1718637751,41
16,1718637752,42
15,1718637753,42
15,1718637754,43
16,1718637755,41
10,1718637756,42
10,1718637757,46
8,1718637758,36
15,1718637759,37
17,1718637760,32
16,1718637761,39
16,1718637762,40
17,1718637763,42
16,1718637764,41
17,1718637765,42
16,1718637766,41
15,1718637767,42
15,1718637768,43
15,1718637769,41
10,1718637770,40
10,1718637771,48
10,1718637772,47
16,1718637773,46
16,1718637774,42
16,1718637775,42
16,1718637776,42
17,1718637777,41
17,1718637778,41
16,1718637779,41
15,1718637780,41
14,1718637781,41
17,1718637782,31
14,1718637783,41
10,1718637784,44
10,1718637785,48
16,1718637786,47
16,1718637787,41
17,1718637788,41
17,1718637789,41
16,1718637790,42
16,1718637791,41
12,1718637792,42
14,1718637793,45
16,1718637794,43
15,1718637795,42
15,1718637796,43
10,1718637797,44
10,1718637798,47
10,1718637799,48
16,1718637800,47
16,1718637801,43
16,1718637802,40
17,1718637803,42
16,1718637804,40
17,1718637805,42
16,1718637806,42
15,1718637807,41
15,1718637808,42
15,1718637809,43
15,1718637810,42
14,1718637811,40
10,1718637812,45
10,1718637813,47
13,1718637814,46
16,1718637815,45
16,1718637816,40
16,1718637817,42
16,1718637818,42
17,1718637819,41
16,1718637820,39
17,1718637821,42
13,1718637822,41
15,1718637823,42
15,1718637824,43
14,1718637825,42
11,1718637826,42
10,1718637827,47
10,1718637828,48
17,1718637829,47
16,1718637830,41
17,1718637831,40
16,1718637832,42
17,1718637833,41
16,1718637834,42
16,1718637835,42
16,1718637836,41
15,1718637837,42
16,1718637838,41
15,1718637839,43
14,1718637840,42
13,1718637841,42
10,1718637842,34
9,1718637843,46
16,1718637844,48
17,1718637845,42
15,1718637846,42
16,1718637847,41
17,1718637848,40
16,1718637849,42
15,1718637850,41
15,1718637851,43
15,1718637852,43
15,1718637853,41
13,1718637854,44
10,1718637855,43
10,1718637856,48
11,1718637857,48
15,1718637858,47
16,1718637859,42
16,1718637860,41
17,1718637861,42
16,1718637862,40
16,1718637863,41
17,1718637864,41
16,1718637865,39
15,1718637866,39
15,1718637867,39
15,1718637868,44
13,1718637869,41
11,1718637870,46
8,1718637871,45
16,1718637872,49
16,1718637873,43
16,1718637874,42
17,1718637875,41
16,1718637876,41
17,1718637877,41
16,1718637878,41
16,1718637879,41
15,1718637880,40
12,1718637881,43
16,1718637882,44
15,1718637883,43
14,1718637884,42
9,1718637885,44
10,1718637886,49
13,1718637887,45
16,1718637888,43
17,1718637889,42
17,1718637890,41
15,1718637891,42
17,1718637892,37
17,1718637893,39
16,1718637894,41
14,1718637895,41
15,1718637896,44
15,1718637897,43
12,1718637898,44
8,1718637899,44
14,1718637900,50
16,1718637901,43
16,1718637902,33
17,1718637903,40
16,1718637904,41
16,1718637905,40
17,1718637906,41
13,1718637907,40
15,1718637908,43
15,1718637909,44
15,1718637910,42
13,1718637911,43
