fps,et,screenshots_num
16,1718532987,1
16,1718532988,38
16,1718532989,39
16,1718532990,41
17,1718532991,42
16,1718532992,41
17,1718532993,41
14,1718532994,41
15,1718532995,43
10,1718532996,41
13,1718532997,48
15,1718532998,45
16,1718532999,44
16,1718533000,41
15,1718533001,44
15,1718533002,45
15,1718533003,44
12,1718533004,44
11,1718533005,48
13,1718533006,46
16,1718533007,43
16,1718533008,42
16,1718533009,42
16,1718533010,41
16,1718533011,45
14,1718533012,43
15,1718533013,45
15,1718533014,42
11,1718533015,44
11,1718533016,45
11,1718533017,47
11,1718533018,48
15,1718533019,46
17,1718533020,41
15,1718533021,44
17,1718533022,37
16,1718533023,42
16,1718533024,43
17,1718533025,42
15,1718533026,42
15,1718533027,41
15,1718533028,44
11,1718533029,42
14,1718533030,46
11,1718533031,46
9,1718533032,46
16,1718533033,49
16,1718533034,43
17,1718533035,43
16,1718533036,42
16,1718533037,40
17,1718533038,40
16,1718533039,43
16,1718533040,42
16,1718533041,40
14,1718533042,44
13,1718533043,44
16,1718533044,43
13,1718533045,43
11,1718533046,45
9,1718533047,46
15,1718533048,49
17,1718533049,43
15,1718533050,42
16,1718533051,42
17,1718533052,41
16,1718533053,42
17,1718533054,43
14,1718533055,42
15,1718533056,41
15,1718533057,45
7,1718533058,41
14,1718533059,50
15,1718533060,42
16,1718533061,41
17,1718533062,42
16,1718533063,43
17,1718533064,41
13,1718533065,43
15,1718533066,43
15,1718533067,41
15,1718533068,44
13,1718533069,43
12,1718533070,45
11,1718533071,45
10,1718533072,45
15,1718533073,46
17,1718533074,41
16,1718533075,41
16,1718533076,43
17,1718533077,41
17,1718533078,43
16,1718533079,40
15,1718533080,41
15,1718533081,42
15,1718533082,37
12,1718533083,42
15,1718533084,45
11,1718533085,43
10,1718533086,44
13,1718533087,49
16,1718533088,46
15,1718533089,41
16,1718533090,40
17,1718533091,43
17,1718533092,41
16,1718533093,42
17,1718533094,39
14,1718533095,41
15,1718533096,41
15,1718533097,42
12,1718533098,41
13,1718533099,43
10,1718533100,44
10,1718533101,49
16,1718533102,48
16,1718533103,41
17,1718533104,41
15,1718533105,42
17,1718533106,41
16,1718533107,43
16,1718533108,41
16,1718533109,41
15,1718533110,42
13,1718533111,45
13,1718533112,44
11,1718533113,42
8,1718533114,48
16,1718533115,49
16,1718533116,42
16,1718533117,43
17,1718533118,41
16,1718533119,41
17,1718533120,41
16,1718533121,42
15,1718533122,42
14,1718533123,44
7,1718533124,45
13,1718533125,50
15,1718533126,45
17,1718533127,42
16,1718533128,41
16,1718533129,43
17,1718533130,41
16,1718533131,43
15,1718533132,41
15,1718533133,43
15,1718533134,42
11,1718533135,45
11,1718533136,46
14,1718533137,47
15,1718533138,45
17,1718533139,42
16,1718533140,40
16,1718533141,41
17,1718533142,33
16,1718533143,40
15,1718533144,40
11,1718533145,44
12,1718533146,47
14,1718533147,47
16,1718533148,43
17,1718533149,41
16,1718533150,40
16,1718533151,42
14,1718533152,42
15,1718533153,43
13,1718533154,44
3,1718533155,45
12,1718533156,54
15,1718533157,46
16,1718533158,43
17,1718533159,42
15,1718533160,43
16,1718533161,41
17,1718533162,40
16,1718533163,42
17,1718533164,41
16,1718533165,43
15,1718533166,43
13,1718533167,43
6,1718533168,45
12,1718533169,51
15,1718533170,45
16,1718533171,42
16,1718533172,42
17,1718533173,44
16,1718533174,41
16,1718533175,43
17,1718533176,41
16,1718533177,42
17,1718533178,43
14,1718533179,40
12,1718533180,43
15,1718533181,45
11,1718533182,44
11,1718533183,45
11,1718533184,47
16,1718533185,46
17,1718533186,41
16,1718533187,42
17,1718533188,41
16,1718533189,42
16,1718533190,40
16,1718533191,41
15,1718533192,41
14,1718533193,44
7,1718533194,44
11,1718533195,49
15,1718533196,47
17,1718533197,42
16,1718533198,42
17,1718533199,42
16,1718533200,41
16,1718533201,43
15,1718533202,33
16,1718533203,41
14,1718533204,43
15,1718533205,44
9,1718533206,43
13,1718533207,49
16,1718533208,45
16,1718533209,44
16,1718533210,42
15,1718533211,41
15,1718533212,43
16,1718533213,42
12,1718533214,44
8,1718533215,45
10,1718533216,51
15,1718533217,47
16,1718533218,35
16,1718533219,42
17,1718533220,42
16,1718533221,43
17,1718533222,41
16,1718533223,40
17,1718533224,41
15,1718533225,41
16,1718533226,43
10,1718533227,42
9,1718533228,48
1,1718533229,26
