fps,et,screenshots_num
8,1718549473,14
21,1718549474,37
20,1718549475,38
20,1718549476,40
20,1718549477,40
20,1718549478,42
21,1718549479,42
19,1718549480,41
20,1718549481,41
20,1718549482,37
18,1718549483,34
19,1718549484,32
19,1718549485,38
19,1718549486,38
19,1718549487,40
21,1718549488,40
19,1718549489,40
20,1718549490,40
20,1718549491,40
19,1718549492,40
20,1718549493,40
20,1718549494,39
19,1718549495,42
20,1718549496,41
20,1718549497,40
20,1718549498,39
18,1718549499,34
21,1718549500,42
19,1718549501,44
19,1718549502,38
19,1718549503,36
19,1718549504,35
19,1718549505,37
19,1718549506,39
19,1718549507,38
20,1718549508,38
20,1718549509,39
20,1718549510,40
20,1718549511,40
20,1718549512,41
19,1718549513,39
20,1718549514,42
20,1718549515,42
20,1718549516,42
20,1718549517,38
20,1718549518,44
20,1718549519,42
20,1718549520,40
20,1718549521,40
20,1718549522,39
20,1718549523,41
20,1718549524,46
20,1718549525,44
20,1718549526,42
19,1718549527,41
20,1718549528,39
18,1718549529,42
19,1718549530,43
20,1718549531,41
19,1718549532,41
20,1718549533,39
20,1718549534,44
20,1718549535,39
20,1718549536,42
20,1718549537,40
19,1718549538,41
19,1718549539,41
19,1718549540,40
20,1718549541,40
20,1718549542,45
20,1718549543,39
21,1718549544,37
19,1718549545,43
19,1718549546,39
20,1718549547,41
20,1718549548,42
20,1718549549,41
19,1718549550,43
20,1718549551,42
21,1718549552,38
19,1718549553,43
19,1718549554,39
20,1718549555,40
19,1718549556,38
20,1718549557,37
18,1718549558,35
19,1718549559,37
20,1718549560,37
19,1718549561,37
19,1718549562,42
20,1718549563,41
20,1718549564,41
19,1718549565,40
19,1718549566,43
20,1718549567,41
19,1718549568,39
22,1718549569,40
19,1718549570,40
19,1718549571,40
19,1718549572,41
19,1718549573,41
20,1718549574,39
20,1718549575,39
18,1718549576,41
20,1718549577,43
20,1718549578,39
13,1718549579,45
17,1718549580,42
14,1718549581,40
19,1718549582,41
17,1718549583,48
17,1718549584,46
17,1718549585,47
21,1718549586,38
20,1718549587,39
20,1718549588,44
20,1718549589,39
20,1718549590,39
20,1718549591,41
20,1718549592,41
19,1718549593,39
22,1718549594,40
19,1718549595,41
20,1718549596,42
19,1718549597,45
20,1718549598,41
20,1718549599,44
21,1718549600,44
19,1718549601,44
19,1718549602,45
20,1718549603,39
20,1718549604,43
19,1718549605,40
19,1718549606,42
20,1718549607,42
20,1718549608,41
20,1718549609,41
19,1718549610,41
20,1718549611,40
19,1718549612,42
20,1718549613,41
21,1718549614,41
19,1718549615,43
21,1718549616,45
19,1718549617,40
21,1718549618,45
19,1718549619,43
19,1718549620,42
20,1718549621,40
19,1718549622,42
19,1718549623,43
20,1718549624,42
19,1718549625,42
20,1718549626,41
20,1718549627,43
20,1718549628,44
18,1718549629,41
20,1718549630,43
19,1718549631,41
20,1718549632,43
19,1718549633,41
18,1718549634,42
19,1718549635,42
20,1718549636,42
20,1718549637,43
19,1718549638,42
20,1718549639,43
19,1718549640,42
20,1718549641,41
19,1718549642,40
20,1718549643,42
19,1718549644,39
14,1718549645,45
21,1718549646,41
14,1718549647,48
18,1718549648,41
21,1718549649,40
20,1718549650,41
19,1718549651,46
20,1718549652,39
19,1718549653,45
21,1718549654,45
19,1718549655,39
20,1718549656,41
21,1718549657,41
20,1718549658,41
19,1718549659,43
20,1718549660,40
20,1718549661,41
19,1718549662,39
20,1718549663,43
21,1718549664,41
19,1718549665,42
20,1718549666,41
20,1718549667,42
20,1718549668,43
20,1718549669,40
21,1718549670,42
19,1718549671,43
20,1718549672,43
20,1718549673,39
19,1718549674,43
18,1718549675,38
21,1718549676,38
20,1718549677,40
20,1718549678,39
19,1718549679,39
20,1718549680,42
20,1718549681,42
20,1718549682,42
20,1718549683,41
19,1718549684,43
20,1718549685,39
20,1718549686,40
19,1718549687,40
19,1718549688,40
20,1718549689,43
20,1718549690,42
20,1718549691,40
20,1718549692,41
19,1718549693,41
20,1718549694,41
20,1718549695,43
20,1718549696,44
19,1718549697,43
20,1718549698,39
17,1718549699,42
17,1718549700,43
17,1718549701,42
21,1718549702,40
20,1718549703,43
19,1718549704,42
19,1718549705,41
19,1718549706,41
20,1718549707,43
20,1718549708,41
20,1718549709,44
20,1718549710,41
19,1718549711,42
19,1718549712,40
20,1718549713,43
20,1718549714,39
