et,brisque,piqe
1718549482,41.18211,30.29356
1718549483,43.32516,28.79515
1718549484,42.10666,29.5389
1718549485,43.40833,29.74085
1718549486,44.2532,30.68104
1718549487,41.97201,30.88495
1718549488,43.145,29.39834
1718549489,44.10999,29.2351
1718549490,43.36058,28.54082
1718549491,44.37768,30.11825
1718549492,43.39376,29.26271
1718549493,43.98886,30.18212
1718549494,44.47939,29.31656
1718549495,42.26545,30.01496
1718549496,44.12046,29.89433
1718549497,43.34992,29.86169
1718549498,42.34861,30.36292
1718549499,43.6851,31.15585
1718549500,43.85163,29.45266
1718549501,43.65893,31.06521
1718549502,44.89478,29.64907
1718549503,42.06113,29.41277
1718549504,43.87419,29.95922
1718549505,44.19263,31.82234
1718549506,42.31286,28.9495
1718549507,45.42865,29.04793
1718549508,44.19344,29.35449
1718549509,43.47096,29.89096
1718549510,45.47716,30.30825
1718549511,44.0105,30.04519
1718549512,43.59749,30.79016
1718549513,45.76695,31.05167
1718549514,44.23197,29.63093
1718549515,42.71563,29.67284
1718549516,44.11776,29.43535
1718549517,43.29065,29.55563
1718549518,45.02475,31.34137
1718549519,45.71178,30.14285
1718549520,43.49882,30.36498
1718549521,43.38475,30.83768
1718549522,45.03641,30.88012
1718549523,44.45015,31.28125
1718549524,42.99863,28.7479
1718549525,46.15799,30.6178
1718549526,45.26642,30.65274
1718549527,42.54344,29.80373
1718549528,45.6648,31.49049
1718549529,44.77866,30.2251
1718549530,42.83051,29.5134
1718549531,44.65379,29.89851
1718549532,43.98014,30.54816
1718549533,40.12024,30.32846
1718549534,44.79072,29.41389
1718549535,44.11814,30.33359
1718549536,42.84574,29.75435
1718549537,45.26302,30.39473
1718549538,45.89816,29.97984
1718549539,43.54704,29.62527
1718549540,44.86355,30.18234
1718549541,45.23724,29.84135
1718549542,44.41754,30.35199
1718549543,43.47328,29.63331
1718549544,46.37531,31.23313
1718549545,44.56173,30.20553
1718549546,42.25355,29.02657
1718549547,45.54288,30.44665
1718549548,46.42019,30.95489
1718549549,45.476,30.28065
1718549550,44.47874,31.06309
1718549551,45.40126,29.66874
1718549552,44.18584,29.69535
1718549553,42.17759,29.80306
1718549554,45.45765,29.04415
1718549555,44.88507,29.91465
1718549556,42.50849,29.89911
1718549557,45.92025,30.78344
1718549558,44.47486,30.71623
1718549559,43.35373,30.8992
1718549560,44.24051,29.91525
1718549561,44.67882,30.02761
1718549562,44.53533,30.14403
1718549563,45.6151,29.89693
1718549564,44.30444,29.91426
1718549565,43.45979,29.94055
1718549566,45.04646,30.25215
1718549567,43.66244,28.74717
1718549568,42.03839,29.9819
1718549569,43.09794,30.25681
1718549570,43.03835,29.22187
1718549571,42.81344,29.33274
1718549572,43.23878,29.50813
1718549573,42.09499,29.64311
1718549574,41.398,29.65528
1718549575,41.67008,28.10075
1718549576,42.05477,29.8373
1718549577,41.6735,30.1953
1718549578,41.66275,28.20961
1718549579,42.92613,31.59811
1718549580,43.62301,30.84585
1718549581,43.34739,30.18877
1718549582,43.54534,31.00355
1718549583,43.72001,30.31956
1718549584,43.92662,31.47334
1718549585,44.82661,31.02545
1718549586,43.70841,29.86643
1718549587,43.15145,29.93984
1718549588,43.56809,30.56045
1718549589,42.08442,29.27567
1718549590,43.31394,30.05406
1718549591,43.27203,30.0808
1718549592,45.5396,29.96622
1718549593,44.67491,30.8456
1718549594,45.29803,30.4575
1718549595,45.04829,30.80653
1718549596,44.36738,29.1397
1718549597,42.78692,29.0661
1718549598,40.83166,29.4917
1718549599,41.77065,29.83693
1718549600,41.28819,29.23551
1718549601,40.42275,28.42116
1718549602,40.63881,28.51211
1718549603,41.8194,28.7558
1718549604,41.18298,27.61562
1718549605,40.90068,27.93175
1718549606,40.72758,28.91855
1718549607,41.1372,29.30711
1718549608,41.41951,28.43189
1718549609,41.93613,29.98646
1718549610,41.74541,29.63858
1718549611,41.4115,27.75733
1718549612,41.81264,28.61446
1718549613,41.5466,28.77783
1718549614,41.34058,29.23401
1718549615,41.69471,29.27316
1718549616,41.18525,27.76208
1718549617,40.9846,28.0165
1718549618,40.56597,28.21695
1718549619,40.93138,28.31599
1718549620,42.05966,28.6949
1718549621,42.03178,30.91423
1718549622,43.2789,30.14742
1718549623,41.37477,30.00994
1718549624,40.90554,29.49592
1718549625,42.16191,30.5852
1718549626,44.65588,30.05557
1718549627,43.48635,31.75352
1718549628,43.61886,29.28679
1718549629,43.57995,29.90055
1718549630,43.43182,29.47322
1718549631,42.64285,29.99943
1718549632,41.86953,30.36487
1718549633,41.2597,30.047
1718549634,41.60282,28.89612
1718549635,41.41394,29.43343
1718549636,41.52668,29.39528
1718549637,42.62886,29.53849
1718549638,41.6654,29.42031
1718549639,40.75769,28.96594
1718549640,42.10793,30.15655
1718549641,46.30246,31.06202
1718549642,43.50479,29.14357
1718549643,43.44974,30.20468
1718549644,43.148,31.99754
1718549645,45.79933,30.80193
1718549646,46.17671,30.40941
1718549647,48.21814,30.28224
1718549648,47.8202,31.419
1718549649,46.14525,31.68613
1718549650,46.8409,31.9336
1718549651,46.84654,32.40172
1718549652,45.27707,30.02157
1718549653,44.57472,30.78639
1718549654,45.40697,31.36809
1718549655,45.82121,29.54746
1718549656,44.36517,30.65991
1718549657,45.67793,29.55248
1718549658,45.75244,30.99874
1718549659,44.31489,31.04578
1718549660,45.47418,30.99984
1718549661,46.9409,29.97522
1718549662,45.4479,30.49847
1718549663,46.05012,30.01866
1718549664,47.41246,31.91866
1718549665,48.01938,30.96787
1718549666,42.33312,28.92567
1718549667,42.98379,30.74707
1718549668,43.35324,31.52775
1718549669,43.91926,30.17011
1718549670,44.20871,31.0686
1718549671,43.80427,29.74503
1718549672,43.30193,30.50515
1718549673,42.40426,29.90731
1718549674,42.11958,29.50702
1718549675,42.01516,29.08607
1718549676,42.64082,28.0582
1718549677,42.41973,29.85682
1718549678,41.64593,27.36094
1718549679,42.25924,29.52019
1718549680,42.00429,29.36478
1718549681,41.81881,28.95604
1718549682,41.84889,28.30934
1718549683,41.74384,30.38596
1718549684,41.50636,29.58068
1718549685,41.58268,28.62189
1718549686,41.71922,29.39539
1718549687,42.29496,29.25905
1718549688,42.85964,29.00901
1718549689,42.95579,30.06417
1718549690,42.57633,28.49439
1718549691,43.54851,29.99932
1718549692,42.71593,28.9516
1718549693,43.28183,29.63402
1718549694,42.50347,29.33331
1718549695,43.26608,30.40849
1718549696,42.96526,29.41142
1718549697,42.41509,30.5038
1718549698,42.11144,30.13982
1718549699,42.38125,29.21636
1718549700,47.044,31.17143
1718549701,45.2014,30.9299
1718549702,45.91511,30.60552
1718549703,44.86536,30.77668
1718549704,46.0529,30.62681
1718549705,45.97255,30.95957
1718549706,45.35941,29.61915
1718549707,45.97941,30.25634
1718549708,44.77156,28.98789
1718549709,44.55645,30.28496
1718549710,44.41123,30.60014
1718549711,44.61206,31.38272
1718549712,44.46729,31.42804
1718549713,45.10256,29.98921
1718549714,44.23797,29.89416
1718549715,44.38799,29.61826
1718549716,44.20027,29.99909
1718549717,44.288,30.45532
1718549718,44.29412,29.01369
1718549719,45.14042,28.8726
1718549720,45.35972,30.15288
1718549721,43.12799,27.23126
1718549722,45.29749,31.02004
1718549723,44.47904,30.4665
