et,brisque
1719151543,51.348
1719151544,50.6492
1719151545,49.57516
1719151546,49.57495
1719151547,49.85443
1719151548,50.34403
1719151549,52.90528
1719151550,56.08042
1719151551,55.9515
1719151552,60.89669
1719151553,58.99073
1719151554,59.04033
1719151555,59.17878
1719151556,59.08313
1719151557,57.5192
1719151558,57.54256
1719151559,59.87997
1719151560,58.85395
1719151561,56.06191
1719151562,55.45383
1719151563,55.46259
1719151564,55.46166
1719151565,58.2994
1719151566,60.62961
1719151567,56.78167
1719151568,56.7505
1719151569,55.46253
1719151570,56.36877
1719151571,54.95748
1719151572,52.86049
1719151573,52.45005
1719151574,52.16538
1719151575,51.56148
1719151576,51.46187
1719151577,51.14122
1719151578,51.95331
1719151579,51.71498
1719151580,51.36149
1719151581,52.46428
1719151582,51.72503
1719151583,51.34139
1719151584,51.17863
1719151585,50.37195
1719151586,52.85765
1719151587,52.30967
1719151588,51.97779
1719151589,50.89525
1719151590,51.99748
1719151591,49.84582
1719151592,50.52109
1719151593,50.36291
1719151594,50.35287
1719151595,50.7208
1719151596,50.55147
1719151597,50.80484
1719151598,52.76649
1719151599,50.873
1719151600,50.87959
1719151601,50.5058
1719151602,50.83373
1719151603,51.43743
1719151604,51.42829
1719151605,51.15021
1719151606,51.08208
1719151607,50.53731
1719151608,50.69893
1719151609,50.17245
1719151610,50.93967
1719151611,50.76908
1719151612,51.05507
1719151613,51.18007
1719151614,51.17333
1719151615,50.85861
1719151616,50.92722
1719151617,51.84943
1719151618,51.17189
1719151619,51.38819
1719151620,51.41851
1719151621,52.24682
1719151622,51.74097
1719151623,51.80724
1719151624,52.22865
1719151625,51.05023
1719151626,50.01075
1719151627,50.67543
1719151628,50.91671
1719151629,50.95051
1719151630,50.82917
1719151631,57.18332
1719151632,55.72709
1719151633,55.44159
1719151634,54.9831
1719151635,60.12873
1719151636,56.27312
1719151637,55.0027
1719151638,54.84388
1719151639,55.07854
1719151640,54.25178
1719151641,54.48842
1719151642,54.20179
1719151643,57.18878
1719151644,57.51837
1719151645,55.57338
1719151646,54.98985
1719151647,54.78221
1719151648,59.22935
1719151649,56.21604
1719151650,54.60073
1719151651,54.66518
1719151652,52.86898
1719151653,52.18111
1719151654,52.03865
1719151655,51.34783
1719151656,52.39437
1719151657,52.3692
1719151658,55.8172
1719151659,55.04733
1719151660,54.95523
1719151661,54.54985
1719151662,54.5648
1719151663,57.13691
1719151664,55.02975
1719151665,53.34319
1719151666,59.65597
1719151667,55.57314
1719151668,54.41811
1719151669,53.56926
1719151670,51.94112
1719151671,51.89565
1719151672,52.17211
1719151673,52.12653
1719151674,51.84785
1719151675,53.69055
1719151676,53.96243
1719151677,52.44346
1719151678,51.93433
1719151679,53.81828
1719151680,52.11571
1719151681,53.34492
1719151682,51.84399
1719151683,50.82445
1719151684,51.26262
1719151685,51.37235
1719151686,50.85344
1719151687,51.10061
1719151688,50.06066
1719151689,50.09529
1719151690,50.68416
1719151691,51.0005
1719151692,54.31763
1719151693,51.24927
1719151694,51.21732
1719151695,50.99634
1719151696,50.86608
1719151697,49.88741
1719151698,50.20533
1719151699,50.53622
1719151700,50.39671
1719151701,50.83398
1719151702,50.77805
1719151703,50.9765
1719151704,50.51914
1719151705,50.221
1719151706,49.76749
1719151707,50.24527
1719151708,50.16593
1719151709,50.55374
1719151710,50.70921
1719151711,50.37148
1719151712,50.5002
1719151713,50.4759
1719151714,53.8793
1719151715,49.56241
1719151716,49.44519
1719151717,50.21749
1719151718,52.15863
1719151719,50.87069
1719151720,52.90971
1719151721,50.40454
1719151722,49.33934
1719151723,48.79769
1719151724,49.60865
1719151725,48.87093
1719151726,51.04146
1719151727,52.83613
1719151728,51.92152
1719151729,52.02165
1719151730,51.24797
1719151731,53.13992
1719151732,52.29496
1719151733,52.30389
1719151734,55.81622
1719151735,55.02974
1719151736,54.90225
1719151737,55.32957
1719151738,54.86903
1719151739,61.16759
1719151740,56.67011
1719151741,54.75585
1719151742,54.69988
1719151743,53.88295
1719151744,53.44666
1719151745,54.29857
1719151746,54.06556
1719151747,54.43816
1719151748,53.63314
1719151749,53.87822
1719151750,53.60882
1719151751,52.12027
1719151752,52.229
1719151753,52.39103
1719151754,52.35806
1719151755,51.98798
1719151756,51.40273
1719151757,51.75792
1719151758,52.16879
1719151759,52.15476
1719151760,54.60557
1719151761,53.41763
1719151762,53.5129
1719151763,53.31391
1719151764,54.3642
1719151765,54.75383
1719151766,53.99678
1719151767,59.18771
1719151768,55.10372
1719151769,53.98561
1719151770,54.74656
1719151771,56.8184
1719151772,56.28829
1719151773,55.12641
1719151774,54.0645
1719151775,53.92765
1719151776,53.25052
1719151777,52.89709
1719151778,52.40606
1719151779,52.80043
1719151780,52.16015
1719151781,52.27231
1719151782,52.14418
1719151783,51.44325
1719151784,56.4544
