fps,et,screenshots_num
7,1718636389,29
15,1718636390,36
16,1718636391,39
16,1718636392,40
16,1718636393,42
17,1718636394,41
15,1718636395,41
17,1718636396,42
16,1718636397,41
15,1718636398,41
16,1718636399,43
13,1718636400,44
14,1718636401,34
11,1718636402,47
10,1718636403,46
11,1718636404,47
16,1718636405,42
16,1718636406,41
16,1718636407,42
16,1718636408,42
16,1718636409,41
16,1718636410,41
17,1718636411,41
16,1718636412,42
15,1718636413,43
12,1718636414,46
11,1718636415,46
10,1718636416,49
15,1718636417,42
16,1718636418,41
16,1718636419,42
17,1718636420,42
16,1718636421,40
16,1718636422,41
16,1718636423,44
14,1718636424,41
15,1718636425,41
13,1718636426,45
12,1718636427,45
12,1718636428,47
10,1718636429,48
16,1718636430,42
16,1718636431,41
16,1718636432,41
17,1718636433,42
16,1718636434,41
17,1718636435,40
15,1718636436,45
13,1718636437,44
5,1718636438,51
15,1718636439,44
17,1718636440,42
16,1718636441,42
16,1718636442,39
17,1718636443,42
16,1718636444,41
16,1718636445,42
15,1718636446,43
14,1718636447,43
16,1718636448,43
9,1718636449,48
11,1718636450,45
16,1718636451,42
16,1718636452,41
17,1718636453,42
15,1718636454,41
16,1718636455,43
14,1718636456,44
12,1718636457,45
9,1718636458,49
17,1718636459,42
16,1718636460,40
16,1718636461,32
16,1718636462,39
16,1718636463,30
16,1718636464,39
15,1718636465,41
15,1718636466,43
14,1718636467,43
15,1718636468,43
13,1718636469,46
13,1718636470,43
11,1718636471,48
8,1718636472,49
15,1718636473,43
15,1718636474,42
16,1718636475,43
17,1718636476,41
15,1718636477,41
16,1718636478,41
17,1718636479,42
16,1718636480,40
16,1718636481,42
15,1718636482,44
9,1718636483,47
11,1718636484,46
16,1718636485,42
16,1718636486,41
16,1718636487,41
17,1718636488,41
16,1718636489,43
14,1718636490,43
15,1718636491,43
13,1718636492,44
13,1718636493,45
10,1718636494,47
13,1718636495,45
16,1718636496,42
17,1718636497,42
16,1718636498,41
17,1718636499,42
16,1718636500,41
16,1718636501,43
15,1718636502,43
14,1718636503,43
15,1718636504,42
12,1718636505,45
9,1718636506,49
12,1718636507,46
15,1718636508,41
17,1718636509,41
16,1718636510,41
17,1718636511,42
16,1718636512,41
17,1718636513,42
14,1718636514,41
16,1718636515,42
14,1718636516,43
13,1718636517,44
9,1718636518,48
10,1718636519,49
13,1718636520,45
15,1718636521,32
17,1718636522,40
15,1718636523,41
16,1718636524,42
16,1718636525,41
17,1718636526,42
16,1718636527,40
16,1718636528,42
14,1718636529,43
10,1718636530,48
12,1718636531,45
10,1718636532,48
12,1718636533,44
17,1718636534,41
16,1718636535,41
17,1718636536,42
16,1718636537,40
16,1718636538,41
17,1718636539,42
16,1718636540,41
16,1718636541,42
14,1718636542,43
12,1718636543,45
12,1718636544,46
10,1718636545,48
10,1718636546,47
16,1718636547,42
16,1718636548,41
16,1718636549,41
17,1718636550,41
16,1718636551,41
17,1718636552,42
16,1718636553,40
17,1718636554,42
15,1718636555,41
10,1718636556,44
11,1718636557,37
11,1718636558,39
13,1718636559,43
16,1718636560,41
15,1718636561,41
17,1718636562,42
16,1718636563,41
17,1718636564,40
16,1718636565,41
17,1718636566,42
15,1718636567,42
16,1718636568,42
9,1718636569,49
11,1718636570,46
10,1718636571,47
16,1718636572,42
16,1718636573,41
17,1718636574,42
16,1718636575,40
17,1718636576,42
16,1718636577,40
17,1718636578,42
14,1718636579,42
13,1718636580,45
13,1718636581,32
11,1718636582,44
9,1718636583,48
16,1718636584,43
16,1718636585,42
17,1718636586,41
17,1718636587,41
16,1718636588,41
16,1718636589,41
14,1718636590,42
15,1718636591,42
16,1718636592,43
15,1718636593,42
14,1718636594,43
14,1718636595,44
11,1718636596,47
10,1718636597,48
13,1718636598,45
15,1718636599,41
17,1718636600,41
16,1718636601,41
17,1718636602,41
16,1718636603,41
17,1718636604,42
15,1718636605,42
15,1718636606,42
12,1718636607,46
12,1718636608,46
10,1718636609,48
15,1718636610,43
16,1718636611,42
17,1718636612,41
16,1718636613,42
16,1718636614,41
17,1718636615,42
15,1718636616,42
15,1718636617,44
14,1718636618,45
8,1718636619,47
9,1718636620,48
15,1718636621,43
16,1718636622,40
17,1718636623,42
16,1718636624,41
17,1718636625,42
16,1718636626,39
16,1718636627,42
17,1718636628,42
9,1718636629,46
14,1718636630,45
