et,brisque
1718636053,75.05975
1718636054,74.8589
1718636055,74.38209
1718636056,74.1046
1718636057,73.94422
1718636058,73.50817
1718636059,73.75717
1718636060,53.89388
1718636061,52.92529
1718636062,52.68776
1718636063,52.47412
1718636064,52.40633
1718636065,76.03499
1718636066,75.45016
1718636067,75.31176
1718636068,74.96584
1718636069,74.87566
1718636070,74.69303
1718636071,74.52999
1718636072,74.2701
1718636073,74.16626
1718636074,54.85096
1718636075,53.60031
1718636076,52.99354
1718636077,52.69847
1718636078,52.76867
1718636079,52.56357
1718636080,52.63326
1718636081,76.03737
1718636082,75.49903
1718636083,75.04128
1718636084,74.754
1718636085,75.43805
1718636086,75.24862
1718636087,75.47837
1718636088,74.97185
1718636089,56.47078
1718636090,54.3856
1718636091,53.71422
1718636092,53.3904
1718636093,52.73332
1718636094,54.0376
1718636095,54.27364
1718636096,53.05598
1718636097,76.80916
1718636098,76.48171
1718636099,76.06468
1718636100,75.63496
1718636101,75.40212
1718636102,74.91699
1718636103,74.35762
1718636104,74.1737
1718636105,74.08429
1718636106,73.74787
1718636107,73.51763
1718636108,54.29063
1718636109,52.78397
1718636110,52.18253
1718636111,52.22655
1718636112,51.86409
1718636113,51.74519
1718636114,51.72482
1718636115,51.6848
1718636116,75.20455
1718636117,74.60674
1718636118,74.67976
1718636119,75.06441
1718636120,76.53079
1718636121,70.25656
1718636122,75.60607
1718636123,73.41808
1718636124,54.34864
1718636125,52.04785
1718636126,51.61459
1718636127,50.98861
1718636128,50.90234
1718636129,50.53283
1718636130,50.5741
1718636131,50.45295
1718636132,76.97873
1718636133,74.98397
1718636134,74.59153
1718636135,74.73338
1718636136,74.27188
1718636137,74.4008
1718636138,74.30791
1718636139,74.0638
1718636140,74.47869
1718636141,74.93366
1718636142,74.55386
1718636143,54.63213
1718636144,53.12661
1718636145,51.94888
1718636146,51.60969
1718636147,50.74402
1718636148,50.81003
1718636149,75.64174
1718636150,75.15288
1718636151,74.95253
1718636152,75.02391
1718636153,75.03024
1718636154,74.81094
1718636155,75.26534
1718636156,74.45952
1718636157,55.79335
1718636158,52.34048
1718636159,51.2777
1718636160,51.00321
1718636161,50.89888
1718636162,50.89613
1718636163,50.44667
1718636164,49.48676
1718636165,75.70205
1718636166,74.93851
1718636167,74.74604
1718636168,74.53606
1718636169,74.26149
1718636170,74.45658
1718636171,73.94124
1718636172,73.78397
1718636173,73.94371
1718636174,55.2236
1718636175,53.20229
1718636176,52.68414
1718636177,52.06224
1718636178,52.05845
1718636179,52.44487
1718636180,52.28847
1718636181,78.25733
1718636182,76.72713
1718636183,76.12491
1718636184,75.86001
1718636185,75.39752
1718636186,75.45759
1718636187,75.1339
1718636188,74.75959
1718636189,74.60266
1718636190,56.35268
1718636191,53.67815
1718636192,53.13526
1718636193,53.09747
1718636194,52.47222
1718636195,52.68212
1718636196,51.90796
1718636197,78.12666
1718636198,76.43462
1718636199,75.87072
1718636200,76.00159
1718636201,76.09241
1718636202,75.54018
1718636203,74.68671
1718636204,74.47193
1718636205,74.32185
1718636206,74.24551
1718636207,73.64216
1718636208,53.32083
1718636209,52.04535
1718636210,52.08783
1718636211,51.79707
1718636212,51.57142
1718636213,51.33692
1718636214,76.59712
1718636215,75.05956
1718636216,74.67975
1718636217,74.76109
1718636218,74.59703
1718636219,74.69989
1718636220,74.59737
1718636221,74.51715
1718636222,75.60348
1718636223,55.67755
1718636224,52.79718
1718636225,54.25831
1718636226,54.55461
1718636227,53.38741
1718636228,52.66941
1718636229,52.54951
1718636230,52.11739
1718636231,75.91563
1718636232,74.98025
1718636233,75.27826
1718636234,76.6145
1718636235,75.15506
1718636236,74.13874
1718636237,73.97392
1718636238,73.4846
1718636239,73.38721
1718636240,73.10334
1718636241,53.0268
1718636242,51.99226
1718636243,54.4111
1718636244,52.98795
1718636245,52.35086
1718636246,51.72541
1718636247,51.40947
1718636248,75.84389
1718636249,75.15723
1718636250,75.0727
1718636251,74.60301
1718636252,74.49435
1718636253,74.3196
1718636254,74.73239
1718636255,73.93684
1718636256,73.70554
1718636257,73.25155
1718636258,55.86524
1718636259,54.37671
1718636260,53.13046
1718636261,52.6094
1718636262,51.97323
1718636263,51.53222
1718636264,52.25236
1718636265,77.54335
1718636266,75.44864
1718636267,75.27133
1718636268,74.88428
1718636269,74.64624
1718636270,74.59317
1718636271,74.97137
1718636272,74.88972
1718636273,74.5386
1718636274,74.08319
1718636275,74.112
1718636276,53.615
1718636277,53.10626
1718636278,52.64486
1718636279,52.19621
1718636280,52.52832
1718636281,51.87328
1718636282,51.59035
1718636283,76.91969
1718636284,75.28252
1718636285,74.82061
1718636286,74.62955
1718636287,74.52968
1718636288,74.30769
1718636289,74.11191
1718636290,74.05793
1718636291,73.90826
1718636292,73.66129
1718636293,73.40005
1718636294,55.09866
