fps,et,screenshots_num
3,1718636053,7
16,1718636054,35
17,1718636055,38
16,1718636056,41
17,1718636057,41
15,1718636058,41
16,1718636059,42
11,1718636060,42
15,1718636061,43
16,1718636062,41
11,1718636063,46
11,1718636064,48
11,1718636065,46
16,1718636066,41
17,1718636067,41
16,1718636068,41
16,1718636069,42
16,1718636070,41
16,1718636071,41
17,1718636072,40
15,1718636073,43
13,1718636074,44
15,1718636075,41
15,1718636076,43
15,1718636077,43
15,1718636078,42
11,1718636079,47
11,1718636080,47
11,1718636081,46
16,1718636082,43
16,1718636083,41
16,1718636084,42
17,1718636085,40
15,1718636086,38
17,1718636087,42
16,1718636088,42
14,1718636089,44
13,1718636090,44
16,1718636091,41
15,1718636092,42
15,1718636093,43
15,1718636094,43
10,1718636095,47
12,1718636096,46
11,1718636097,47
15,1718636098,41
17,1718636099,41
16,1718636100,41
16,1718636101,32
15,1718636102,40
17,1718636103,42
16,1718636104,42
16,1718636105,41
15,1718636106,43
14,1718636107,42
14,1718636108,45
14,1718636109,43
16,1718636110,41
14,1718636111,43
16,1718636112,42
13,1718636113,44
12,1718636114,46
10,1718636115,46
12,1718636116,46
16,1718636117,42
16,1718636118,40
16,1718636119,41
17,1718636120,42
16,1718636121,41
16,1718636122,42
17,1718636123,40
15,1718636124,43
12,1718636125,47
15,1718636126,43
15,1718636127,43
15,1718636128,42
13,1718636129,44
11,1718636130,48
10,1718636131,47
10,1718636132,48
15,1718636133,42
15,1718636134,41
17,1718636135,40
15,1718636136,42
17,1718636137,41
16,1718636138,41
17,1718636139,42
16,1718636140,42
17,1718636141,41
16,1718636142,42
11,1718636143,45
16,1718636144,42
14,1718636145,43
16,1718636146,42
11,1718636147,47
9,1718636148,48
11,1718636149,47
16,1718636150,42
16,1718636151,42
16,1718636152,40
17,1718636153,42
17,1718636154,41
16,1718636155,42
15,1718636156,41
15,1718636157,44
13,1718636158,44
15,1718636159,43
16,1718636160,42
15,1718636161,31
14,1718636162,41
12,1718636163,47
11,1718636164,47
10,1718636165,47
16,1718636166,42
15,1718636167,42
17,1718636168,40
16,1718636169,42
17,1718636170,41
16,1718636171,41
16,1718636172,42
17,1718636173,41
12,1718636174,45
15,1718636175,42
15,1718636176,42
15,1718636177,43
15,1718636178,42
13,1718636179,45
11,1718636180,47
9,1718636181,48
15,1718636182,41
17,1718636183,40
15,1718636184,42
17,1718636185,41
16,1718636186,41
15,1718636187,43
17,1718636188,41
16,1718636189,41
12,1718636190,46
15,1718636191,41
15,1718636192,43
15,1718636193,43
15,1718636194,43
13,1718636195,43
11,1718636196,47
10,1718636197,46
13,1718636198,44
15,1718636199,42
17,1718636200,41
15,1718636201,40
17,1718636202,41
16,1718636203,42
17,1718636204,41
16,1718636205,42
16,1718636206,41
15,1718636207,43
11,1718636208,46
15,1718636209,42
16,1718636210,41
14,1718636211,43
12,1718636212,45
10,1718636213,48
9,1718636214,50
15,1718636215,42
17,1718636216,41
16,1718636217,42
17,1718636218,42
16,1718636219,40
17,1718636220,41
16,1718636221,32
17,1718636222,40
14,1718636223,44
16,1718636224,42
14,1718636225,42
16,1718636226,42
15,1718636227,44
14,1718636228,43
11,1718636229,47
11,1718636230,47
12,1718636231,46
15,1718636232,42
17,1718636233,40
16,1718636234,42
17,1718636235,40
16,1718636236,41
17,1718636237,40
16,1718636238,43
16,1718636239,41
14,1718636240,42
10,1718636241,48
15,1718636242,42
17,1718636243,39
17,1718636244,40
13,1718636245,45
12,1718636246,45
11,1718636247,46
11,1718636248,45
17,1718636249,41
16,1718636250,39
16,1718636251,42
16,1718636252,40
17,1718636253,41
16,1718636254,41
17,1718636255,42
15,1718636256,43
14,1718636257,43
14,1718636258,45
14,1718636259,43
16,1718636260,41
15,1718636261,42
15,1718636262,42
11,1718636263,44
11,1718636264,45
8,1718636265,49
16,1718636266,40
17,1718636267,40
16,1718636268,40
16,1718636269,41
17,1718636270,42
16,1718636271,41
17,1718636272,41
15,1718636273,42
17,1718636274,41
15,1718636275,42
12,1718636276,45
15,1718636277,43
15,1718636278,43
15,1718636279,42
12,1718636280,45
11,1718636281,35
10,1718636282,48
9,1718636283,47
16,1718636284,42
16,1718636285,41
16,1718636286,41
17,1718636287,41
16,1718636288,42
16,1718636289,42
15,1718636290,39
17,1718636291,33
15,1718636292,39
16,1718636293,33
14,1718636294,39
