et,brisque,piqe
1719217192,41.52223,23.89235
1719217193,41.40034,25.38226
1719217194,41.9457,23.45168
1719217195,42.21982,25.54864
1719217196,43.51824,25.75362
1719217197,43.11702,24.42682
1719217198,43.13224,24.25467
1719217199,42.47884,23.30869
1719217200,42.88917,27.04444
1719217201,41.86108,25.77915
1719217202,40.26052,22.53159
1719217203,41.49268,25.97139
1719217204,40.87057,24.92382
1719217205,40.97706,26.56032
1719217206,72.42953,53.89667
1719217207,73.20397,56.02287
1719217208,71.79345,57.05779
1719217209,72.71659,56.40034
1719217210,52.73408,41.02509
1719217211,50.68048,41.17846
1719217212,51.65655,39.04819
1719217213,48.84309,38.88784
1719217214,49.28991,39.55975
1719217215,49.20361,37.75989
1719217216,48.30496,38.1598
1719217217,50.7357,38.68893
1719217218,49.69808,37.55578
1719217219,49.12636,36.45407
1719217220,52.66095,32.51895
1719217221,51.17946,31.41002
1719217222,47.02126,26.29561
1719217223,43.23646,25.56454
1719217224,42.50644,27.12295
1719217225,42.19577,24.83709
1719217226,41.44076,25.35501
1719217227,41.51448,23.39376
1719217228,42.08057,24.69131
1719217229,41.12787,23.69492
1719217230,41.75211,25.52602
1719217231,41.63486,24.05188
1719217232,41.21162,24.76378
1719217233,40.79619,23.92147
1719217234,40.87665,23.20205
1719217235,40.29147,24.07851
1719217236,40.7495,24.93622
1719217237,45.47861,28.59527
1719217238,44.85068,25.4375
1719217239,44.06741,24.34746
1719217240,43.86372,22.56362
1719217241,44.07284,23.99149
1719217242,44.82662,26.17054
1719217243,43.25439,22.97053
1719217244,42.7671,22.81438
1719217245,43.86209,24.72433
1719217246,43.09389,24.62155
1719217247,42.30051,25.40787
1719217248,42.58518,24.12793
1719217249,41.72876,24.00202
1719217250,41.85473,23.73736
1719217251,42.23547,23.04479
1719217252,42.40559,23.54113
1719217253,42.36826,23.82685
1719217254,42.04237,23.14345
1719217255,42.52767,25.70765
1719217256,41.1725,25.07587
1719217257,40.66198,24.80903
1719217258,39.78869,23.95113
1719217259,39.93327,23.65013
1719217260,72.98965,56.04023
1719217261,70.56251,54.98127
1719217262,71.74007,55.65193
1719217263,73.22702,54.81049
1719217264,53.20617,41.74132
1719217265,51.86945,38.78441
1719217266,51.92684,38.01905
1719217267,50.39805,38.29093
1719217268,50.90687,37.58096
1719217269,50.35189,38.258
1719217270,49.88609,38.64497
1719217271,49.82585,38.19938
1719217272,48.99846,36.84793
1719217273,47.78343,38.38505
1719217274,47.56032,36.0997
1719217275,47.19587,35.97602
1719217276,48.60696,36.66656
1719217277,49.3853,35.92885
1719217278,48.98416,37.64739
1719217279,48.66903,36.47542
1719217280,49.51279,37.94213
1719217281,49.78581,37.05996
1719217282,49.49675,36.83441
1719217283,49.71275,36.73194
1719217284,48.22903,37.35544
1719217285,49.55324,38.84933
1719217286,50.26753,38.44165
1719217287,48.91493,37.41321
1719217288,48.34513,37.19518
1719217289,48.10184,37.75471
1719217290,47.76045,36.08982
1719217291,47.92413,37.19051
1719217292,47.58835,36.3145
1719217293,47.91825,37.17534
1719217294,47.66369,36.32901
1719217295,48.05398,35.88826
1719217296,48.45418,35.49461
1719217297,48.32118,37.09398
1719217298,43.46475,38.68117
