et,brisque,piqe
1719216837,43.64632,24.12497
1719216838,35.12441,22.48827
1719216839,47.05585,27.71071
1719216840,42.6003,26.29297
1719216841,43.75381,25.22935
1719216842,43.84786,26.19901
1719216843,46.37618,27.93661
1719216844,52.44574,29.77015
1719216845,46.98223,25.53434
1719216846,43.99935,22.57952
1719216847,43.63207,23.84319
1719216848,42.7146,22.68998
1719216849,44.26911,27.69272
1719216850,43.78319,24.73777
1719216851,44.16128,26.48059
1719216852,44.21462,24.65866
1719216853,44.17545,24.79304
1719216854,56.06891,42.05132
1719216855,51.31522,38.81891
1719216856,49.81326,37.56601
1719216857,49.64349,38.01297
1719216858,50.44695,38.08335
1719216859,48.47003,37.88316
1719216860,49.45485,38.65422
1719216861,48.39611,37.7306
1719216862,48.45493,38.31297
1719216863,48.50613,38.44707
1719216864,48.20378,36.9131
1719216865,47.39424,36.24108
1719216866,47.61686,39.02448
1719216867,47.62347,37.09195
1719216868,47.34377,37.32952
1719216869,48.05095,37.88846
1719216870,47.99386,36.68595
1719216871,46.94042,37.52339
1719216872,47.21139,36.50398
1719216873,47.61656,35.86943
1719216874,48.69968,37.42144
1719216875,47.36763,37.35968
1719216876,48.68109,37.26747
1719216877,48.47787,37.02088
1719216878,46.25536,37.43276
1719216879,45.31608,36.33801
1719216880,45.38867,37.2496
1719216881,45.76009,35.25049
1719216882,45.62444,35.97402
1719216883,45.89215,36.72909
1719216884,45.70888,37.00182
1719216885,45.87424,37.38536
1719216886,47.98871,38.12202
1719216887,47.98617,37.68188
1719216888,47.15295,38.11542
1719216889,47.66174,37.57929
1719216890,46.73096,36.12203
1719216891,47.2199,37.01443
1719216892,47.39393,37.54472
1719216893,46.97604,36.18162
1719216894,47.26551,37.24399
1719216895,47.4085,37.8084
1719216896,47.4015,37.25817
1719216897,48.74164,36.91322
1719216898,49.78932,39.28518
1719216899,48.63786,38.54993
1719216900,49.55427,36.3596
1719216901,49.67407,37.35611
1719216902,47.11558,38.23628
1719216903,49.50766,37.99069
1719216904,47.77666,36.86208
1719216905,47.08651,35.83925
1719216906,46.60529,35.76224
1719216907,46.67709,34.42008
1719216908,46.77755,35.58321
1719216909,46.87088,36.03376
1719216910,46.37416,34.94193
1719216911,46.29891,35.83341
1719216912,46.849,36.57237
1719216913,46.84795,35.60796
1719216914,48.7132,38.75329
1719216915,46.13833,35.06039
1719216916,46.42244,36.27875
1719216917,46.03467,36.28575
1719216918,46.28005,35.81441
1719216919,45.88119,34.9988
1719216920,45.91263,36.79891
1719216921,47.08981,35.37243
1719216922,46.33034,35.47515
1719216923,46.11245,33.85101
1719216924,46.10679,35.92693
1719216925,46.22138,34.9249
1719216926,46.11255,36.32151
1719216927,45.95036,35.6474
1719216928,45.22418,35.90428
1719216929,45.45565,35.535
1719216930,45.66183,37.32232
1719216931,45.78588,36.74382
1719216932,49.25117,38.71486
1719216933,47.43644,36.99567
1719216934,47.89426,35.53209
1719216935,47.98893,35.77524
1719216936,48.34248,36.13187
1719216937,48.37659,36.3027
1719216938,48.20177,35.96438
1719216939,48.29462,36.1729
1719216940,48.06075,35.3346
1719216941,48.20511,35.6661
1719216942,47.97493,35.52625
1719216943,48.13404,35.90297
1719216944,48.5281,35.8108
1719216945,48.31292,35.71777
1719216946,48.22056,35.7881
1719216947,48.17375,36.0993
1719216948,47.94419,35.15689
1719216949,48.00992,36.31605
1719216950,48.05121,35.69643
1719216951,48.35286,35.49516
1719216952,48.29877,35.97934
1719216953,48.16375,35.31242
1719216954,48.14859,35.73199
1719216955,49.31073,38.05741
1719216956,47.13613,38.55509
1719216957,47.22776,38.37824
1719216958,47.3807,37.08001
1719216959,46.56164,36.14201
1719216960,46.99128,36.52165
1719216961,47.04206,36.04427
1719216962,46.70905,37.16834
1719216963,46.5877,37.0956
1719216964,47.1026,37.20505
1719216965,47.00882,36.53563
1719216966,46.54093,36.50035
1719216967,49.75909,31.30174
1719216968,45.69573,27.28948
1719216969,45.02839,28.53346
1719216970,44.58402,27.11875
1719216971,44.75392,25.88616
1719216972,44.31599,26.00013
1719216973,44.02884,25.56899
1719216974,44.8166,27.86362
1719216975,44.68331,26.75488
1719216976,44.56952,26.89612
1719216977,43.65809,27.57977
1719216978,43.64773,25.0507
1719216979,43.67873,26.16775
1719216980,43.42611,27.32632
1719216981,43.03592,26.0775
1719216982,42.8397,26.31346
1719216983,42.92468,27.2092
1719216984,42.80209,27.36387
