fps,et,screenshots_num
14,1719216837,24
18,1719216838,40
20,1719216839,45
21,1719216840,41
18,1719216841,36
19,1719216842,31
20,1719216843,38
19,1719216844,41
21,1719216845,42
19,1719216846,42
21,1719216847,44
19,1719216848,43
19,1719216849,41
21,1719216850,40
10,1719216851,49
4,1719216852,55
0,1719216853,58
16,1719216854,44
17,1719216855,47
16,1719216856,43
15,1719216857,44
15,1719216858,45
15,1719216859,44
16,1719216860,46
14,1719216861,46
14,1719216862,44
15,1719216863,46
16,1719216864,44
14,1719216865,44
15,1719216866,43
15,1719216867,43
15,1719216868,44
15,1719216869,44
16,1719216870,45
14,1719216871,46
15,1719216872,45
14,1719216873,43
15,1719216874,45
15,1719216875,43
14,1719216876,46
15,1719216877,43
15,1719216878,45
15,1719216879,47
15,1719216880,44
17,1719216881,44
20,1719216882,43
20,1719216883,42
20,1719216884,41
20,1719216885,44
20,1719216886,42
20,1719216887,46
21,1719216888,42
18,1719216889,45
20,1719216890,41
20,1719216891,40
19,1719216892,43
21,1719216893,41
20,1719216894,44
19,1719216895,44
19,1719216896,43
20,1719216897,41
21,1719216898,46
20,1719216899,42
19,1719216900,43
18,1719216901,34
20,1719216902,31
19,1719216903,46
19,1719216904,43
21,1719216905,42
20,1719216906,45
19,1719216907,41
20,1719216908,39
19,1719216909,43
20,1719216910,44
20,1719216911,41
20,1719216912,41
20,1719216913,42
20,1719216914,44
19,1719216915,43
19,1719216916,41
20,1719216917,42
20,1719216918,47
20,1719216919,41
20,1719216920,43
21,1719216921,39
20,1719216922,41
19,1719216923,45
20,1719216924,41
18,1719216925,43
21,1719216926,43
19,1719216927,44
20,1719216928,45
20,1719216929,43
20,1719216930,46
19,1719216931,41
19,1719216932,44
21,1719216933,41
18,1719216934,44
20,1719216935,42
20,1719216936,46
21,1719216937,42
20,1719216938,41
20,1719216939,46
19,1719216940,43
19,1719216941,42
20,1719216942,44
21,1719216943,41
20,1719216944,43
20,1719216945,42
18,1719216946,44
20,1719216947,45
20,1719216948,43
19,1719216949,43
21,1719216950,43
19,1719216951,40
20,1719216952,45
20,1719216953,40
18,1719216954,43
20,1719216955,41
21,1719216956,41
20,1719216957,38
20,1719216958,46
19,1719216959,43
19,1719216960,44
18,1719216961,39
18,1719216962,33
20,1719216963,40
20,1719216964,41
19,1719216965,40
21,1719216966,44
16,1719216967,43
18,1719216968,43
20,1719216969,43
20,1719216970,42
20,1719216971,44
20,1719216972,41
20,1719216973,42
21,1719216974,40
19,1719216975,43
20,1719216976,38
20,1719216977,44
20,1719216978,38
20,1719216979,44
21,1719216980,43
19,1719216981,43
18,1719216982,44
19,1719216983,40
20,1719216984,44
20,1719216985,39
19,1719216986,43
20,1719216987,41
21,1719216988,43
19,1719216989,43
18,1719216990,41
19,1719216991,42
20,1719216992,43
19,1719216993,40
18,1719216994,45
19,1719216995,40
19,1719216996,46
21,1719216997,41
20,1719216998,40
20,1719216999,44
19,1719217000,42
20,1719217001,42
20,1719217002,42
20,1719217003,45
20,1719217004,44
20,1719217005,41
20,1719217006,42
21,1719217007,42
19,1719217008,42
21,1719217009,43
19,1719217010,40
20,1719217011,44
20,1719217012,42
20,1719217013,46
20,1719217014,39
19,1719217015,44
19,1719217016,44
21,1719217017,37
19,1719217018,44
20,1719217019,41
20,1719217020,44
18,1719217021,38
18,1719217022,37
22,1719217023,42
19,1719217024,41
20,1719217025,42
20,1719217026,40
20,1719217027,42
19,1719217028,42
19,1719217029,43
19,1719217030,40
20,1719217031,42
20,1719217032,43
20,1719217033,40
19,1719217034,42
19,1719217035,45
20,1719217036,44
12,1719217037,50
9,1719217038,48
12,1719217039,49
15,1719217040,44
15,1719217041,43
17,1719217042,44
16,1719217043,41
17,1719217044,42
15,1719217045,44
16,1719217046,41
17,1719217047,42
16,1719217048,40
16,1719217049,43
16,1719217050,44
16,1719217051,43
15,1719217052,44
14,1719217053,43
16,1719217054,42
15,1719217055,44
15,1719217056,44
15,1719217057,43
15,1719217058,42
15,1719217059,44
15,1719217060,44
15,1719217061,46
14,1719217062,46
16,1719217063,42
14,1719217064,46
16,1719217065,42
13,1719217066,44
16,1719217067,43
15,1719217068,43
14,1719217069,43
16,1719217070,47
14,1719217071,47
16,1719217072,45
15,1719217073,48
15,1719217074,44
20,1719217075,39
21,1719217076,38
21,1719217077,38
18,1719217078,43
