et,brisque
1719216837,43.64632
1719216838,35.12441
1719216839,47.05585
1719216840,42.6003
1719216841,43.75381
1719216842,43.84786
1719216843,46.37618
1719216844,52.44574
1719216845,46.98223
1719216846,43.99935
1719216847,43.63207
1719216848,42.7146
1719216849,44.26911
1719216850,43.78319
1719216851,44.16128
1719216852,44.21462
1719216853,44.17545
1719216854,56.06891
1719216855,51.31522
1719216856,49.81326
1719216857,49.64349
1719216858,50.44695
1719216859,48.47003
1719216860,49.45485
1719216861,48.39611
1719216862,48.45493
1719216863,48.50613
1719216864,48.20378
1719216865,47.39424
1719216866,47.61686
1719216867,47.62347
1719216868,47.34377
1719216869,48.05095
1719216870,47.99386
1719216871,46.94042
1719216872,47.21139
1719216873,47.61656
1719216874,48.69968
1719216875,47.36763
1719216876,48.68109
1719216877,48.47787
1719216878,46.25536
1719216879,45.31608
1719216880,45.38867
1719216881,45.76009
1719216882,45.62444
1719216883,45.89215
1719216884,45.70888
1719216885,45.87424
1719216886,47.98871
1719216887,47.98617
1719216888,47.15295
1719216889,47.66174
1719216890,46.73096
1719216891,47.2199
1719216892,47.39393
1719216893,46.97604
1719216894,47.26551
1719216895,47.4085
1719216896,47.4015
1719216897,48.74164
1719216898,49.78932
1719216899,48.63786
1719216900,49.55427
1719216901,49.67407
1719216902,47.11558
1719216903,49.50766
1719216904,47.77666
1719216905,47.08651
1719216906,46.60529
1719216907,46.67709
1719216908,46.77755
1719216909,46.87088
1719216910,46.37416
1719216911,46.29891
1719216912,46.849
1719216913,46.84795
1719216914,48.7132
1719216915,46.13833
1719216916,46.42244
1719216917,46.03467
1719216918,46.28005
1719216919,45.88119
1719216920,45.91263
1719216921,47.08981
1719216922,46.33034
1719216923,46.11245
1719216924,46.10679
1719216925,46.22138
1719216926,46.11255
1719216927,45.95036
1719216928,45.22418
1719216929,45.45565
1719216930,45.66183
1719216931,45.78588
1719216932,49.25117
1719216933,47.43644
1719216934,47.89426
1719216935,47.98893
1719216936,48.34248
1719216937,48.37659
1719216938,48.20177
1719216939,48.29462
1719216940,48.06075
1719216941,48.20511
1719216942,47.97493
1719216943,48.13404
1719216944,48.5281
1719216945,48.31292
1719216946,48.22056
1719216947,48.17375
1719216948,47.94419
1719216949,48.00992
1719216950,48.05121
1719216951,48.35286
1719216952,48.29877
1719216953,48.16375
1719216954,48.14859
1719216955,49.31073
1719216956,47.13613
1719216957,47.22776
1719216958,47.3807
1719216959,46.56164
1719216960,46.99128
1719216961,47.04206
1719216962,46.70905
1719216963,46.5877
1719216964,47.1026
1719216965,47.00882
1719216966,46.54093
1719216967,49.75909
1719216968,45.69573
1719216969,45.02839
1719216970,44.58402
1719216971,44.75392
1719216972,44.31599
1719216973,44.02884
1719216974,44.8166
1719216975,44.68331
1719216976,44.56952
1719216977,43.65809
1719216978,43.64773
1719216979,43.67873
1719216980,43.42611
1719216981,43.03592
1719216982,42.8397
1719216983,42.92468
1719216984,42.80209
1719216985,43.0566
1719216986,42.66747
1719216987,43.07054
1719216988,43.93563
1719216989,42.66501
1719216990,43.77991
1719216991,43.62968
1719216992,43.31457
1719216993,43.13821
1719216994,42.89548
1719216995,43.38203
1719216996,43.36969
1719216997,42.8902
1719216998,42.90121
1719216999,43.13222
1719217000,42.36796
1719217001,43.40909
1719217002,50.96949
1719217003,46.11346
1719217004,44.24328
1719217005,44.52644
1719217006,44.21701
1719217007,43.87313
1719217008,44.62368
1719217009,44.7483
1719217010,46.62724
1719217011,45.93251
1719217012,45.19072
1719217013,44.64186
1719217014,44.19552
1719217015,44.17886
1719217016,44.34304
1719217017,44.01375
1719217018,44.07315
1719217019,43.43659
1719217020,44.40781
1719217021,43.97397
1719217022,44.97217
1719217023,44.87984
1719217024,44.20786
1719217025,44.28641
1719217026,44.37042
1719217027,50.09178
1719217028,46.26508
1719217029,45.53496
1719217030,45.04216
1719217031,44.9716
1719217032,44.7311
1719217033,44.87759
1719217034,45.99491
1719217035,46.12956
1719217036,49.19218
1719217037,47.04881
1719217038,45.974
1719217039,52.1525
1719217040,72.23967
1719217041,70.11695
1719217042,69.83898
1719217043,70.04878
1719217044,69.78755
1719217045,70.90943
1719217046,51.41706
1719217047,49.98626
1719217048,48.86498
1719217049,50.26058
1719217050,48.15984
1719217051,48.48144
1719217052,48.59476
1719217053,50.16874
1719217054,49.64424
1719217055,47.94587
1719217056,47.71049
1719217057,48.29057
1719217058,47.87594
1719217059,47.12644
1719217060,46.83752
1719217061,46.70944
1719217062,46.51611
1719217063,51.47672
1719217064,49.03363
1719217065,48.4721
1719217066,47.77424
1719217067,48.66665
1719217068,46.07585
1719217069,46.17649
1719217070,46.41242
1719217071,46.00367
1719217072,45.65012
1719217073,45.7506
1719217074,46.53965
1719217075,45.87886
1719217076,46.37724
1719217077,45.40458
1719217078,51.45773
