et,brisque,piqe
1718614927,82.65195,50.20979
1718614928,79.36447,41.55382
1718614929,78.84324,42.29119
1718614930,78.87972,40.39919
1718614931,81.32677,41.63106
1718614932,79.66954,42.10265
1718614933,79.4314,49.67589
1718614934,80.0619,49.25167
1718614935,78.7994,56.24143
1718614936,76.93754,54.56562
1718614937,77.1475,55.17484
1718614938,76.95135,53.76165
1718614939,81.85311,48.41389
1718614940,80.09158,49.06402
1718614941,80.19968,47.59381
1718614942,80.50464,50.23482
1718614943,82.85849,46.98562
1718614944,81.41395,44.44155
1718614945,80.16008,45.14237
1718614946,78.8815,45.86498
1718614947,80.17697,48.03069
1718614948,77.03938,55.5104
1718614949,75.94069,55.47804
1718614950,74.97434,54.61016
1718614951,80.66324,49.50685
1718614952,79.83567,49.38858
1718614953,79.22181,50.51796
1718614954,78.95459,47.06066
1718614955,80.25244,50.01178
1718614956,80.2715,50.41161
1718614957,79.70343,52.56391
1718614958,82.04644,50.35687
1718614959,77.70882,53.33034
1718614960,76.51488,53.08016
1718614961,75.70864,53.50194
1718614962,75.652,55.11778
1718614963,82.58511,48.17447
1718614964,80.71594,48.77314
1718614965,79.91562,50.17895
1718614966,79.72485,51.26573
1718614967,81.54946,48.55569
1718614968,80.59459,48.93721
1718614969,79.5246,50.08569
1718614970,79.12735,47.76591
1718614971,77.60385,52.9035
1718614972,75.91935,55.2859
1718614973,75.59684,54.73974
1718614974,75.59939,55.56755
1718614975,80.9994,48.95842
1718614976,79.93932,50.74634
1718614977,79.57142,49.25811
1718614978,79.47076,50.32069
1718614979,81.00172,49.32547
1718614980,80.13024,50.49109
1718614981,79.25991,49.00108
1718614982,81.49208,47.67932
1718614983,80.47268,49.06778
1718614984,79.30134,48.47499
1718614985,78.02531,54.73426
1718614986,76.64733,55.26571
1718614987,81.64057,50.53347
1718614988,80.01454,50.78405
1718614989,79.51871,47.71926
1718614990,79.64388,49.25125
1718614991,81.68411,49.32953
1718614992,80.45829,50.54984
1718614993,79.86243,48.44544
1718614994,82.34908,51.28956
1718614995,77.15822,55.0372
1718614996,76.00549,54.37921
1718614997,75.49345,54.18659
1718614998,75.07468,55.9349
1718614999,75.67455,54.76101
1718615000,75.26951,54.7313
1718615001,75.54195,55.42821
1718615002,76.0264,54.69656
1718615003,76.31809,54.02506
1718615004,76.27695,53.81098
1718615005,76.31481,53.62003
1718615006,76.3414,53.26112
1718615007,82.65571,47.82504
1718615008,82.03332,47.77341
1718615009,80.4088,46.82618
1718615010,79.78112,51.5107
1718615011,79.2783,48.37005
1718615012,81.14006,50.16521
1718615013,81.12779,50.15388
1718615014,81.19262,50.24089
1718615015,81.73009,51.3769
1718615016,82.24223,50.50519
1718615017,81.93015,47.55991
1718615018,83.29955,49.56929
1718615019,81.23321,50.78215
1718615020,79.80755,49.25875
1718615021,79.01662,49.85457
1718615022,79.26425,50.54011
1718615023,82.06888,49.01961
1718615024,82.04216,48.88989
1718615025,82.20505,47.74771
1718615026,82.08763,47.67723
1718615027,82.10105,50.20945
