fps,et,screenshots_num
9,1718614927,33
16,1718614928,41
17,1718614929,42
16,1718614930,38
16,1718614931,42
17,1718614932,42
16,1718614933,42
17,1718614934,41
12,1718614935,47
15,1718614936,43
11,1718614937,46
10,1718614938,50
11,1718614939,46
15,1718614940,44
17,1718614941,41
16,1718614942,41
16,1718614943,41
17,1718614944,42
16,1718614945,41
17,1718614946,41
14,1718614947,44
15,1718614948,43
10,1718614949,47
11,1718614950,46
12,1718614951,47
16,1718614952,42
16,1718614953,43
16,1718614954,42
17,1718614955,42
15,1718614956,43
16,1718614957,40
16,1718614958,42
12,1718614959,45
15,1718614960,43
11,1718614961,47
10,1718614962,47
12,1718614963,45
16,1718614964,42
16,1718614965,42
17,1718614966,40
16,1718614967,41
17,1718614968,42
16,1718614969,42
16,1718614970,41
15,1718614971,44
14,1718614972,44
10,1718614973,48
9,1718614974,47
15,1718614975,46
15,1718614976,42
17,1718614977,42
16,1718614978,42
17,1718614979,42
15,1718614980,41
16,1718614981,33
17,1718614982,41
16,1718614983,43
11,1718614984,46
12,1718614985,47
10,1718614986,46
13,1718614987,45
15,1718614988,42
16,1718614989,42
16,1718614990,41
17,1718614991,42
16,1718614992,40
16,1718614993,42
15,1718614994,44
15,1718614995,42
11,1718614996,45
11,1718614997,48
10,1718614998,48
10,1718614999,47
10,1718615000,48
10,1718615001,48
11,1718615002,48
5,1718615003,54
0,1718615004,57
0,1718615005,58
0,1718615006,57
12,1718615007,44
16,1718615008,43
17,1718615009,41
16,1718615010,42
14,1718615011,44
7,1718615012,50
0,1718615013,58
0,1718615014,58
4,1718615015,53
5,1718615016,52
2,1718615017,55
15,1718615018,43
16,1718615019,41
17,1718615020,42
15,1718615021,43
9,1718615022,48
0,1718615023,58
0,1718615024,57
0,1718615025,57
0,1718615026,58
2,1718615027,56
14,1718615028,43
15,1718615029,42
16,1718615030,42
16,1718615031,43
12,1718615032,43
0,1718615033,51
0,1718615034,58
0,1718615035,56
0,1718615036,58
4,1718615037,54
0,1718615038,45
0,1718615039,51
0,1718615040,57
0,1718615041,43
0,1718615042,57
4,1718615043,54
6,1718615044,51
0,1718615045,45
0,1718615046,58
3,1718615047,55
0,1718615048,57
0,1718615049,58
6,1718615050,52
11,1718615051,46
16,1718615052,41
12,1718615053,47
7,1718615054,50
0,1718615055,57
0,1718615056,57
2,1718615057,56
3,1718615058,55
3,1718615059,54
17,1718615060,41
17,1718615061,41
16,1718615062,43
16,1718615063,41
11,1718615064,47
14,1718615065,44
9,1718615066,48
0,1718615067,43
0,1718615068,41
0,1718615069,57
0,1718615070,58
1,1718615071,57
3,1718615072,55
16,1718615073,42
11,1718615074,47
0,1718615075,59
0,1718615076,42
0,1718615077,59
0,1718615078,58
0,1718615079,57
0,1718615080,53
0,1718615081,36
0,1718615082,58
0,1718615083,58
8,1718615084,51
19,1718615085,40
13,1718615086,44
15,1718615087,44
10,1718615088,48
0,1718615089,57
0,1718615090,58
0,1718615091,58
0,1718615092,57
12,1718615093,44
15,1718615094,36
3,1718615095,47
0,1718615096,58
2,1718615097,43
0,1718615098,58
0,1718615099,57
1,1718615100,56
0,1718615101,47
0,1718615102,55
0,1718615103,58
0,1718615104,58
0,1718615105,58
0,1718615106,58
0,1718615107,58
0,1718615108,57
0,1718615109,58
2,1718615110,55
15,1718615111,42
17,1718615112,39
17,1718615113,42
14,1718615114,45
12,1718615115,46
14,1718615116,44
1,1718615117,56
0,1718615118,57
0,1718615119,58
0,1718615120,58
2,1718615121,56
7,1718615122,51
18,1718615123,41
16,1718615124,41
17,1718615125,41
16,1718615126,41
17,1718615127,42
13,1718615128,45
11,1718615129,47
10,1718615130,49
0,1718615131,57
0,1718615132,59
0,1718615133,56
6,1718615134,52
5,1718615135,54
17,1718615136,41
14,1718615137,44
1,1718615138,57
0,1718615139,58
1,1718615140,56
13,1718615141,46
3,1718615142,55
3,1718615143,54
0,1718615144,58
13,1718615145,46
17,1718615146,42
0,1718615147,58
1,1718615148,57
2,1718615149,55
14,1718615150,44
14,1718615151,43
11,1718615152,48
17,1718615153,43
2,1718615154,55
0,1718615155,57
0,1718615156,58
0,1718615157,57
0,1718615158,58
11,1718615159,47
6,1718615160,52
0,1718615161,45
0,1718615162,55
17,1718615163,41
5,1718615164,52
1,1718615165,57
9,1718615166,50
10,1718615167,48
0,1718615168,57
