et,brisque,piqe
1718612695,54.06148,38.17695
1718612696,54.79998,37.51843
1718612697,55.30031,38.91941
1718612698,54.43853,39.37939
1718612699,57.26223,32.0373
1718612700,52.70605,29.63195
1718612701,52.10605,28.76321
1718612702,52.07282,29.24341
1718612703,51.49913,28.72097
1718612704,51.33483,29.04308
1718612705,51.57726,28.25021
1718612706,51.58413,27.94464
1718612707,54.64986,39.28147
1718612708,53.82659,39.75293
1718612709,53.45634,39.73613
1718612710,53.37208,39.74944
1718612711,53.61368,39.23339
1718612712,53.3693,39.17463
1718612713,53.56817,39.50438
1718612714,53.04911,39.98516
1718612715,54.25841,29.0567
1718612716,53.39842,29.95346
1718612717,52.64542,30.21098
1718612718,50.71792,27.98853
1718612719,51.47425,28.44209
1718612720,51.87508,27.47234
1718612721,55.33275,38.98184
1718612722,53.36738,40.30095
1718612723,53.97839,39.25693
1718612724,53.81007,40.0134
1718612725,53.85746,39.22513
1718612726,52.82669,39.29643
1718612727,53.04016,38.46954
1718612728,54.8647,30.166
1718612729,54.45509,28.79328
1718612730,54.40338,29.43
1718612731,52.87654,31.01822
1718612732,52.61953,29.16807
1718612733,54.04863,30.45847
1718612734,56.59016,39.49476
1718612735,54.7192,39.8027
1718612736,54.61973,39.45165
1718612737,54.89849,40.01401
1718612738,54.80021,39.53944
1718612739,54.43664,39.55678
1718612740,54.37759,39.34831
1718612741,54.5492,39.49691
1718612742,58.52219,33.3652
1718612743,55.97722,31.58434
1718612744,54.9529,32.84431
1718612745,56.57399,30.74024
1718612746,54.31806,30.13423
1718612747,54.39274,29.4266
1718612748,54.25866,29.49417
1718612749,57.78677,40.87809
1718612750,55.73381,41.74844
1718612751,54.0538,39.87326
1718612752,55.06989,39.66324
1718612753,59.2805,42.10527
1718612754,55.7629,41.21188
1718612755,53.8201,40.29587
1718612756,55.26488,39.33797
1718612757,55.04502,38.76388
1718612758,56.08982,31.72897
1718612759,54.24715,31.19371
1718612760,53.53905,29.52515
1718612761,53.05441,30.17868
1718612762,52.67186,28.45257
1718612763,52.21621,29.15261
1718612764,54.89201,39.88768
1718612765,53.62179,40.32532
1718612766,53.17927,38.46048
1718612767,53.35519,38.10008
1718612768,53.30803,37.91809
1718612769,53.97654,38.6877
1718612770,53.12165,38.56678
1718612771,53.46979,37.17577
1718612772,53.64219,38.89704
1718612773,55.39374,31.09884
1718612774,53.24084,29.67384
1718612775,52.85928,29.64663
1718612776,52.24306,28.82739
1718612777,52.33705,28.41655
1718612778,51.80561,29.51231
1718612779,51.38775,29.07268
1718612780,55.70728,40.4386
1718612781,54.33571,37.6345
1718612782,54.09971,38.67367
1718612783,53.59902,37.84184
1718612784,53.4278,38.90911
1718612785,53.80436,38.47767
1718612786,53.2598,38.89073
1718612787,53.0462,38.30096
1718612788,53.00591,39.47138
1718612789,53.03844,39.01686
1718612790,52.73974,38.57926
1718612791,56.9508,31.76616
1718612792,53.52487,30.46049
1718612793,52.59492,29.89333
1718612794,52.51636,29.94402
1718612795,52.01774,30.1067
1718612796,51.845,29.11944
1718612797,51.38421,30.46469
1718612798,51.19722,27.55737
1718612799,56.02682,39.17498
1718612800,54.59922,38.98879
1718612801,53.78967,39.08464
1718612802,53.52387,38.07579
1718612803,53.39152,38.82659
1718612804,53.00876,38.02432
1718612805,53.09912,37.68701
1718612806,52.73821,38.80743
1718612807,52.54628,38.74311
1718612808,52.94943,38.58637
1718612809,52.62735,37.48442
1718612810,53.15922,29.76125
1718612811,52.22842,30.01961
1718612812,51.85623,27.95866
1718612813,51.31851,29.59335
1718612814,51.56346,29.04813
1718612815,51.40582,29.49861
1718612816,55.87228,39.84619
1718612817,54.11081,39.72929
1718612818,53.23293,39.18388
1718612819,52.97119,39.1345
1718612820,52.90972,38.55733
1718612821,53.45002,38.24372
1718612822,53.18109,38.50493
1718612823,52.86451,39.59922
1718612824,52.58357,38.56034
1718612825,54.81835,32.35091
1718612826,52.73492,29.67462
1718612827,52.31945,29.70697
1718612828,52.79121,28.09732
1718612829,53.83068,29.2807
1718612830,53.02016,27.8426
1718612831,52.37725,28.23216
1718612832,55.70797,40.11725
1718612833,55.7173,40.23235
1718612834,54.35881,38.52344
1718612835,54.7488,39.80404
1718612836,55.08679,40.75616
1718612837,54.53593,38.97234
1718612838,54.98102,38.75075
1718612839,54.80048,38.41386
1718612840,55.10677,39.38097
1718612841,54.45903,39.22686
1718612842,55.03344,30.51478
1718612843,53.73833,29.27614
1718612844,53.10043,29.2582
1718612845,54.41393,29.1649
1718612846,52.96352,28.39476
1718612847,53.19187,26.69855
1718612848,57.26978,39.61036
1718612849,54.52303,39.37445
1718612850,54.04213,39.40038
1718612851,53.80764,38.45708
1718612852,54.18149,38.16433
1718612853,55.36184,39.40655
1718612854,55.09796,37.39961
1718612855,55.33327,39.61693
1718612856,53.99704,37.89686
1718612857,56.87637,30.88379
1718612858,54.43018,28.47798
1718612859,53.80581,29.3432
1718612860,53.85506,29.1922
1718612861,53.93242,29.14545
1718612862,52.72417,28.4088
1718612863,53.17981,29.02393
1718612864,53.08902,28.57845
1718612865,56.28841,39.81164
1718612866,55.53688,39.45731
1718612867,54.65982,38.39529
1718612868,54.66342,38.38534
1718612869,54.60997,38.34695
1718612870,53.83154,38.33567
1718612871,53.33756,39.09623
1718612872,55.29055,30.04605
1718612873,54.5753,28.89503
1718612874,54.32746,30.12941
1718612875,53.2064,28.6631
1718612876,52.27745,28.33161
1718612877,52.05161,27.24028
1718612878,52.41086,25.99795
1718612879,54.93737,39.32893
1718612880,54.17436,38.28379
1718612881,54.7719,39.73642
1718612882,54.75028,38.79704
