fps,et,screenshots_num
9,1718612693,17
22,1718612694,35
22,1718612695,37
20,1718612696,32
20,1718612697,38
21,1718612698,37
15,1718612699,43
18,1718612700,43
19,1718612701,38
17,1718612702,40
21,1718612703,39
24,1718612704,34
18,1718612705,41
15,1718612706,43
15,1718612707,42
21,1718612708,38
21,1718612709,39
22,1718612710,38
22,1718612711,36
22,1718612712,36
21,1718612713,38
18,1718612714,40
17,1718612715,42
20,1718612716,40
19,1718612717,39
20,1718612718,38
18,1718612719,41
15,1718612720,44
16,1718612721,43
21,1718612722,41
21,1718612723,37
22,1718612724,34
21,1718612725,37
22,1718612726,39
20,1718612727,38
18,1718612728,42
21,1718612729,38
20,1718612730,39
20,1718612731,42
18,1718612732,43
14,1718612733,44
15,1718612734,44
20,1718612735,38
17,1718612736,41
17,1718612737,41
16,1718612738,45
18,1718612739,42
22,1718612740,38
20,1718612741,37
17,1718612742,40
21,1718612743,39
20,1718612744,38
20,1718612745,38
19,1718612746,37
19,1718612747,39
16,1718612748,44
14,1718612749,44
21,1718612750,40
17,1718612751,41
18,1718612752,41
19,1718612753,38
23,1718612754,37
21,1718612755,37
20,1718612756,40
20,1718612757,41
18,1718612758,42
19,1718612759,40
21,1718612760,39
17,1718612761,34
18,1718612762,40
15,1718612763,45
14,1718612764,44
17,1718612765,42
16,1718612766,41
16,1718612767,40
16,1718612768,42
16,1718612769,45
20,1718612770,39
21,1718612771,37
21,1718612772,38
17,1718612773,41
20,1718612774,40
18,1718612775,38
19,1718612776,38
20,1718612777,39
16,1718612778,41
13,1718612779,44
6,1718612780,53
25,1718612781,34
17,1718612782,40
16,1718612783,43
17,1718612784,42
16,1718612785,44
15,1718612786,41
15,1718612787,41
13,1718612788,29
19,1718612789,39
21,1718612790,36
19,1718612791,40
19,1718612792,41
19,1718612793,38
20,1718612794,40
20,1718612795,39
19,1718612796,41
14,1718612797,44
9,1718612798,49
19,1718612799,38
21,1718612800,36
17,1718612801,42
16,1718612802,42
16,1718612803,43
16,1718612804,42
17,1718612805,41
19,1718612806,38
22,1718612807,37
19,1718612808,40
20,1718612809,40
17,1718612810,43
19,1718612811,40
19,1718612812,38
20,1718612813,41
16,1718612814,42
14,1718612815,44
9,1718612816,49
21,1718612817,40
19,1718612818,39
17,1718612819,41
21,1718612820,39
22,1718612821,35
21,1718612822,36
23,1718612823,37
21,1718612824,36
22,1718612825,37
21,1718612826,37
20,1718612827,37
17,1718612828,39
20,1718612829,38
19,1718612830,40
9,1718612831,49
13,1718612832,45
20,1718612833,37
16,1718612834,40
16,1718612835,43
17,1718612836,41
16,1718612837,43
17,1718612838,40
18,1718612839,40
21,1718612840,41
22,1718612841,36
19,1718612842,39
20,1718612843,39
18,1718612844,39
21,1718612845,39
20,1718612846,38
15,1718612847,44
12,1718612848,41
21,1718612849,39
18,1718612850,39
16,1718612851,41
15,1718612852,42
14,1718612853,42
21,1718612854,41
21,1718612855,37
21,1718612856,38
17,1718612857,44
20,1718612858,38
20,1718612859,39
19,1718612860,39
20,1718612861,39
19,1718612862,41
17,1718612863,40
15,1718612864,45
17,1718612865,43
20,1718612866,37
22,1718612867,39
21,1718612868,38
22,1718612869,36
19,1718612870,39
18,1718612871,41
19,1718612872,40
20,1718612873,38
19,1718612874,39
19,1718612875,39
20,1718612876,40
16,1718612877,42
15,1718612878,44
17,1718612879,41
19,1718612880,40
16,1718612881,37
17,1718612882,40
16,1718612883,41
19,1718612884,39
22,1718612885,38
20,1718612886,40
17,1718612887,40
20,1718612888,38
20,1718612889,39
20,1718612890,38
20,1718612891,38
19,1718612892,39
15,1718612893,44
14,1718612894,44
18,1718612895,40
22,1718612896,39
21,1718612897,37
20,1718612898,36
21,1718612899,36
21,1718612900,38
20,1718612901,37
18,1718612902,40
20,1718612903,39
19,1718612904,41
22,1718612905,36
20,1718612906,38
19,1718612907,38
20,1718612908,38
17,1718612909,43
14,1718612910,43
9,1718612911,50
20,1718612912,37
22,1718612913,37
21,1718612914,37
22,1718612915,38
21,1718612916,36
22,1718612917,39
22,1718612918,38
20,1718612919,39
21,1718612920,38
21,1718612921,37
19,1718612922,40
18,1718612923,38
21,1718612924,38
14,1718612925,44
14,1718612926,44
19,1718612927,39
16,1718612928,41
14,1718612929,44
15,1718612930,43
18,1718612931,40
22,1718612932,37
20,1718612933,38
18,1718612934,41
