fps,et,screenshots_num
12,1718628400,31
17,1718628401,43
6,1718628402,52
13,1718628403,49
13,1718628404,45
16,1718628405,45
17,1718628406,47
16,1718628407,45
16,1718628408,42
17,1718628409,47
17,1718628410,46
13,1718628411,47
12,1718628412,46
10,1718628413,49
11,1718628414,50
15,1718628415,43
16,1718628416,45
16,1718628417,43
17,1718628418,46
16,1718628419,44
16,1718628420,43
17,1718628421,38
15,1718628422,45
13,1718628423,47
10,1718628424,51
11,1718628425,51
12,1718628426,46
16,1718628427,43
16,1718628428,46
17,1718628429,43
16,1718628430,45
17,1718628431,49
16,1718628432,44
13,1718628433,49
11,1718628434,48
9,1718628435,49
14,1718628436,48
17,1718628437,44
17,1718628438,46
16,1718628439,45
17,1718628440,45
16,1718628441,46
16,1718628442,43
12,1718628443,48
13,1718628444,46
11,1718628445,47
10,1718628446,50
15,1718628447,43
17,1718628448,45
16,1718628449,44
16,1718628450,43
16,1718628451,44
17,1718628452,46
16,1718628453,43
16,1718628454,45
11,1718628455,50
9,1718628456,49
9,1718628457,49
16,1718628458,45
16,1718628459,45
16,1718628460,44
17,1718628461,47
17,1718628462,47
16,1718628463,43
17,1718628464,44
16,1718628465,44
12,1718628466,46
12,1718628467,51
9,1718628468,49
12,1718628469,50
16,1718628470,46
17,1718628471,42
16,1718628472,43
16,1718628473,45
16,1718628474,43
15,1718628475,44
15,1718628476,45
11,1718628477,48
10,1718628478,50
13,1718628479,49
16,1718628480,43
16,1718628481,36
17,1718628482,44
16,1718628483,44
17,1718628484,48
16,1718628485,44
16,1718628486,46
13,1718628487,48
11,1718628488,49
10,1718628489,51
13,1718628490,48
16,1718628491,45
17,1718628492,43
16,1718628493,45
17,1718628494,46
16,1718628495,43
16,1718628496,47
15,1718628497,46
13,1718628498,45
13,1718628499,48
11,1718628500,48
9,1718628501,50
15,1718628502,43
16,1718628503,43
17,1718628504,44
16,1718628505,44
17,1718628506,46
16,1718628507,44
14,1718628508,47
11,1718628509,48
7,1718628510,54
14,1718628511,44
17,1718628512,44
16,1718628513,47
16,1718628514,45
17,1718628515,47
16,1718628516,45
16,1718628517,44
9,1718628518,51
10,1718628519,47
17,1718628520,45
15,1718628521,46
15,1718628522,44
15,1718628523,46
15,1718628524,46
8,1718628525,50
11,1718628526,47
15,1718628527,43
17,1718628528,42
17,1718628529,45
16,1718628530,44
16,1718628531,45
17,1718628532,46
9,1718628533,49
12,1718628534,47
16,1718628535,44
17,1718628536,48
16,1718628537,44
15,1718628538,46
15,1718628539,47
12,1718628540,46
15,1718628541,34
10,1718628542,49
10,1718628543,50
11,1718628544,49
15,1718628545,45
17,1718628546,47
16,1718628547,45
17,1718628548,45
17,1718628549,45
15,1718628550,44
15,1718628551,47
15,1718628552,50
15,1718628553,45
7,1718628554,49
15,1718628555,47
17,1718628556,47
16,1718628557,46
17,1718628558,44
16,1718628559,47
16,1718628560,46
17,1718628561,50
15,1718628562,46
11,1718628563,48
11,1718628564,49
9,1718628565,49
15,1718628566,44
16,1718628567,46
16,1718628568,45
16,1718628569,45
16,1718628570,43
17,1718628571,41
16,1718628572,38
15,1718628573,40
12,1718628574,46
10,1718628575,48
8,1718628576,51
14,1718628577,46
17,1718628578,45
16,1718628579,45
16,1718628580,47
16,1718628581,43
16,1718628582,43
17,1718628583,43
16,1718628584,45
12,1718628585,48
11,1718628586,49
13,1718628587,44
17,1718628588,45
16,1718628589,45
16,1718628590,44
16,1718628591,49
15,1718628592,45
11,1718628593,50
9,1718628594,50
10,1718628595,47
16,1718628596,44
16,1718628597,44
16,1718628598,42
17,1718628599,46
16,1718628600,44
16,1718628601,32
16,1718628602,46
16,1718628603,42
11,1718628604,47
14,1718628605,44
17,1718628606,44
16,1718628607,45
16,1718628608,45
16,1718628609,46
16,1718628610,43
15,1718628611,43
15,1718628612,42
14,1718628613,45
9,1718628614,48
10,1718628615,49
14,1718628616,46
16,1718628617,42
17,1718628618,47
16,1718628619,47
17,1718628620,42
16,1718628621,40
14,1718628622,43
15,1718628623,44
14,1718628624,43
11,1718628625,49
10,1718628626,48
15,1718628627,43
17,1718628628,47
17,1718628629,45
16,1718628630,44
16,1718628631,43
17,1718628632,45
15,1718628633,49
15,1718628634,43
12,1718628635,51
15,1718628636,44
11,1718628637,48
10,1718628638,50
16,1718628639,45
16,1718628640,46
17,1718628641,45
