et,brisque,piqe
1718630449,80.61516,48.83124
1718630450,83.1324,48.65768
1718630451,80.77881,49.22035
1718630452,81.05626,50.54216
1718630453,84.86401,49.73571
1718630454,81.9836,48.8672
1718630455,81.33626,51.02843
1718630456,80.51808,50.22592
1718630457,83.61035,49.41146
1718630458,81.47789,48.74025
1718630459,80.83375,48.45986
1718630460,80.85242,49.30001
1718630461,80.61594,48.41544
1718630462,83.10175,48.91206
1718630463,82.19919,49.95198
1718630464,81.27963,52.06651
1718630465,85.01248,50.43919
1718630466,81.90672,51.0103
1718630467,81.0894,49.85515
1718630468,80.46187,50.58128
1718630469,83.94761,50.8992
1718630470,81.05533,51.04128
1718630471,79.72553,54.64717
1718630472,83.75759,49.15512
1718630473,81.39381,51.43563
1718630474,80.98377,49.11086
1718630475,80.6836,49.64872
1718630476,81.99937,50.47672
1718630477,80.96167,47.12668
1718630478,80.74517,49.19311
1718630479,80.5654,49.25698
1718630480,79.7334,56.23668
1718630481,84.39935,51.64687
1718630482,81.45697,50.93669
1718630483,80.99595,48.4443
1718630484,80.51953,49.60057
1718630485,82.99789,49.1112
1718630486,80.78864,47.09073
1718630487,80.14183,47.50852
1718630488,80.23389,47.30122
1718630489,83.28683,52.10605
1718630490,82.06263,50.72059
1718630491,78.51815,56.18311
1718630492,79.3992,54.69841
1718630493,82.36443,51.70032
1718630494,82.54901,48.69546
1718630495,81.88674,49.78958
1718630496,83.74313,51.07649
1718630497,81.20821,48.46282
1718630498,80.50203,48.63329
1718630499,79.90456,49.54938
1718630500,82.3384,52.19067
1718630501,80.67908,47.4765
1718630502,80.56085,48.56113
1718630503,80.53798,51.56588
1718630504,82.445,50.44286
1718630505,81.58421,51.2208
1718630506,81.46238,48.66773
1718630507,83.71537,50.41211
1718630508,80.82738,49.30569
1718630509,80.47252,47.70603
1718630510,79.74727,47.73983
1718630511,80.94733,45.90455
1718630512,79.5995,46.63583
1718630513,80.47184,49.86871
1718630514,81.00802,50.73231
1718630515,84.37196,51.87269
1718630516,82.37203,48.7794
1718630517,81.58353,49.90996
1718630518,81.08508,50.11463
1718630519,82.63289,51.3809
1718630520,80.70182,51.09137
1718630521,80.24985,51.4706
1718630522,80.05622,51.55984
1718630523,82.73598,49.48376
