fps,et,screenshots_num
18,1718627238,37
19,1718627239,40
20,1718627240,42
18,1718627241,37
20,1718627242,43
20,1718627243,41
19,1718627244,45
20,1718627245,43
20,1718627246,44
20,1718627247,41
20,1718627248,43
19,1718627249,42
18,1718627250,41
21,1718627251,44
19,1718627252,40
20,1718627253,43
20,1718627254,44
20,1718627255,45
20,1718627256,42
20,1718627257,44
19,1718627258,42
20,1718627259,44
20,1718627260,43
20,1718627261,46
19,1718627262,43
20,1718627263,44
21,1718627264,43
19,1718627265,42
20,1718627266,43
20,1718627267,40
20,1718627268,44
20,1718627269,43
19,1718627270,43
20,1718627271,42
19,1718627272,42
20,1718627273,39
19,1718627274,43
20,1718627275,40
20,1718627276,45
20,1718627277,44
20,1718627278,45
20,1718627279,42
20,1718627280,42
19,1718627281,36
20,1718627282,42
20,1718627283,48
20,1718627284,44
20,1718627285,46
20,1718627286,42
19,1718627287,41
19,1718627288,41
20,1718627289,39
19,1718627290,45
19,1718627291,43
20,1718627292,42
20,1718627293,39
19,1718627294,45
20,1718627295,46
20,1718627296,43
20,1718627297,42
19,1718627298,40
20,1718627299,45
20,1718627300,44
19,1718627301,40
20,1718627302,43
20,1718627303,43
19,1718627304,43
19,1718627305,42
20,1718627306,43
20,1718627307,43
19,1718627308,41
19,1718627309,41
20,1718627310,43
20,1718627311,43
20,1718627312,43
20,1718627313,45
21,1718627314,43
19,1718627315,45
20,1718627316,44
20,1718627317,42
19,1718627318,45
19,1718627319,44
20,1718627320,42
20,1718627321,45
20,1718627322,43
19,1718627323,44
19,1718627324,45
19,1718627325,43
20,1718627326,41
21,1718627327,41
19,1718627328,44
19,1718627329,43
21,1718627330,45
19,1718627331,39
19,1718627332,40
20,1718627333,42
19,1718627334,43
19,1718627335,45
20,1718627336,45
20,1718627337,43
19,1718627338,48
19,1718627339,43
20,1718627340,40
19,1718627341,34
20,1718627342,38
20,1718627343,44
20,1718627344,41
20,1718627345,42
20,1718627346,49
19,1718627347,42
19,1718627348,43
20,1718627349,46
19,1718627350,46
20,1718627351,44
19,1718627352,36
19,1718627353,45
20,1718627354,42
19,1718627355,40
20,1718627356,42
20,1718627357,42
20,1718627358,44
20,1718627359,45
19,1718627360,47
20,1718627361,45
20,1718627362,46
20,1718627363,43
19,1718627364,43
20,1718627365,46
20,1718627366,41
21,1718627367,45
19,1718627368,46
19,1718627369,46
21,1718627370,37
19,1718627371,40
20,1718627372,44
20,1718627373,43
21,1718627374,43
19,1718627375,45
19,1718627376,45
19,1718627377,45
21,1718627378,45
18,1718627379,45
21,1718627380,43
19,1718627381,39
21,1718627382,43
13,1718627383,45
17,1718627384,43
22,1718627385,42
21,1718627386,42
22,1718627387,41
18,1718627388,44
17,1718627389,45
14,1718627390,44
16,1718627391,41
21,1718627392,48
24,1718627393,41
9,1718627394,52
12,1718627395,50
20,1718627396,43
21,1718627397,43
22,1718627398,39
21,1718627399,41
23,1718627400,43
20,1718627401,31
21,1718627402,41
21,1718627403,48
19,1718627404,42
19,1718627405,44
19,1718627406,45
21,1718627407,47
19,1718627408,42
20,1718627409,41
19,1718627410,46
21,1718627411,44
20,1718627412,46
20,1718627413,46
19,1718627414,43
19,1718627415,44
20,1718627416,44
19,1718627417,41
20,1718627418,41
19,1718627419,41
19,1718627420,40
17,1718627421,45
21,1718627422,39
21,1718627423,42
20,1718627424,43
19,1718627425,44
20,1718627426,45
21,1718627427,44
20,1718627428,46
19,1718627429,43
20,1718627430,47
21,1718627431,45
19,1718627432,45
19,1718627433,44
18,1718627434,43
20,1718627435,41
20,1718627436,47
20,1718627437,43
20,1718627438,41
19,1718627439,47
19,1718627440,43
19,1718627441,45
21,1718627442,45
19,1718627443,44
19,1718627444,42
20,1718627445,43
19,1718627446,44
21,1718627447,44
20,1718627448,42
19,1718627449,44
19,1718627450,42
19,1718627451,46
19,1718627452,39
19,1718627453,37
19,1718627454,39
20,1718627455,46
21,1718627456,45
19,1718627457,42
20,1718627458,42
19,1718627459,44
19,1718627460,44
20,1718627461,38
21,1718627462,41
20,1718627463,42
20,1718627464,45
19,1718627465,46
19,1718627466,45
20,1718627467,41
19,1718627468,43
20,1718627469,42
20,1718627470,42
21,1718627471,43
19,1718627472,41
21,1718627473,40
20,1718627474,39
19,1718627475,37
20,1718627476,40
20,1718627477,44
21,1718627478,45
19,1718627479,43
